InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
580290,23234,BISCUIT TIN VINTAGE CHRISTMAS,2,12/2/2011 13:35,2.89,17221.0,United Kingdom
580290,23201,JUMBO BAG ALPHABET,2,12/2/2011 13:35,2.08,17221.0,United Kingdom
580291,22563,HAPPY STENCIL CRAFT,5,12/2/2011 13:36,1.25,15539.0,United Kingdom
580291,22562,MONSTERS STENCIL CRAFT,4,12/2/2011 13:36,1.25,15539.0,United Kingdom
580291,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,12/2/2011 13:36,2.95,15539.0,United Kingdom
580291,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,12/2/2011 13:36,0.83,15539.0,United Kingdom
580291,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,12/2/2011 13:36,0.83,15539.0,United Kingdom
580291,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,12/2/2011 13:36,0.85,15539.0,United Kingdom
580291,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12,12/2/2011 13:36,0.85,15539.0,United Kingdom
580291,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,12/2/2011 13:36,0.85,15539.0,United Kingdom
580291,22367,CHILDRENS APRON SPACEBOY DESIGN,7,12/2/2011 13:36,1.95,15539.0,United Kingdom
580291,22898,CHILDRENS APRON APPLES DESIGN,6,12/2/2011 13:36,1.95,15539.0,United Kingdom
580291,22620,4 TRADITIONAL SPINNING TOPS,6,12/2/2011 13:36,1.45,15539.0,United Kingdom
580291,23311,VINTAGE CHRISTMAS STOCKING ,24,12/2/2011 13:36,2.55,15539.0,United Kingdom
580291,23365,SET 12 COLOUR PENCILS LOVE LONDON,12,12/2/2011 13:36,0.65,15539.0,United Kingdom
580291,20975,12 PENCILS SMALL TUBE RED RETROSPOT,8,12/2/2011 13:36,0.65,15539.0,United Kingdom
580291,22621,TRADITIONAL KNITTING NANCY,8,12/2/2011 13:36,1.65,15539.0,United Kingdom
580291,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,12/2/2011 13:36,2.1,15539.0,United Kingdom
580291,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,24,12/2/2011 13:36,0.39,15539.0,United Kingdom
580291,84378,SET OF 3 HEART COOKIE CUTTERS,6,12/2/2011 13:36,1.45,15539.0,United Kingdom
580291,21791,VINTAGE HEADS AND TAILS CARD GAME ,6,12/2/2011 13:36,1.25,15539.0,United Kingdom
580291,22593,CHRISTMAS GINGHAM STAR,12,12/2/2011 13:36,0.85,15539.0,United Kingdom
580291,22595,GINGHAM HEART DECORATION,12,12/2/2011 13:36,0.85,15539.0,United Kingdom
580291,22594,CHRISTMAS GINGHAM TREE,12,12/2/2011 13:36,0.85,15539.0,United Kingdom
580291,22866,HAND WARMER SCOTTY DOG DESIGN,6,12/2/2011 13:36,2.1,15539.0,United Kingdom
580291,22865,HAND WARMER OWL DESIGN,6,12/2/2011 13:36,2.1,15539.0,United Kingdom
580291,22633,HAND WARMER UNION JACK,6,12/2/2011 13:36,2.1,15539.0,United Kingdom
580291,23439,HAND WARMER RED LOVE HEART,6,12/2/2011 13:36,2.1,15539.0,United Kingdom
580291,22418,10 COLOUR SPACEBOY PEN,12,12/2/2011 13:36,0.85,15539.0,United Kingdom
580291,23319,BOX OF 6 MINI 50'S CRACKERS,10,12/2/2011 13:36,2.49,15539.0,United Kingdom
580291,23076,ICE CREAM SUNDAE LIP GLOSS,48,12/2/2011 13:36,1.25,15539.0,United Kingdom
580291,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,12/2/2011 13:36,1.25,15539.0,United Kingdom
580291,23005,TRAVEL CARD WALLET I LOVE LONDON,5,12/2/2011 13:36,0.42,15539.0,United Kingdom
580291,22994,TRAVEL CARD WALLET RETROSPOT,5,12/2/2011 13:36,0.42,15539.0,United Kingdom
580291,23000,TRAVEL CARD WALLET TRANSPORT,5,12/2/2011 13:36,0.42,15539.0,United Kingdom
580291,23344,JUMBO BAG 50'S CHRISTMAS ,4,12/2/2011 13:36,2.08,15539.0,United Kingdom
580291,23002,TRAVEL CARD WALLET SKULLS,5,12/2/2011 13:36,0.42,15539.0,United Kingdom
580291,22998,TRAVEL CARD WALLET KEEP CALM,5,12/2/2011 13:36,0.42,15539.0,United Kingdom
580291,22997,TRAVEL CARD WALLET UNION JACK,3,12/2/2011 13:36,0.42,15539.0,United Kingdom
580291,22940,FELTCRAFT CHRISTMAS FAIRY,6,12/2/2011 13:36,4.25,15539.0,United Kingdom
580291,23349,ROLL WRAP VINTAGE CHRISTMAS,12,12/2/2011 13:36,1.25,15539.0,United Kingdom
580291,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,12/2/2011 13:36,1.25,15539.0,United Kingdom
580291,23351,ROLL WRAP 50'S CHRISTMAS,12,12/2/2011 13:36,1.25,15539.0,United Kingdom
580292,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,12/2/2011 13:37,0.39,15856.0,United Kingdom
580292,22469,HEART OF WICKER SMALL,6,12/2/2011 13:37,1.65,15856.0,United Kingdom
580292,23321,SMALL WHITE HEART OF WICKER,6,12/2/2011 13:37,1.65,15856.0,United Kingdom
580292,21733,RED HANGING HEART T-LIGHT HOLDER,32,12/2/2011 13:37,2.55,15856.0,United Kingdom
580292,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,12/2/2011 13:37,2.55,15856.0,United Kingdom
580293,21900,"KEY FOB , SHED",20,12/2/2011 13:38,0.65,16426.0,United Kingdom
580293,21899,GARAGE KEY FOB,20,12/2/2011 13:38,0.65,16426.0,United Kingdom
580293,21901,"KEY FOB , BACK DOOR ",10,12/2/2011 13:38,0.65,16426.0,United Kingdom
580293,21832,CHOCOLATE CALCULATOR,1,12/2/2011 13:38,1.65,16426.0,United Kingdom
580293,20979,36 PENCILS TUBE RED RETROSPOT,1,12/2/2011 13:38,1.25,16426.0,United Kingdom
580293,20978,36 PENCILS TUBE SKULLS,2,12/2/2011 13:38,1.25,16426.0,United Kingdom
580293,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,12/2/2011 13:38,2.95,16426.0,United Kingdom
580293,21908,CHOCOLATE THIS WAY METAL SIGN,1,12/2/2011 13:38,2.1,16426.0,United Kingdom
580293,23426,METAL SIGN DROP YOUR PANTS,1,12/2/2011 13:38,2.89,16426.0,United Kingdom
580293,21174,POTTERING IN THE SHED METAL SIGN,1,12/2/2011 13:38,2.08,16426.0,United Kingdom
580293,82567,"AIRLINE LOUNGE,METAL SIGN",1,12/2/2011 13:38,2.1,16426.0,United Kingdom
580293,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,12/2/2011 13:38,2.95,16426.0,United Kingdom
580293,21166,COOK WITH WINE METAL SIGN ,1,12/2/2011 13:38,2.08,16426.0,United Kingdom
580293,85150,LADIES & GENTLEMEN METAL SIGN,1,12/2/2011 13:38,2.55,16426.0,United Kingdom
580293,82583,HOT BATHS METAL SIGN,1,12/2/2011 13:38,2.1,16426.0,United Kingdom
580293,82567,"AIRLINE LOUNGE,METAL SIGN",1,12/2/2011 13:38,2.1,16426.0,United Kingdom
580293,21175,GIN AND TONIC DIET METAL SIGN,1,12/2/2011 13:38,2.55,16426.0,United Kingdom
580293,21166,COOK WITH WINE METAL SIGN ,1,12/2/2011 13:38,2.08,16426.0,United Kingdom
580293,21907,I'M ON HOLIDAY METAL SIGN,1,12/2/2011 13:38,2.1,16426.0,United Kingdom
580293,21903,MAN FLU METAL SIGN,1,12/2/2011 13:38,2.1,16426.0,United Kingdom
580293,21172,PARTY METAL SIGN ,1,12/2/2011 13:38,1.45,16426.0,United Kingdom
580293,22117,METAL SIGN HER DINNER IS SERVED ,2,12/2/2011 13:38,2.95,16426.0,United Kingdom
580293,22116,METAL SIGN HIS DINNER IS SERVED,2,12/2/2011 13:38,0.79,16426.0,United Kingdom
580294,23169,CLASSIC GLASS COOKIE JAR,3,12/2/2011 13:46,4.15,17364.0,United Kingdom
580294,21411,GINGHAM HEART  DOORSTOP RED,1,12/2/2011 13:46,1.95,17364.0,United Kingdom
580294,21624,VINTAGE UNION JACK DOORSTOP,1,12/2/2011 13:46,5.95,17364.0,United Kingdom
580294,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,12/2/2011 13:46,2.95,17364.0,United Kingdom
580294,47566,PARTY BUNTING,7,12/2/2011 13:46,4.95,17364.0,United Kingdom
580294,23313,VINTAGE CHRISTMAS BUNTING,5,12/2/2011 13:46,4.95,17364.0,United Kingdom
580294,23312,VINTAGE CHRISTMAS GIFT SACK,1,12/2/2011 13:46,4.15,17364.0,United Kingdom
580294,23571,TRADITIONAL NAUGHTS & CROSSES,4,12/2/2011 13:46,1.65,17364.0,United Kingdom
580294,23354,6 GIFT TAGS 50'S CHRISTMAS ,7,12/2/2011 13:46,0.83,17364.0,United Kingdom
580294,23320,GIANT 50'S CHRISTMAS CRACKER,2,12/2/2011 13:46,1.25,17364.0,United Kingdom
580294,23319,BOX OF 6 MINI 50'S CRACKERS,1,12/2/2011 13:46,2.49,17364.0,United Kingdom
580294,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,4,12/2/2011 13:46,1.95,17364.0,United Kingdom
580294,21914,BLUE HARMONICA IN BOX ,4,12/2/2011 13:46,1.25,17364.0,United Kingdom
580294,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,18,12/2/2011 13:46,1.25,17364.0,United Kingdom
580294,84946,ANTIQUE SILVER T-LIGHT GLASS,18,12/2/2011 13:46,1.25,17364.0,United Kingdom
580294,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,12/2/2011 13:46,0.65,17364.0,United Kingdom
580294,22669,RED BABY BUNTING ,15,12/2/2011 13:46,2.95,17364.0,United Kingdom
580294,22668,PINK BABY BUNTING,5,12/2/2011 13:46,2.95,17364.0,United Kingdom
580294,23570,TRADITIONAL PICK UP STICKS GAME ,4,12/2/2011 13:46,1.25,17364.0,United Kingdom
580294,23319,BOX OF 6 MINI 50'S CRACKERS,7,12/2/2011 13:46,2.49,17364.0,United Kingdom
580294,23318,BOX OF 6 MINI VINTAGE CRACKERS,4,12/2/2011 13:46,2.49,17364.0,United Kingdom
580295,46000S,POLYESTER FILLER PAD 40x40cm,2,12/2/2011 13:49,1.45,17841.0,United Kingdom
580295,21947,SET OF 6 HEART CHOPSTICKS,1,12/2/2011 13:49,1.25,17841.0,United Kingdom
580295,22475,SKULL DESIGN TV DINNER TRAY,3,12/2/2011 13:49,1.95,17841.0,United Kingdom
580295,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,12/2/2011 13:49,4.25,17841.0,United Kingdom
580295,23355,HOT WATER BOTTLE KEEP CALM,1,12/2/2011 13:49,4.95,17841.0,United Kingdom
580295,22692,DOORMAT WELCOME TO OUR HOME,1,12/2/2011 13:49,8.25,17841.0,United Kingdom
580295,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,12/2/2011 13:49,2.95,17841.0,United Kingdom
580295,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12/2/2011 13:49,2.95,17841.0,United Kingdom
580295,23103,JINGLE BELL HEART DECORATION,3,12/2/2011 13:49,1.65,17841.0,United Kingdom
580295,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,12/2/2011 13:49,2.08,17841.0,United Kingdom
580295,22467,GUMBALL COAT RACK,3,12/2/2011 13:49,2.55,17841.0,United Kingdom
580295,22995,TRAVEL CARD WALLET SUKI,1,12/2/2011 13:49,0.42,17841.0,United Kingdom
580295,23035,DRAWER KNOB CERAMIC IVORY,6,12/2/2011 13:49,1.45,17841.0,United Kingdom
580295,22456,NATURAL SLATE CHALKBOARD LARGE ,1,12/2/2011 13:49,4.95,17841.0,United Kingdom
580295,23222,CHRISTMAS TREE HANGING GOLD,2,12/2/2011 13:49,0.83,17841.0,United Kingdom
580295,22308,TEA COSY BLUE STRIPE,1,12/2/2011 13:49,2.55,17841.0,United Kingdom
580295,20828,GLITTER BUTTERFLY CLIPS,1,12/2/2011 13:49,2.55,17841.0,United Kingdom
580295,21822,GLITTER CHRISTMAS TREE WITH BELLS,1,12/2/2011 13:49,1.95,17841.0,United Kingdom
580295,23275,SET OF 3 HANGING OWLS OLLIE BEAK,6,12/2/2011 13:49,1.25,17841.0,United Kingdom
580295,21155,RED RETROSPOT PEG BAG,2,12/2/2011 13:49,2.55,17841.0,United Kingdom
580295,22896,PEG BAG APPLES DESIGN,1,12/2/2011 13:49,2.55,17841.0,United Kingdom
580295,21916,SET 12 RETRO WHITE CHALK STICKS,4,12/2/2011 13:49,0.42,17841.0,United Kingdom
580295,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,12/2/2011 13:49,2.1,17841.0,United Kingdom
580295,21213,PACK OF 72 SKULL CAKE CASES,1,12/2/2011 13:49,0.55,17841.0,United Kingdom
580295,22556,PLASTERS IN TIN CIRCUS PARADE ,1,12/2/2011 13:49,1.65,17841.0,United Kingdom
580295,22555,PLASTERS IN TIN STRONGMAN,1,12/2/2011 13:49,1.65,17841.0,United Kingdom
580295,21012,ANTIQUE ALL GLASS CANDLESTICK,1,12/2/2011 13:49,2.1,17841.0,United Kingdom
580295,79160,HEART SHAPE WIRELESS DOORBELL,1,12/2/2011 13:49,2.1,17841.0,United Kingdom
580295,22946,WOODEN ADVENT CALENDAR CREAM,2,12/2/2011 13:49,8.0,17841.0,United Kingdom
580296,21833,CAMOUFLAGE LED TORCH,3,12/2/2011 13:49,1.69,13780.0,United Kingdom
580296,23388,WOODLAND MINI BACKPACK,2,12/2/2011 13:49,4.15,13780.0,United Kingdom
580296,23390,DOLLY GIRL MINI BACKPACK,1,12/2/2011 13:49,4.15,13780.0,United Kingdom
580296,23389,SPACEBOY MINI BACKPACK,3,12/2/2011 13:49,4.15,13780.0,United Kingdom
580296,84922,PINK BUTTERFLY WASHBAG,1,12/2/2011 13:49,4.25,13780.0,United Kingdom
580296,37475,SET/4 COLOURFUL MIXING BOWLS,1,12/2/2011 13:49,9.95,13780.0,United Kingdom
580296,21494,ROTATING LEAVES T-LIGHT HOLDER,2,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2,12/2/2011 13:49,2.55,13780.0,United Kingdom
580296,21937,STRAWBERRY   PICNIC BAG,2,12/2/2011 13:49,2.95,13780.0,United Kingdom
580296,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,10,12/2/2011 13:49,0.79,13780.0,United Kingdom
580296,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,12/2/2011 13:49,0.79,13780.0,United Kingdom
580296,23583,LUNCH BAG PAISLEY PARK  ,3,12/2/2011 13:49,1.65,13780.0,United Kingdom
580296,22694,WICKER STAR ,1,12/2/2011 13:49,2.1,13780.0,United Kingdom
580296,22696,WICKER WREATH LARGE,1,12/2/2011 13:49,1.95,13780.0,United Kingdom
580296,22469,HEART OF WICKER SMALL,1,12/2/2011 13:49,1.65,13780.0,United Kingdom
580296,23489,VINTAGE BELLS GARLAND,3,12/2/2011 13:49,2.89,13780.0,United Kingdom
580296,23495,SET OF 3 PANTRY WOODEN SPOONS,1,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,21983,PACK OF 12 BLUE PAISLEY TISSUES ,12,12/2/2011 13:49,0.39,13780.0,United Kingdom
580296,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,2,12/2/2011 13:49,3.75,13780.0,United Kingdom
580296,21914,BLUE HARMONICA IN BOX ,2,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,23536,WALL ART VILLAGE SHOW ,1,12/2/2011 13:49,5.95,13780.0,United Kingdom
580296,23535,WALL ART BICYCLE SAFETY,1,12/2/2011 13:49,5.95,13780.0,United Kingdom
580296,84924A,WAKE UP COCKEREL CALENDAR SIGN ,1,12/2/2011 13:49,3.75,13780.0,United Kingdom
580296,22906,12 MESSAGE CARDS WITH ENVELOPES,6,12/2/2011 13:49,1.65,13780.0,United Kingdom
580296,85015,SET OF 12  VINTAGE POSTCARD SET,2,12/2/2011 13:49,0.65,13780.0,United Kingdom
580296,23546,WRAP PAISLEY PARK ,25,12/2/2011 13:49,0.42,13780.0,United Kingdom
580296,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,12/2/2011 13:49,2.95,13780.0,United Kingdom
580296,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,12/2/2011 13:49,2.95,13780.0,United Kingdom
580296,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,3,12/2/2011 13:49,2.95,13780.0,United Kingdom
580296,23571,TRADITIONAL NAUGHTS & CROSSES,3,12/2/2011 13:49,1.65,13780.0,United Kingdom
580296,23346,SPACEBOY BEAKER,3,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,23345, DOLLY GIRL BEAKER,3,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,23498,CLASSIC BICYCLE CLIPS ,2,12/2/2011 13:49,1.45,13780.0,United Kingdom
580296,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,12/2/2011 13:49,0.85,13780.0,United Kingdom
580296,23502,PLAYING CARDS VINTAGE DOILY ,1,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,23504,PLAYING CARDS JUBILEE UNION JACK,1,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,23505,PLAYING CARDS I LOVE LONDON ,1,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,23497,CLASSIC CHROME BICYCLE BELL ,2,12/2/2011 13:49,1.45,13780.0,United Kingdom
580296,23570,TRADITIONAL PICK UP STICKS GAME ,3,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,12/2/2011 13:49,5.95,13780.0,United Kingdom
580296,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,12/2/2011 13:49,1.25,13780.0,United Kingdom
580296,23319,BOX OF 6 MINI 50'S CRACKERS,2,12/2/2011 13:49,2.49,13780.0,United Kingdom
580296,21535,RED RETROSPOT SMALL MILK JUG,2,12/2/2011 13:49,2.55,13780.0,United Kingdom
580296,22092,BLUE PAISLEY TISSUE BOX,4,12/2/2011 13:49,0.39,13780.0,United Kingdom
580296,23007, SPACEBOY BABY GIFT SET,1,12/2/2011 13:49,16.95,13780.0,United Kingdom
580296,23581,JUMBO BAG PAISLEY PARK,3,12/2/2011 13:49,2.08,13780.0,United Kingdom
580296,85099F,JUMBO BAG STRAWBERRY,1,12/2/2011 13:49,2.08,13780.0,United Kingdom
580297,85099B,JUMBO BAG RED RETROSPOT,400,12/2/2011 13:52,1.79,15769.0,United Kingdom
580297,22386,JUMBO BAG PINK POLKADOT,300,12/2/2011 13:52,1.79,15769.0,United Kingdom
580297,23201,JUMBO BAG ALPHABET,300,12/2/2011 13:52,1.79,15769.0,United Kingdom
580297,85099F,JUMBO BAG STRAWBERRY,200,12/2/2011 13:52,1.79,15769.0,United Kingdom
580297,22385,JUMBO BAG SPACEBOY DESIGN,200,12/2/2011 13:52,1.79,15769.0,United Kingdom
580297,20713,JUMBO BAG OWLS,200,12/2/2011 13:52,1.79,15769.0,United Kingdom
580297,84997B,CHILDRENS CUTLERY RETROSPOT RED ,72,12/2/2011 13:52,3.75,15769.0,United Kingdom
580297,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,72,12/2/2011 13:52,3.75,15769.0,United Kingdom
580298,23165,LARGE CERAMIC TOP STORAGE JAR,12,12/2/2011 13:54,1.65,17086.0,United Kingdom
580298,22423,REGENCY CAKESTAND 3 TIER,2,12/2/2011 13:54,12.75,17086.0,United Kingdom
580298,20718,RED RETROSPOT SHOPPER BAG,10,12/2/2011 13:54,1.25,17086.0,United Kingdom
580298,20992,JAZZ HEARTS PURSE NOTEBOOK,24,12/2/2011 13:54,0.39,17086.0,United Kingdom
580298,22208,WOOD STAMP SET THANK YOU,12,12/2/2011 13:54,0.83,17086.0,United Kingdom
580298,90030B,RED KUKUI COCONUT SEED NECKLACE,6,12/2/2011 13:54,1.0,17086.0,United Kingdom
580298,23202,JUMBO BAG VINTAGE LEAF,10,12/2/2011 13:54,2.08,17086.0,United Kingdom
580298,22489,PACK OF 12 TRADITIONAL CRAYONS,24,12/2/2011 13:54,0.42,17086.0,United Kingdom
580298,22605,WOODEN CROQUET GARDEN SET,2,12/2/2011 13:54,14.95,17086.0,United Kingdom
580298,22537,MAGIC DRAWING SLATE DINOSAUR,24,12/2/2011 13:54,0.42,17086.0,United Kingdom
580298,22535,MAGIC DRAWING SLATE BUNNIES ,24,12/2/2011 13:54,0.42,17086.0,United Kingdom
