InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538009,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,12/9/2010 12:17,7.95,14911.0,EIRE
538009,48188,DOORMAT WELCOME PUPPIES,2,12/9/2010 12:17,7.95,14911.0,EIRE
538009,22788,BROCANTE COAT RACK,2,12/9/2010 12:17,9.95,14911.0,EIRE
538009,21181,PLEASE ONE PERSON METAL SIGN,12,12/9/2010 12:17,2.1,14911.0,EIRE
538009,21843,RED RETROSPOT CAKE STAND,6,12/9/2010 12:17,10.95,14911.0,EIRE
538009,22423,REGENCY CAKESTAND 3 TIER,16,12/9/2010 12:17,10.95,14911.0,EIRE
538009,22283,6 EGG HOUSE PAINTED WOOD,2,12/9/2010 12:17,7.95,14911.0,EIRE
538009,21469,POLKA DOT RAFFIA FOOD COVER,6,12/9/2010 12:17,3.75,14911.0,EIRE
538009,22846,BREAD BIN DINER STYLE RED ,2,12/9/2010 12:17,16.95,14911.0,EIRE
538009,21155,RED RETROSPOT PEG BAG,6,12/9/2010 12:17,2.1,14911.0,EIRE
538009,20754,RETROSPOT RED WASHING UP GLOVES,6,12/9/2010 12:17,2.1,14911.0,EIRE
538009,20751,FUNKY WASHING UP GLOVES ASSORTED,12,12/9/2010 12:17,2.1,14911.0,EIRE
538009,20752,BLUE POLKADOT WASHING UP GLOVES,6,12/9/2010 12:17,2.1,14911.0,EIRE
538009,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,12/9/2010 12:17,2.95,14911.0,EIRE
538009,21212,PACK OF 72 RETROSPOT CAKE CASES,24,12/9/2010 12:17,0.55,14911.0,EIRE
538009,84991,60 TEATIME FAIRY CAKE CASES,24,12/9/2010 12:17,0.55,14911.0,EIRE
538009,22966,GINGERBREAD MAN COOKIE CUTTER,12,12/9/2010 12:17,1.25,14911.0,EIRE
538009,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,12/9/2010 12:17,1.25,14911.0,EIRE
538009,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,12/9/2010 12:17,2.95,14911.0,EIRE
538009,21156,RETROSPOT CHILDRENS APRON,8,12/9/2010 12:17,1.95,14911.0,EIRE
538009,21733,RED HANGING HEART T-LIGHT HOLDER,18,12/9/2010 12:17,2.95,14911.0,EIRE
538009,22804,CANDLEHOLDER PINK HANGING HEART,18,12/9/2010 12:17,2.95,14911.0,EIRE
538009,22795,SWEETHEART RECIPE BOOK STAND,2,12/9/2010 12:17,6.75,14911.0,EIRE
538009,21754,HOME BUILDING BLOCK WORD,3,12/9/2010 12:17,5.95,14911.0,EIRE
538009,22840,ROUND CAKE TIN VINTAGE RED,2,12/9/2010 12:17,7.95,14911.0,EIRE
538009,22842,BISCUIT TIN VINTAGE RED,2,12/9/2010 12:17,6.75,14911.0,EIRE
538009,22197,SMALL POPCORN HOLDER,36,12/9/2010 12:17,0.85,14911.0,EIRE
538009,22198,LARGE POPCORN HOLDER ,12,12/9/2010 12:17,1.65,14911.0,EIRE
538010,71053,WHITE METAL LANTERN,4,12/9/2010 12:20,3.75,17526.0,United Kingdom
538010,21616,4 PEAR BOTANICAL DINNER CANDLES,6,12/9/2010 12:20,3.75,17526.0,United Kingdom
538010,21615,4 LAVENDER BOTANICAL DINNER CANDLES,6,12/9/2010 12:20,3.75,17526.0,United Kingdom
538010,22236,CAKE STAND 3 TIER MAGIC GARDEN,12,12/9/2010 12:20,10.95,17526.0,United Kingdom
538010,22933,BAKING MOULD EASTER EGG MILK CHOC,12,12/9/2010 12:20,2.95,17526.0,United Kingdom
538011,21843,RED RETROSPOT CAKE STAND,1,12/9/2010 12:24,10.95,14896.0,United Kingdom
538011,22457,NATURAL SLATE HEART CHALKBOARD ,4,12/9/2010 12:24,2.95,14896.0,United Kingdom
538011,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12/9/2010 12:24,2.95,14896.0,United Kingdom
538011,21733,RED HANGING HEART T-LIGHT HOLDER,5,12/9/2010 12:24,2.95,14896.0,United Kingdom
538011,21592,RETROSPOT CIGAR BOX MATCHES ,4,12/9/2010 12:24,1.25,14896.0,United Kingdom
538011,22867,HAND WARMER BIRD DESIGN,1,12/9/2010 12:24,2.1,14896.0,United Kingdom
538011,22567,20 DOLLY PEGS RETROSPOT,2,12/9/2010 12:24,1.25,14896.0,United Kingdom
538011,21899,"KEY FOB , GARAGE DESIGN",25,12/9/2010 12:24,0.65,14896.0,United Kingdom
538011,21900,"KEY FOB , SHED",22,12/9/2010 12:24,0.65,14896.0,United Kingdom
538011,21901,"KEY FOB , BACK DOOR ",19,12/9/2010 12:24,0.65,14896.0,United Kingdom
538011,21902,"KEY FOB , FRONT  DOOR ",16,12/9/2010 12:24,0.65,14896.0,United Kingdom
538011,84991,60 TEATIME FAIRY CAKE CASES,7,12/9/2010 12:24,0.55,14896.0,United Kingdom
538011,21212,PACK OF 72 RETROSPOT CAKE CASES,6,12/9/2010 12:24,0.55,14896.0,United Kingdom
538011,84992,72 SWEETHEART FAIRY CAKE CASES,5,12/9/2010 12:24,0.55,14896.0,United Kingdom
538011,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,12/9/2010 12:24,0.55,14896.0,United Kingdom
538011,82580,BATHROOM METAL SIGN,3,12/9/2010 12:24,0.55,14896.0,United Kingdom
538011,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,12/9/2010 12:24,0.85,14896.0,United Kingdom
538011,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,6,12/9/2010 12:24,0.85,14896.0,United Kingdom
538011,82552,WASHROOM METAL SIGN,7,12/9/2010 12:24,1.45,14896.0,United Kingdom
538011,21166,COOK WITH WINE METAL SIGN ,2,12/9/2010 12:24,1.95,14896.0,United Kingdom
538011,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2,12/9/2010 12:24,2.1,14896.0,United Kingdom
538011,21169,YOU'RE CONFUSING ME METAL SIGN ,3,12/9/2010 12:24,1.69,14896.0,United Kingdom
538011,21181,PLEASE ONE PERSON METAL SIGN,2,12/9/2010 12:24,2.1,14896.0,United Kingdom
538011,21164,HOME SWEET HOME METAL SIGN ,2,12/9/2010 12:24,2.95,14896.0,United Kingdom
538011,21539,RED RETROSPOT BUTTER DISH,3,12/9/2010 12:24,4.95,14896.0,United Kingdom
538011,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,12/9/2010 12:24,1.25,14896.0,United Kingdom
538011,21755,LOVE BUILDING BLOCK WORD,3,12/9/2010 12:24,5.95,14896.0,United Kingdom
538011,21754,HOME BUILDING BLOCK WORD,3,12/9/2010 12:24,5.95,14896.0,United Kingdom
538011,21756,BATH BUILDING BLOCK WORD,4,12/9/2010 12:24,5.95,14896.0,United Kingdom
538011,22745,POPPY'S PLAYHOUSE BEDROOM ,1,12/9/2010 12:24,2.1,14896.0,United Kingdom
538011,20761,BLUE PAISLEY SKETCHBOOK,1,12/9/2010 12:24,3.75,14896.0,United Kingdom
538011,22315,200 RED + WHITE BENDY STRAWS,2,12/9/2010 12:24,1.25,14896.0,United Kingdom
538012,22357,KINGS CHOICE BISCUIT TIN,2,12/9/2010 12:32,4.25,14527.0,United Kingdom
538012,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,3,12/9/2010 12:32,7.95,14527.0,United Kingdom
538012,22625,RED KITCHEN SCALES,1,12/9/2010 12:32,8.5,14527.0,United Kingdom
538012,21363,HOME SMALL WOOD LETTERS,1,12/9/2010 12:32,4.95,14527.0,United Kingdom
538012,21361,LOVE LARGE WOOD LETTERS ,1,12/9/2010 12:32,12.75,14527.0,United Kingdom
538012,22193,RED DINER WALL CLOCK,1,12/9/2010 12:32,8.5,14527.0,United Kingdom
538012,21257,VICTORIAN SEWING BOX MEDIUM,2,12/9/2010 12:32,7.95,14527.0,United Kingdom
538012,21242,RED RETROSPOT PLATE ,2,12/9/2010 12:32,1.69,14527.0,United Kingdom
538012,20676,RED RETROSPOT BOWL,2,12/9/2010 12:32,1.25,14527.0,United Kingdom
538012,21238,RED RETROSPOT CUP,2,12/9/2010 12:32,0.85,14527.0,United Kingdom
538012,22469,HEART OF WICKER SMALL,2,12/9/2010 12:32,1.65,14527.0,United Kingdom
538012,22694,WICKER STAR ,2,12/9/2010 12:32,2.1,14527.0,United Kingdom
538012,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,12/9/2010 12:32,6.45,14527.0,United Kingdom
538012,22470,HEART OF WICKER LARGE,1,12/9/2010 12:32,2.95,14527.0,United Kingdom
538012,22794,SWEETHEART WIRE MAGAZINE RACK,1,12/9/2010 12:32,7.95,14527.0,United Kingdom
538012,22795,SWEETHEART RECIPE BOOK STAND,1,12/9/2010 12:32,6.75,14527.0,United Kingdom
538012,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,12/9/2010 12:32,3.75,14527.0,United Kingdom
538012,22835,HOT WATER BOTTLE I AM SO POORLY,2,12/9/2010 12:32,4.65,14527.0,United Kingdom
538012,21485,RETROSPOT HEART HOT WATER BOTTLE,2,12/9/2010 12:32,4.95,14527.0,United Kingdom
538012,22112,CHOCOLATE HOT WATER BOTTLE,2,12/9/2010 12:32,4.95,14527.0,United Kingdom
538012,21479,WHITE SKULL HOT WATER BOTTLE ,2,12/9/2010 12:32,3.75,14527.0,United Kingdom
538012,21041,RED RETROSPOT OVEN GLOVE DOUBLE,2,12/9/2010 12:32,2.95,14527.0,United Kingdom
538012,21629,SQUARE FLOOR CUSHION VINTAGE RED,1,12/9/2010 12:32,7.95,14527.0,United Kingdom
538012,22525,CHILDRENS GARDEN GLOVES PINK,1,12/9/2010 12:32,1.25,14527.0,United Kingdom
538012,22689,DOORMAT MERRY CHRISTMAS RED ,2,12/9/2010 12:32,7.95,14527.0,United Kingdom
538012,21224,SET/4 SKULL BADGES,1,12/9/2010 12:32,1.25,14527.0,United Kingdom
538012,71053,WHITE METAL LANTERN,3,12/9/2010 12:32,3.75,14527.0,United Kingdom
538012,22430,ENAMEL WATERING CAN CREAM,1,12/9/2010 12:32,4.95,14527.0,United Kingdom
538012,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,12/9/2010 12:32,3.25,14527.0,United Kingdom
538013,72232,FENG SHUI PILLAR CANDLE,24,12/9/2010 12:37,0.19,17062.0,United Kingdom
538013,22696,WICKER WREATH LARGE,8,12/9/2010 12:37,1.95,17062.0,United Kingdom
538013,21494,ROTATING LEAVES T-LIGHT HOLDER,12,12/9/2010 12:37,1.25,17062.0,United Kingdom
538013,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,12/9/2010 12:37,4.95,17062.0,United Kingdom
538013,22158,3 HEARTS HANGING DECORATION RUSTIC,8,12/9/2010 12:37,2.95,17062.0,United Kingdom
538013,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,2,12/9/2010 12:37,2.95,17062.0,United Kingdom
538013,21743,STAR PORTABLE TABLE LIGHT ,1,12/9/2010 12:37,2.95,17062.0,United Kingdom
538013,22153,ANGEL DECORATION STARS ON DRESS,12,12/9/2010 12:37,0.42,17062.0,United Kingdom
538013,22153,ANGEL DECORATION STARS ON DRESS,12,12/9/2010 12:37,0.42,17062.0,United Kingdom
538013,85150,LADIES & GENTLEMEN METAL SIGN,3,12/9/2010 12:37,2.55,17062.0,United Kingdom
538013,22469,HEART OF WICKER SMALL,4,12/9/2010 12:37,1.65,17062.0,United Kingdom
538013,22695,WICKER WREATH SMALL,6,12/9/2010 12:37,1.45,17062.0,United Kingdom
538013,22207,FRYING PAN UNION FLAG,1,12/9/2010 12:37,4.25,17062.0,United Kingdom
538014,22969,HOMEMADE JAM SCENTED CANDLES,12,12/9/2010 12:49,1.45,14440.0,United Kingdom
538014,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,12,12/9/2010 12:49,4.25,14440.0,United Kingdom
538014,85066,CREAM SWEETHEART MINI CHEST,12,12/9/2010 12:49,12.75,14440.0,United Kingdom
538014,82483,WOOD 2 DRAWER CABINET WHITE FINISH,6,12/9/2010 12:49,5.95,14440.0,United Kingdom
538014,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,12/9/2010 12:49,7.95,14440.0,United Kingdom
538014,72741,GRAND CHOCOLATECANDLE,18,12/9/2010 12:49,1.45,14440.0,United Kingdom
538014,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,12,12/9/2010 12:49,4.25,14440.0,United Kingdom
538014,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,12,12/9/2010 12:49,4.25,14440.0,United Kingdom
538014,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,12,12/9/2010 12:49,4.25,14440.0,United Kingdom
538014,22457,NATURAL SLATE HEART CHALKBOARD ,12,12/9/2010 12:49,2.95,14440.0,United Kingdom
538014,21754,HOME BUILDING BLOCK WORD,12,12/9/2010 12:49,5.95,14440.0,United Kingdom
538014,82482,WOODEN PICTURE FRAME WHITE FINISH,12,12/9/2010 12:49,2.55,14440.0,United Kingdom
538014,82494L,WOODEN FRAME ANTIQUE WHITE ,12,12/9/2010 12:49,2.95,14440.0,United Kingdom
538015,21745,GAOLERS KEYS DECORATIVE GARDEN ,3,12/9/2010 12:49,3.75,13240.0,United Kingdom
538015,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,12/9/2010 12:49,4.95,13240.0,United Kingdom
538015,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,12/9/2010 12:49,0.29,13240.0,United Kingdom
538015,85230G,ORANGE VOTIVE CANDLE,24,12/9/2010 12:49,0.29,13240.0,United Kingdom
538015,85169A,IVORY LOVE BIRD CANDLE,3,12/9/2010 12:49,1.25,13240.0,United Kingdom
538015,85169B,BLACK LOVE BIRD CANDLE,3,12/9/2010 12:49,1.25,13240.0,United Kingdom
538015,21692,SILVER LATTICE VANILLA CANDLE POT,3,12/9/2010 12:49,3.75,13240.0,United Kingdom
538015,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,3,12/9/2010 12:49,1.65,13240.0,United Kingdom
538015,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,12,12/9/2010 12:49,2.55,13240.0,United Kingdom
538015,22778,GLASS CLOCHE SMALL,1,12/9/2010 12:49,3.95,13240.0,United Kingdom
538015,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3,12/9/2010 12:49,3.25,13240.0,United Kingdom
538015,85127,SMALL SQUARE CUT GLASS CANDLESTICK,3,12/9/2010 12:49,4.95,13240.0,United Kingdom
538015,21143,ANTIQUE GLASS HEART DECORATION ,12,12/9/2010 12:49,1.95,13240.0,United Kingdom
538015,21012,ANTIQUE ALL GLASS CANDLESTICK,6,12/9/2010 12:49,2.1,13240.0,United Kingdom
538015,21696,SMALL SILVER TRELLIS CANDLEPOT,6,12/9/2010 12:49,2.95,13240.0,United Kingdom
538015,22113,GREY HEART HOT WATER BOTTLE,3,12/9/2010 12:49,3.75,13240.0,United Kingdom
538015,85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,3,12/9/2010 12:49,2.1,13240.0,United Kingdom
538015,84754,S/15 SILVER GLASS BAUBLES IN BAG,6,12/9/2010 12:49,1.25,13240.0,United Kingdom
538015,22863,SOAP DISH BROCANTE,3,12/9/2010 12:49,2.95,13240.0,United Kingdom
538015,22945,CHRISTMAS METAL TAGS ASSORTED ,6,12/9/2010 12:49,0.85,13240.0,United Kingdom
538015,22777,GLASS CLOCHE LARGE,1,12/9/2010 12:49,8.5,13240.0,United Kingdom
538032,22669,RED BABY BUNTING ,5,12/9/2010 12:59,2.95,14479.0,United Kingdom
538032,22465,HANGING METAL STAR LANTERN,12,12/9/2010 12:59,1.65,14479.0,United Kingdom
538032,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/9/2010 12:59,2.95,14479.0,United Kingdom
538032,22727,ALARM CLOCK BAKELIKE RED ,4,12/9/2010 12:59,3.75,14479.0,United Kingdom
538032,22726,ALARM CLOCK BAKELIKE GREEN,4,12/9/2010 12:59,3.75,14479.0,United Kingdom
538032,22840,ROUND CAKE TIN VINTAGE RED,2,12/9/2010 12:59,7.95,14479.0,United Kingdom
538032,22470,HEART OF WICKER LARGE,6,12/9/2010 12:59,2.95,14479.0,United Kingdom
538032,22158,3 HEARTS HANGING DECORATION RUSTIC,8,12/9/2010 12:59,2.95,14479.0,United Kingdom
538032,47566,PARTY BUNTING,5,12/9/2010 12:59,4.65,14479.0,United Kingdom
538032,22696,WICKER WREATH LARGE,6,12/9/2010 12:59,1.95,14479.0,United Kingdom
538035,84341B,SMALL PINK MAGIC CHRISTMAS TREE,1,12/9/2010 13:03,0.85,16065.0,United Kingdom
538035,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2,12/9/2010 13:03,0.85,16065.0,United Kingdom
538035,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,2,12/9/2010 13:03,0.85,16065.0,United Kingdom
538035,22586,FELTCRAFT HAIRBAND PINK AND BLUE,2,12/9/2010 13:03,0.85,16065.0,United Kingdom
538035,22587,FELTCRAFT HAIRBAND RED AND BLUE,2,12/9/2010 13:03,0.85,16065.0,United Kingdom
538035,21115,ROSE CARAVAN DOORSTOP,1,12/9/2010 13:03,6.75,16065.0,United Kingdom
