InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
554027,84978,HANGING HEART JAR T-LIGHT HOLDER,24,5/20/2011 13:40,1.25,15260.0,United Kingdom
554027,85053,FRENCH ENAMEL CANDLEHOLDER,6,5/20/2011 13:40,2.1,15260.0,United Kingdom
554027,72598,SET/12 TAPER CANDLES,12,5/20/2011 13:40,0.85,15260.0,United Kingdom
554027,21770,OPEN CLOSED METAL SIGN,2,5/20/2011 13:40,4.95,15260.0,United Kingdom
554027,21164,HOME SWEET HOME METAL SIGN ,6,5/20/2011 13:40,2.95,15260.0,United Kingdom
554028,23299,FOOD COVER WITH BEADS SET 2 ,12,5/20/2011 13:43,3.75,15410.0,United Kingdom
554028,22427,ENAMEL FLOWER JUG CREAM,6,5/20/2011 13:43,5.95,15410.0,United Kingdom
554028,23163,REGENCY SUGAR TONGS,8,5/20/2011 13:43,2.49,15410.0,United Kingdom
554028,23092,LARGE ANTIQUE WHITE PHOTO FRAME,4,5/20/2011 13:43,7.9,15410.0,United Kingdom
554028,84818,DANISH ROSE PHOTO FRAME,24,5/20/2011 13:43,2.55,15410.0,United Kingdom
554028,22917,HERB MARKER ROSEMARY,12,5/20/2011 13:43,0.65,15410.0,United Kingdom
554028,22916,HERB MARKER THYME,12,5/20/2011 13:43,0.65,15410.0,United Kingdom
554028,22921,HERB MARKER CHIVES ,12,5/20/2011 13:43,0.65,15410.0,United Kingdom
554028,22920,HERB MARKER BASIL,12,5/20/2011 13:43,0.65,15410.0,United Kingdom
554028,22919,HERB MARKER MINT,12,5/20/2011 13:43,0.65,15410.0,United Kingdom
554028,22918,HERB MARKER PARSLEY,12,5/20/2011 13:43,0.65,15410.0,United Kingdom
554028,22928,YELLOW GIANT GARDEN THERMOMETER,6,5/20/2011 13:43,5.95,15410.0,United Kingdom
554028,22927,GREEN GIANT GARDEN THERMOMETER,6,5/20/2011 13:43,5.95,15410.0,United Kingdom
554028,22925,BLUE GIANT GARDEN THERMOMETER,8,5/20/2011 13:43,5.95,15410.0,United Kingdom
554028,22423,REGENCY CAKESTAND 3 TIER,8,5/20/2011 13:43,12.75,15410.0,United Kingdom
554028,23175,REGENCY MILK JUG PINK ,6,5/20/2011 13:43,3.25,15410.0,United Kingdom
554028,23173,REGENCY TEAPOT ROSES ,2,5/20/2011 13:43,9.95,15410.0,United Kingdom
554028,23174,REGENCY SUGAR BOWL GREEN,6,5/20/2011 13:43,4.15,15410.0,United Kingdom
554028,22699,ROSES REGENCY TEACUP AND SAUCER ,12,5/20/2011 13:43,2.95,15410.0,United Kingdom
554028,22698,PINK REGENCY TEACUP AND SAUCER,12,5/20/2011 13:43,2.95,15410.0,United Kingdom
554028,22697,GREEN REGENCY TEACUP AND SAUCER,12,5/20/2011 13:43,2.95,15410.0,United Kingdom
554028,47566,PARTY BUNTING,24,5/20/2011 13:43,4.95,15410.0,United Kingdom
554028,23298,SPOTTY BUNTING,12,5/20/2011 13:43,4.95,15410.0,United Kingdom
C554029,22423,REGENCY CAKESTAND 3 TIER,-1,5/20/2011 13:54,12.75,12681.0,France
C554029,22303,COFFEE MUG APPLES DESIGN,-2,5/20/2011 13:54,2.55,12681.0,France
554030,47566,PARTY BUNTING,8,5/20/2011 13:56,4.95,16497.0,United Kingdom
554030,21915,RED  HARMONICA IN BOX ,12,5/20/2011 13:56,1.25,16497.0,United Kingdom
554030,22620,4 TRADITIONAL SPINNING TOPS,12,5/20/2011 13:56,1.45,16497.0,United Kingdom
554030,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,5/20/2011 13:56,1.25,16497.0,United Kingdom
554030,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,5/20/2011 13:56,1.45,16497.0,United Kingdom
554030,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,5/20/2011 13:56,3.75,16497.0,United Kingdom
554030,21912,VINTAGE SNAKES & LADDERS,4,5/20/2011 13:56,3.75,16497.0,United Kingdom
554030,21508,VINTAGE KID DOLLY CARD ,12,5/20/2011 13:56,0.42,16497.0,United Kingdom
554030,22714,CARD BIRTHDAY COWBOY,12,5/20/2011 13:56,0.42,16497.0,United Kingdom
554030,22713,CARD I LOVE LONDON ,12,5/20/2011 13:56,0.42,16497.0,United Kingdom
554030,21507,"ELEPHANT, BIRTHDAY CARD, ",12,5/20/2011 13:56,0.42,16497.0,United Kingdom
554030,21519,GIN & TONIC DIET GREETING CARD ,12,5/20/2011 13:56,0.42,16497.0,United Kingdom
554030,22026,BANQUET BIRTHDAY  CARD  ,12,5/20/2011 13:56,0.42,16497.0,United Kingdom
554030,22028,PENNY FARTHING BIRTHDAY CARD,12,5/20/2011 13:56,0.42,16497.0,United Kingdom
554030,22712,CARD DOLLY GIRL ,12,5/20/2011 13:56,0.42,16497.0,United Kingdom
554030,22029,SPACEBOY BIRTHDAY CARD,12,5/20/2011 13:56,0.42,16497.0,United Kingdom
554030,22027,TEA PARTY BIRTHDAY CARD,12,5/20/2011 13:56,0.42,16497.0,United Kingdom
554030,23298,SPOTTY BUNTING,6,5/20/2011 13:56,4.95,16497.0,United Kingdom
554030,23164,REGENCY CAKE SLICE,4,5/20/2011 13:56,4.95,16497.0,United Kingdom
554030,23163,REGENCY SUGAR TONGS,8,5/20/2011 13:56,2.49,16497.0,United Kingdom
554030,23171,REGENCY TEA PLATE GREEN ,12,5/20/2011 13:56,1.65,16497.0,United Kingdom
554030,23172,REGENCY TEA PLATE PINK,12,5/20/2011 13:56,1.65,16497.0,United Kingdom
554030,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/20/2011 13:56,2.95,16497.0,United Kingdom
554030,22698,PINK REGENCY TEACUP AND SAUCER,6,5/20/2011 13:56,2.95,16497.0,United Kingdom
554030,23175,REGENCY MILK JUG PINK ,4,5/20/2011 13:56,3.25,16497.0,United Kingdom
554030,23174,REGENCY SUGAR BOWL GREEN,6,5/20/2011 13:56,4.15,16497.0,United Kingdom
554030,23173,REGENCY TEAPOT ROSES ,2,5/20/2011 13:56,9.95,16497.0,United Kingdom
554030,84991,60 TEATIME FAIRY CAKE CASES,24,5/20/2011 13:56,0.55,16497.0,United Kingdom
554030,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/20/2011 13:56,0.55,16497.0,United Kingdom
554030,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,5/20/2011 13:56,3.29,16497.0,United Kingdom
554030,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,5/20/2011 13:56,0.83,16497.0,United Kingdom
554030,22178,VICTORIAN GLASS HANGING T-LIGHT,12,5/20/2011 13:56,1.25,16497.0,United Kingdom
554030,23087,ZINC  HEART T-LIGHT HOLDER,16,5/20/2011 13:56,1.25,16497.0,United Kingdom
554030,23088,ZINC HEART FLOWER T-LIGHT HOLDER,16,5/20/2011 13:56,1.25,16497.0,United Kingdom
554030,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,5/20/2011 13:56,0.85,16497.0,United Kingdom
554030,22185,SLATE TILE NATURAL HANGING,12,5/20/2011 13:56,1.65,16497.0,United Kingdom
554030,22457,NATURAL SLATE HEART CHALKBOARD ,6,5/20/2011 13:56,2.95,16497.0,United Kingdom
554030,85066,CREAM SWEETHEART MINI CHEST,2,5/20/2011 13:56,12.75,16497.0,United Kingdom
554030,22766,PHOTO FRAME CORNICE,8,5/20/2011 13:56,2.95,16497.0,United Kingdom
554030,22295,HEART FILIGREE DOVE LARGE,12,5/20/2011 13:56,1.65,16497.0,United Kingdom
554030,21390,FILIGRIS HEART WITH BUTTERFLY,24,5/20/2011 13:56,1.25,16497.0,United Kingdom
554030,22469,HEART OF WICKER SMALL,12,5/20/2011 13:56,1.65,16497.0,United Kingdom
554030,22799,SWEETHEART WIRE FRUIT BOWL,2,5/20/2011 13:56,8.5,16497.0,United Kingdom
554030,22502,PICNIC BASKET WICKER SMALL,4,5/20/2011 13:56,5.95,16497.0,United Kingdom
554030,22501,PICNIC BASKET WICKER LARGE,2,5/20/2011 13:56,9.95,16497.0,United Kingdom
554031,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,5/20/2011 13:58,1.45,16497.0,United Kingdom
554031,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,6,5/20/2011 13:58,3.29,16497.0,United Kingdom
554031,23089,GLASS BON BON JAR,12,5/20/2011 13:58,1.65,16497.0,United Kingdom
554031,23161,REGENCY CAKE FORK,24,5/20/2011 13:58,1.25,16497.0,United Kingdom
554031,23160,REGENCY TEA SPOON,12,5/20/2011 13:58,1.25,16497.0,United Kingdom
554031,23065,LARGE JEWELLERY STAND,1,5/20/2011 13:58,12.5,16497.0,United Kingdom
554031,23068,ALUMINIUM HEART,6,5/20/2011 13:58,2.49,16497.0,United Kingdom
554031,23061,VINTAGE ENGRAVED HEART,12,5/20/2011 13:58,1.25,16497.0,United Kingdom
554032,22427,ENAMEL FLOWER JUG CREAM,24,5/20/2011 14:04,5.45,13824.0,United Kingdom
554033,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,5/20/2011 14:06,0.85,16187.0,United Kingdom
554033,22356,CHARLOTTE BAG PINK POLKADOT,30,5/20/2011 14:06,0.85,16187.0,United Kingdom
554033,22384,LUNCH BAG PINK POLKADOT,30,5/20/2011 14:06,1.65,16187.0,United Kingdom
554033,22386,JUMBO BAG PINK POLKADOT,20,5/20/2011 14:06,2.08,16187.0,United Kingdom
554033,22382,LUNCH BAG SPACEBOY DESIGN ,20,5/20/2011 14:06,1.65,16187.0,United Kingdom
554033,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,5/20/2011 14:06,2.08,16187.0,United Kingdom
554033,22662,LUNCH BAG DOLLY GIRL DESIGN,20,5/20/2011 14:06,1.65,16187.0,United Kingdom
554033,85099B,JUMBO BAG RED RETROSPOT,20,5/20/2011 14:06,2.08,16187.0,United Kingdom
554033,20723,STRAWBERRY CHARLOTTE BAG,20,5/20/2011 14:06,0.85,16187.0,United Kingdom
554033,22555,PLASTERS IN TIN STRONGMAN,12,5/20/2011 14:06,1.65,16187.0,United Kingdom
554033,22556,PLASTERS IN TIN CIRCUS PARADE ,12,5/20/2011 14:06,1.65,16187.0,United Kingdom
554033,21790,VINTAGE SNAP CARDS,12,5/20/2011 14:06,0.85,16187.0,United Kingdom
554033,21507,"ELEPHANT, BIRTHDAY CARD, ",12,5/20/2011 14:06,0.42,16187.0,United Kingdom
554033,22025,RING OF ROSES BIRTHDAY CARD,12,5/20/2011 14:06,0.42,16187.0,United Kingdom
554033,22029,SPACEBOY BIRTHDAY CARD,12,5/20/2011 14:06,0.42,16187.0,United Kingdom
554033,84879,ASSORTED COLOUR BIRD ORNAMENT,16,5/20/2011 14:06,1.69,16187.0,United Kingdom
554033,20728,LUNCH BAG CARS BLUE,20,5/20/2011 14:06,1.65,16187.0,United Kingdom
554033,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,5/20/2011 14:06,2.95,16187.0,United Kingdom
554033,85231G,ORANGE SCENTED SET/9 T-LIGHTS,12,5/20/2011 14:06,0.85,16187.0,United Kingdom
554033,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,5/20/2011 14:06,2.1,16187.0,United Kingdom
554034,23170,REGENCY TEA PLATE ROSES ,48,5/20/2011 14:06,1.45,13324.0,United Kingdom
554034,23172,REGENCY TEA PLATE PINK,48,5/20/2011 14:06,1.45,13324.0,United Kingdom
554034,23171,REGENCY TEA PLATE GREEN ,48,5/20/2011 14:06,1.45,13324.0,United Kingdom
554035,22847,BREAD BIN DINER STYLE IVORY,2,5/20/2011 14:07,16.95,16187.0,United Kingdom
554035,23086,ZINC  STAR T-LIGHT HOLDER ,8,5/20/2011 14:07,1.25,16187.0,United Kingdom
554035,23087,ZINC  HEART T-LIGHT HOLDER,8,5/20/2011 14:07,1.25,16187.0,United Kingdom
554035,23088,ZINC HEART FLOWER T-LIGHT HOLDER,8,5/20/2011 14:07,1.25,16187.0,United Kingdom
554036,84946,ANTIQUE SILVER T-LIGHT GLASS,42,5/20/2011 14:11,1.25,13767.0,United Kingdom
554036,21313,GLASS HEART T-LIGHT HOLDER ,12,5/20/2011 14:11,0.85,13767.0,United Kingdom
554036,23089,GLASS BON BON JAR,12,5/20/2011 14:11,1.65,13767.0,United Kingdom
554036,23284,DOORMAT KEEP CALM AND COME IN,4,5/20/2011 14:11,7.95,13767.0,United Kingdom
554036,22730,ALARM CLOCK BAKELIKE IVORY,4,5/20/2011 14:11,3.75,13767.0,United Kingdom
554036,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/20/2011 14:11,2.95,13767.0,United Kingdom
554036,22698,PINK REGENCY TEACUP AND SAUCER,6,5/20/2011 14:11,2.95,13767.0,United Kingdom
554036,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/20/2011 14:11,2.95,13767.0,United Kingdom
554036,21314,SMALL GLASS HEART TRINKET POT,8,5/20/2011 14:11,2.1,13767.0,United Kingdom
554036,84879,ASSORTED COLOUR BIRD ORNAMENT,32,5/20/2011 14:11,1.69,13767.0,United Kingdom
554036,15056BL,EDWARDIAN PARASOL BLACK,6,5/20/2011 14:11,5.95,13767.0,United Kingdom
554037,22838,3 TIER CAKE TIN RED AND CREAM,28,5/20/2011 14:13,14.95,12415.0,Australia
554037,84997C,CHILDRENS CUTLERY POLKADOT BLUE,72,5/20/2011 14:13,3.75,12415.0,Australia
554037,22712,CARD DOLLY GIRL ,216,5/20/2011 14:13,0.36,12415.0,Australia
554037,22619,SET OF 6 SOLDIER SKITTLES,80,5/20/2011 14:13,0.0,12415.0,Australia
554038,23081,GREEN METAL BOX ARMY SUPPLIES,2,5/20/2011 14:23,8.25,12775.0,Netherlands
554038,23080,RED METAL BOX TOP SECRET,2,5/20/2011 14:23,8.25,12775.0,Netherlands
554038,23112,PARISIENNE CURIO CABINET,2,5/20/2011 14:23,7.5,12775.0,Netherlands
554038,35961,FOLKART ZINC HEART CHRISTMAS DEC,36,5/20/2011 14:23,0.85,12775.0,Netherlands
554038,84406B,CREAM CUPID HEARTS COAT HANGER,12,5/20/2011 14:23,4.15,12775.0,Netherlands
554038,21390,FILIGRIS HEART WITH BUTTERFLY,24,5/20/2011 14:23,1.25,12775.0,Netherlands
554038,22295,HEART FILIGREE DOVE LARGE,12,5/20/2011 14:23,1.65,12775.0,Netherlands
554038,22296,HEART IVORY TRELLIS LARGE,12,5/20/2011 14:23,1.65,12775.0,Netherlands
554038,23068,ALUMINIUM STAMPED HEART,8,5/20/2011 14:23,2.49,12775.0,Netherlands
554038,23061,VINTAGE EMBOSSED HEART,12,5/20/2011 14:23,1.25,12775.0,Netherlands
554038,22690,DOORMAT HOME SWEET HOME BLUE ,2,5/20/2011 14:23,7.95,12775.0,Netherlands
554038,22692,DOORMAT WELCOME TO OUR HOME,2,5/20/2011 14:23,7.95,12775.0,Netherlands
554038,POST,POSTAGE,2,5/20/2011 14:23,15.0,12775.0,Netherlands
554039,22088,PAPER BUNTING COLOURED LACE,6,5/20/2011 14:27,2.95,15095.0,United Kingdom
554039,23065,LARGE DECO JEWELLERY STAND,1,5/20/2011 14:27,12.5,15095.0,United Kingdom
554039,22798,ANTIQUE GLASS DRESSING TABLE POT,8,5/20/2011 14:27,2.95,15095.0,United Kingdom
554039,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,5/20/2011 14:27,3.75,15095.0,United Kingdom
554039,22792,FLUTED ANTIQUE CANDLE HOLDER,24,5/20/2011 14:27,0.85,15095.0,United Kingdom
554039,22791,T-LIGHT GLASS FLUTED ANTIQUE,24,5/20/2011 14:27,1.25,15095.0,United Kingdom
554039,22418,10 COLOUR SPACEBOY PEN,48,5/20/2011 14:27,0.85,15095.0,United Kingdom
554039,22534,MAGIC DRAWING SLATE SPACEBOY ,96,5/20/2011 14:27,0.42,15095.0,United Kingdom
554039,22544,MINI JIGSAW SPACEBOY,96,5/20/2011 14:27,0.42,15095.0,United Kingdom
554039,22972,CHILDREN'S SPACEBOY MUG,24,5/20/2011 14:27,1.65,15095.0,United Kingdom
554039,22491,PACK OF 12 COLOURED PENCILS,48,5/20/2011 14:27,0.85,15095.0,United Kingdom
554039,22489,PACK OF 12 TRADITIONAL CRAYONS,48,5/20/2011 14:27,0.42,15095.0,United Kingdom
554039,22493,PAINT YOUR OWN CANVAS SET,24,5/20/2011 14:27,1.65,15095.0,United Kingdom
554039,22560,TRADITIONAL MODELLING CLAY,48,5/20/2011 14:27,1.06,15095.0,United Kingdom
554039,22492,MINI PAINT SET VINTAGE ,72,5/20/2011 14:27,0.65,15095.0,United Kingdom
554039,22904,CALENDAR PAPER CUT DESIGN,12,5/20/2011 14:27,2.95,15095.0,United Kingdom
554039,22652,TRAVEL SEWING KIT,10,5/20/2011 14:27,1.65,15095.0,United Kingdom
554039,23089,GLASS BON BON JAR,12,5/20/2011 14:27,1.65,15095.0,United Kingdom
554039,23175,REGENCY MILK JUG PINK ,6,5/20/2011 14:27,3.25,15095.0,United Kingdom
554039,23174,REGENCY SUGAR BOWL GREEN,6,5/20/2011 14:27,4.15,15095.0,United Kingdom
554039,23173,REGENCY TEAPOT ROSES ,2,5/20/2011 14:27,9.95,15095.0,United Kingdom
554039,23172,REGENCY TEA PLATE PINK,12,5/20/2011 14:27,1.65,15095.0,United Kingdom
554039,23171,REGENCY TEA PLATE GREEN ,12,5/20/2011 14:27,1.65,15095.0,United Kingdom
554039,23170,REGENCY TEA PLATE ROSES ,12,5/20/2011 14:27,1.65,15095.0,United Kingdom
554039,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/20/2011 14:27,2.95,15095.0,United Kingdom
554039,22698,PINK REGENCY TEACUP AND SAUCER,6,5/20/2011 14:27,2.95,15095.0,United Kingdom
554039,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/20/2011 14:27,2.95,15095.0,United Kingdom
554039,22178,VICTORIAN GLASS HANGING T-LIGHT,24,5/20/2011 14:27,1.25,15095.0,United Kingdom
554039,84879,ASSORTED COLOUR BIRD ORNAMENT,8,5/20/2011 14:27,1.69,15095.0,United Kingdom
554040,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,5/20/2011 14:35,11.95,15290.0,United Kingdom
554040,21078,SET/20 STRAWBERRY PAPER NAPKINS ,36,5/20/2011 14:35,0.85,15290.0,United Kingdom
554040,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/20/2011 14:35,2.95,15290.0,United Kingdom
554040,23170,REGENCY TEA PLATE ROSES ,12,5/20/2011 14:35,1.65,15290.0,United Kingdom
554040,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,5/20/2011 14:35,0.85,15290.0,United Kingdom
554040,23164,REGENCY CAKE SLICE,4,5/20/2011 14:35,4.95,15290.0,United Kingdom
554040,22423,REGENCY CAKESTAND 3 TIER,1,5/20/2011 14:35,12.75,15290.0,United Kingdom
554040,22908,PACK OF 20 NAPKINS RED APPLES,24,5/20/2011 14:35,0.85,15290.0,United Kingdom
554040,21868,POTTING SHED TEA MUG,24,5/20/2011 14:35,1.25,15290.0,United Kingdom
554040,22698,PINK REGENCY TEACUP AND SAUCER,6,5/20/2011 14:35,2.95,15290.0,United Kingdom
554040,23172,REGENCY TEA PLATE PINK,12,5/20/2011 14:35,1.65,15290.0,United Kingdom
554040,84879,ASSORTED COLOUR BIRD ORNAMENT,16,5/20/2011 14:35,1.69,15290.0,United Kingdom
554040,22568,FELTCRAFT CUSHION OWL,8,5/20/2011 14:35,3.75,15290.0,United Kingdom
554040,21877,HOME SWEET HOME MUG,12,5/20/2011 14:35,1.25,15290.0,United Kingdom
554040,22285,HANGING HEN ON NEST DECORATION,12,5/20/2011 14:35,1.65,15290.0,United Kingdom
554040,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/20/2011 14:35,2.95,15290.0,United Kingdom
554040,23171,REGENCY TEA PLATE GREEN ,12,5/20/2011 14:35,1.65,15290.0,United Kingdom
554041,22855,FINE WICKER HEART ,12,5/20/2011 14:41,1.25,16226.0,United Kingdom
554042,84879,ASSORTED COLOUR BIRD ORNAMENT,8,5/20/2011 14:47,1.69,15237.0,United Kingdom
554042,71459,HANGING JAM JAR T-LIGHT HOLDER,12,5/20/2011 14:47,0.85,15237.0,United Kingdom
554042,23206,LUNCH BAG APPLE DESIGN,10,5/20/2011 14:47,1.65,15237.0,United Kingdom
554042,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,5/20/2011 14:47,1.25,15237.0,United Kingdom
554042,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,5/20/2011 14:47,2.1,15237.0,United Kingdom
554042,21936,RED RETROSPOT PICNIC BAG,5,5/20/2011 14:47,2.95,15237.0,United Kingdom
554042,23231,WRAP DOILEY DESIGN,25,5/20/2011 14:47,0.42,15237.0,United Kingdom
554042,22147,FELTCRAFT BUTTERFLY HEARTS,12,5/20/2011 14:47,1.45,15237.0,United Kingdom
554042,79030G,TUMBLER NEW ENGLAND,24,5/20/2011 14:47,0.39,15237.0,United Kingdom
554042,21894,POTTING SHED SEED ENVELOPES,12,5/20/2011 14:47,1.25,15237.0,United Kingdom
554042,22501,PICNIC BASKET WICKER LARGE,2,5/20/2011 14:47,9.95,15237.0,United Kingdom
554043,22847,BREAD BIN DINER STYLE IVORY,1,5/20/2011 14:47,16.95,16832.0,United Kingdom
554043,23049,RECYCLED ACAPULCO MAT RED,2,5/20/2011 14:47,8.25,16832.0,United Kingdom
554043,22690,DOORMAT HOME SWEET HOME BLUE ,2,5/20/2011 14:47,7.95,16832.0,United Kingdom
554043,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,5/20/2011 14:47,7.95,16832.0,United Kingdom
554043,23094,LE GRAND TRAY CHIC SET,1,5/20/2011 14:47,12.5,16832.0,United Kingdom
554050,21034,REX CASH+CARRY JUMBO SHOPPER,1,5/20/2011 14:54,0.95,18048.0,United Kingdom
554050,20839,FRENCH PAISLEY CUSHION COVER ,12,5/20/2011 14:54,0.85,18048.0,United Kingdom
554050,22178,VICTORIAN GLASS HANGING T-LIGHT,18,5/20/2011 14:54,1.25,18048.0,United Kingdom
554050,84879,ASSORTED COLOUR BIRD ORNAMENT,8,5/20/2011 14:54,1.69,18048.0,United Kingdom
554050,71053,WHITE METAL LANTERN,12,5/20/2011 14:54,3.75,18048.0,United Kingdom
554050,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,5/20/2011 14:54,1.06,18048.0,United Kingdom
554051,47566,PARTY BUNTING,24,5/20/2011 14:56,4.95,16696.0,United Kingdom
554052,21034,REX CASH+CARRY JUMBO SHOPPER,4,5/20/2011 14:58,0.95,18048.0,United Kingdom
554053,22355,CHARLOTTE BAG SUKI DESIGN,30,5/20/2011 15:08,0.85,14282.0,United Kingdom
554053,20723,STRAWBERRY CHARLOTTE BAG,30,5/20/2011 15:08,0.85,14282.0,United Kingdom
554053,23205,CHARLOTTE BAG VINTAGE ALPHABET ,30,5/20/2011 15:08,0.85,14282.0,United Kingdom
554053,23204,CHARLOTTE BAG APPLES DESIGN,30,5/20/2011 15:08,0.85,14282.0,United Kingdom
554053,23203,JUMBO BAG DOILEY PATTERNS,20,5/20/2011 15:08,2.08,14282.0,United Kingdom
554054,15039,SANDALWOOD FAN,1,5/20/2011 15:29,1.63,,United Kingdom
554054,15058A,BLUE POLKADOT GARDEN PARASOL,6,5/20/2011 15:29,10.79,,United Kingdom
554054,15058B,PINK POLKADOT GARDEN PARASOL,6,5/20/2011 15:29,10.79,,United Kingdom
554054,16237,SLEEPING CAT ERASERS,2,5/20/2011 15:29,0.42,,United Kingdom
554054,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,5/20/2011 15:29,0.83,,United Kingdom
554054,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,1,5/20/2011 15:29,0.42,,United Kingdom
554054,20619,TROPICAL PASSPORT COVER ,1,5/20/2011 15:29,1.63,,United Kingdom
554054,20712,JUMBO BAG WOODLAND ANIMALS,2,5/20/2011 15:29,4.13,,United Kingdom
554054,20716,PARTY FOOD SHOPPER BAG,3,5/20/2011 15:29,0.83,,United Kingdom
554054,20719,WOODLAND CHARLOTTE BAG,2,5/20/2011 15:29,1.63,,United Kingdom
554054,20724,RED RETROSPOT CHARLOTTE BAG,1,5/20/2011 15:29,1.63,,United Kingdom
554054,20766,GARDEN PATH SKETCHBOOK,1,5/20/2011 15:29,7.46,,United Kingdom
554054,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,5/20/2011 15:29,1.63,,United Kingdom
554054,21088,SET/6 FRUIT SALAD PAPER CUPS,6,5/20/2011 15:29,0.83,,United Kingdom
554054,21094,SET/6 RED SPOTTY PAPER PLATES,6,5/20/2011 15:29,0.83,,United Kingdom
554054,21096,SET/6 FRUIT SALAD  PAPER PLATES,6,5/20/2011 15:29,0.83,,United Kingdom
554054,21121,SET/10 RED POLKADOT PARTY CANDLES,1,5/20/2011 15:29,2.46,,United Kingdom
554054,21212,PACK OF 72 RETROSPOT CAKE CASES,1,5/20/2011 15:29,1.25,,United Kingdom
554054,21218,RED SPOTTY BISCUIT TIN,1,5/20/2011 15:29,8.29,,United Kingdom
554054,21231,SWEETHEART CERAMIC TRINKET BOX,1,5/20/2011 15:29,2.46,,United Kingdom
554054,21232,STRAWBERRY CERAMIC TRINKET BOX,1,5/20/2011 15:29,2.46,,United Kingdom
554054,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,5/20/2011 15:29,3.29,,United Kingdom
554054,21455,PAINTED YELLOW WOODEN DAISY,2,5/20/2011 15:29,0.83,,United Kingdom
554054,21508,VINTAGE KID DOLLY CARD ,2,5/20/2011 15:29,0.83,,United Kingdom
554054,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,2,5/20/2011 15:29,0.83,,United Kingdom
554054,21531,RED RETROSPOT SUGAR JAM BOWL,1,5/20/2011 15:29,4.96,,United Kingdom
554054,21533,RETROSPOT LARGE MILK JUG,1,5/20/2011 15:29,9.96,,United Kingdom
