InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
548516,22421,LIPSTICK PEN FUSCHIA,1,3/31/2011 16:28,0.83,,United Kingdom
548516,22423,REGENCY CAKESTAND 3 TIER,1,3/31/2011 16:28,24.96,,United Kingdom
548516,22427,ENAMEL FLOWER JUG CREAM,1,3/31/2011 16:28,11.63,,United Kingdom
548516,22469,HEART OF WICKER SMALL,1,3/31/2011 16:28,1.65,,United Kingdom
548516,22477,WATERING CAN GARDEN MARKER,1,3/31/2011 16:28,2.46,,United Kingdom
548516,22479,DAISY GARDEN MARKER,1,3/31/2011 16:28,2.46,,United Kingdom
548516,22487,WHITE WOOD GARDEN PLANT LADDER,1,3/31/2011 16:28,19.96,,United Kingdom
548516,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,3/31/2011 16:28,10.79,,United Kingdom
548516,22501,PICNIC BASKET WICKER LARGE,1,3/31/2011 16:28,20.79,,United Kingdom
548516,22502,PICNIC BASKET WICKER SMALL,1,3/31/2011 16:28,10.79,,United Kingdom
548516,22585,PACK OF 6 BIRDY GIFT TAGS,1,3/31/2011 16:28,2.46,,United Kingdom
548516,22602,RETROSPOT WOODEN HEART DECORATION,2,3/31/2011 16:28,1.63,,United Kingdom
548516,22659,LUNCH BOX I LOVE LONDON,1,3/31/2011 16:28,4.13,,United Kingdom
548516,22697,GREEN REGENCY TEACUP AND SAUCER,1,3/31/2011 16:28,5.79,,United Kingdom
548516,22712,CARD DOLLY GIRL ,1,3/31/2011 16:28,0.83,,United Kingdom
548516,22714,CARD BIRTHDAY COWBOY,1,3/31/2011 16:28,0.83,,United Kingdom
548516,22718,CARD CAT AND TREE ,1,3/31/2011 16:28,0.83,,United Kingdom
548516,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,3/31/2011 16:28,10.79,,United Kingdom
548516,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,3/31/2011 16:28,7.46,,United Kingdom
548516,22729,ALARM CLOCK BAKELIKE ORANGE,1,3/31/2011 16:28,7.46,,United Kingdom
548516,22740,POLKADOT PEN,2,3/31/2011 16:28,1.63,,United Kingdom
548516,22742,MAKE YOUR OWN PLAYTIME CARD KIT,1,3/31/2011 16:28,5.79,,United Kingdom
548516,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,3/31/2011 16:28,5.79,,United Kingdom
548516,22744,MAKE YOUR OWN MONSOON CARD KIT,1,3/31/2011 16:28,5.79,,United Kingdom
548516,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,3/31/2011 16:28,3.29,,United Kingdom
548516,22770,MIRROR CORNICE,1,3/31/2011 16:28,29.17,,United Kingdom
548516,22786,CUSHION COVER PINK UNION JACK,3,3/31/2011 16:28,5.95,,United Kingdom
548516,22801,ANTIQUE GLASS PEDESTAL BOWL,1,3/31/2011 16:28,7.46,,United Kingdom
548516,22825,DECORATIVE PLANT POT WITH FRIEZE,1,3/31/2011 16:28,15.79,,United Kingdom
548516,22837,HOT WATER BOTTLE BABUSHKA ,1,3/31/2011 16:28,9.13,,United Kingdom
548516,22839,3 TIER CAKE TIN GREEN AND CREAM,1,3/31/2011 16:28,29.13,,United Kingdom
548516,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,3/31/2011 16:28,1.63,,United Kingdom
548516,22855,FINE WICKER HEART ,5,3/31/2011 16:28,2.46,,United Kingdom
548516,22893,MINI CAKE STAND T-LIGHT HOLDER,2,3/31/2011 16:28,0.83,,United Kingdom
548516,22937,BAKING MOULD CHOCOLATE CUPCAKES,1,3/31/2011 16:28,4.96,,United Kingdom
548516,22939,APRON APPLE DELIGHT,1,3/31/2011 16:28,4.96,,United Kingdom
548516,22960,JAM MAKING SET WITH JARS,2,3/31/2011 16:28,8.29,,United Kingdom
548516,22966,GINGERBREAD MAN COOKIE CUTTER,2,3/31/2011 16:28,2.46,,United Kingdom
548516,22993,SET OF 4 PANTRY JELLY MOULDS,5,3/31/2011 16:28,2.46,,United Kingdom
548516,23182,TOILET SIGN OCCUPIED OR VACANT,4,3/31/2011 16:28,2.46,,United Kingdom
548516,35911A,MULTICOLOUR RABBIT EGG WARMER,2,3/31/2011 16:28,0.83,,United Kingdom
548516,35915C,PEACH KNITTED HEN ,15,3/31/2011 16:28,0.83,,United Kingdom
548516,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,3/31/2011 16:28,1.63,,United Kingdom
548516,37370,RETRO COFFEE MUGS ASSORTED,2,3/31/2011 16:28,15.79,,United Kingdom
548516,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4,3/31/2011 16:28,3.29,,United Kingdom
548516,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,3/31/2011 16:28,8.29,,United Kingdom
548516,37500,TEA TIME TEAPOT IN GIFT BOX,1,3/31/2011 16:28,8.29,,United Kingdom
548516,47367B,PAIR PADDED HANGERS PINK CHECK,3,3/31/2011 16:28,3.29,,United Kingdom
548516,47566,PARTY BUNTING,1,3/31/2011 16:28,10.79,,United Kingdom
548516,47566B,TEA TIME PARTY BUNTING,1,3/31/2011 16:28,10.79,,United Kingdom
548516,47585A,PINK FAIRY CAKE CUSHION COVER,1,3/31/2011 16:28,9.96,,United Kingdom
548516,48188,DOORMAT WELCOME PUPPIES,1,3/31/2011 16:28,15.79,,United Kingdom
548516,71053,WHITE METAL LANTERN,2,3/31/2011 16:28,8.29,,United Kingdom
548516,71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2,3/31/2011 16:28,5.79,,United Kingdom
548516,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,3/31/2011 16:28,8.95,,United Kingdom
548516,82578,KITCHEN METAL SIGN,1,3/31/2011 16:28,1.25,,United Kingdom
548516,82583,HOT BATHS METAL SIGN,1,3/31/2011 16:28,4.13,,United Kingdom
548516,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,3/31/2011 16:28,4.13,,United Kingdom
548516,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3,3/31/2011 16:28,3.29,,United Kingdom
548516,84375,SET OF 20 KIDS COOKIE CUTTERS,3,3/31/2011 16:28,4.13,,United Kingdom
548516,84378,SET OF 3 HEART COOKIE CUTTERS,4,3/31/2011 16:28,2.46,,United Kingdom
548516,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,4,3/31/2011 16:28,2.46,,United Kingdom
548516,84531A,PINK KNITTED EGG COSY,3,3/31/2011 16:28,0.83,,United Kingdom
548516,84531B,BLUE KNITTED EGG COSY,3,3/31/2011 16:28,0.83,,United Kingdom
548516,84568,GIRLS ALPHABET IRON ON PATCHES ,6,3/31/2011 16:28,0.42,,United Kingdom
548516,84596F,SMALL MARSHMALLOWS PINK BOWL,1,3/31/2011 16:28,0.83,,United Kingdom
548516,84637,KITCHEN FLOWER POTS WALL PLAQUE,1,3/31/2011 16:28,4.96,,United Kingdom
548516,84638,SMALL KITCHEN FLOWER POTS PLAQUE,1,3/31/2011 16:28,5.83,,United Kingdom
548516,84795B,SUNSET CHECK HAMMOCK,1,3/31/2011 16:28,16.63,,United Kingdom
548516,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,3/31/2011 16:28,10.79,,United Kingdom
548516,84879,ASSORTED COLOUR BIRD ORNAMENT,112,3/31/2011 16:28,1.69,,United Kingdom
548516,84946,ANTIQUE SILVER T-LIGHT GLASS,2,3/31/2011 16:28,2.46,,United Kingdom
548516,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,30,3/31/2011 16:28,2.46,,United Kingdom
548516,84978,HANGING HEART JAR T-LIGHT HOLDER,4,3/31/2011 16:28,2.46,,United Kingdom
548516,84991,60 TEATIME FAIRY CAKE CASES,5,3/31/2011 16:28,1.25,,United Kingdom
548516,85015,SET OF 12  VINTAGE POSTCARD SET,1,3/31/2011 16:28,2.46,,United Kingdom
548516,85017B,ENVELOPE 50 BLOSSOM IMAGES,1,3/31/2011 16:28,0.83,,United Kingdom
548516,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,3/31/2011 16:28,4.13,,United Kingdom
548516,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,3/31/2011 16:28,3.29,,United Kingdom
548516,85087,CANDY SPOT CUSHION COVER,1,3/31/2011 16:28,8.29,,United Kingdom
548516,85094,CANDY SPOT EGG WARMER RABBIT,1,3/31/2011 16:28,0.83,,United Kingdom
548516,85099C,JUMBO  BAG BAROQUE BLACK WHITE,6,3/31/2011 16:28,4.13,,United Kingdom
548516,85099F,JUMBO BAG STRAWBERRY,4,3/31/2011 16:28,4.13,,United Kingdom
548516,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,3/31/2011 16:28,5.79,,United Kingdom
548516,85130B,BEADED CRYSTAL HEART GREEN LARGE,1,3/31/2011 16:28,3.29,,United Kingdom
548516,85130D,BEADED CRYSTAL HEART PINK LARGE,1,3/31/2011 16:28,3.29,,United Kingdom
548516,85178,VICTORIAN SEWING KIT,1,3/31/2011 16:28,2.46,,United Kingdom
548516,90038A,GLASS AND PAINTED BEADS BRACELET TO,1,3/31/2011 16:28,3.73,,United Kingdom
548516,90134,OLD ROSE COMBO BEAD NECKLACE,1,3/31/2011 16:28,2.9,,United Kingdom
548516,90191,SILVER LARIAT 40CM,1,3/31/2011 16:28,12.48,,United Kingdom
548516,DOT,DOTCOM POSTAGE,1,3/31/2011 16:28,197.3,,United Kingdom
548516,15044C,PURPLE PAPER PARASOL,1,3/31/2011 16:28,5.79,,United Kingdom
548516,15056N,EDWARDIAN PARASOL NATURAL,1,3/31/2011 16:28,12.46,,United Kingdom
548516,16218,CARTOON  PENCIL SHARPENERS,1,3/31/2011 16:28,2.08,,United Kingdom
548516,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,2,3/31/2011 16:28,2.46,,United Kingdom
548516,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,3/31/2011 16:28,2.46,,United Kingdom
548516,20674,GREEN POLKADOT BOWL,2,3/31/2011 16:28,2.46,,United Kingdom
548516,20725,LUNCH BAG RED RETROSPOT,1,3/31/2011 16:28,4.13,,United Kingdom
548516,20727,LUNCH BAG  BLACK SKULL.,1,3/31/2011 16:28,4.13,,United Kingdom
548516,20735,BLACK MINI TAPE MEASURE ,100,3/31/2011 16:28,0.83,,United Kingdom
548516,20769,DAISY JOURNAL ,1,3/31/2011 16:28,4.96,,United Kingdom
548516,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,1,3/31/2011 16:28,12.46,,United Kingdom
548516,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,3/31/2011 16:28,5.79,,United Kingdom
548516,20963,APPLE BATH SPONGE,1,3/31/2011 16:28,2.46,,United Kingdom
548516,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,3/31/2011 16:28,7.46,,United Kingdom
548516,20974,12 PENCILS SMALL TUBE SKULL,5,3/31/2011 16:28,1.25,,United Kingdom
548516,20975,12 PENCILS SMALL TUBE RED RETROSPOT,6,3/31/2011 16:28,1.25,,United Kingdom
548516,20979,36 PENCILS TUBE RED RETROSPOT,1,3/31/2011 16:28,2.46,,United Kingdom
548516,20992,JAZZ HEARTS PURSE NOTEBOOK,1,3/31/2011 16:28,1.63,,United Kingdom
548516,21067,VINTAGE RED TEATIME MUG,1,3/31/2011 16:28,2.46,,United Kingdom
548516,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,3/31/2011 16:28,1.63,,United Kingdom
548516,21116,OWL DOORSTOP,1,3/31/2011 16:28,8.29,,United Kingdom
548516,21166,COOK WITH WINE METAL SIGN ,1,3/31/2011 16:28,4.13,,United Kingdom
548516,21175,GIN + TONIC DIET METAL SIGN,1,3/31/2011 16:28,4.96,,United Kingdom
548516,21195,PINK  HONEYCOMB PAPER BALL ,1,3/31/2011 16:28,4.13,,United Kingdom
548516,21197,MULTICOLOUR  CONFETTI IN TUBE,1,3/31/2011 16:28,3.29,,United Kingdom
548516,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,3,3/31/2011 16:28,4.96,,United Kingdom
548516,21215,IVORY PAPER CUP CAKE CASES ,1,3/31/2011 16:28,1.25,,United Kingdom
548516,21232,STRAWBERRY CERAMIC TRINKET BOX,2,3/31/2011 16:28,2.46,,United Kingdom
548516,21245,GREEN POLKADOT PLATE ,1,3/31/2011 16:28,3.29,,United Kingdom
548516,21248,DOOR HANGER  MUM + DADS ROOM,1,3/31/2011 16:28,3.29,,United Kingdom
548516,21314,SMALL GLASS HEART TRINKET POT,3,3/31/2011 16:28,4.13,,United Kingdom
548516,21328,BALLOONS  WRITING SET ,1,3/31/2011 16:28,3.29,,United Kingdom
548516,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,3/31/2011 16:28,5.79,,United Kingdom
548516,21385,IVORY HANGING DECORATION  HEART,2,3/31/2011 16:28,1.63,,United Kingdom
548516,21389,IVORY HANGING DECORATION  BIRD,2,3/31/2011 16:28,1.63,,United Kingdom
548516,21417,COCKLE SHELL DISH,2,3/31/2011 16:28,4.13,,United Kingdom
548516,21441,BLUE BIRDHOUSE DECORATION,1,3/31/2011 16:28,1.63,,United Kingdom
548516,21442,GREEN BIRDHOUSE DECORATION,1,3/31/2011 16:28,1.63,,United Kingdom
548516,21558,SKULL LUNCH BOX WITH CUTLERY ,1,3/31/2011 16:28,4.96,,United Kingdom
548516,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,3/31/2011 16:28,2.95,,United Kingdom
548516,22423,REGENCY CAKESTAND 3 TIER,5,3/31/2011 16:28,9.86,,United Kingdom
548516,21843,RED RETROSPOT CAKE STAND,1,3/31/2011 16:28,10.95,,United Kingdom
548516,82482,WOODEN PICTURE FRAME WHITE FINISH,25,3/31/2011 16:28,2.1,,United Kingdom
548516,82494L,WOODEN FRAME ANTIQUE WHITE ,19,3/31/2011 16:28,2.55,,United Kingdom
548516,84406B,CREAM CUPID HEARTS COAT HANGER,28,3/31/2011 16:28,3.75,,United Kingdom
548520,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12,3/31/2011 16:40,1.95,13126.0,United Kingdom
548520,37482P,CUBIC MUG PINK POLKADOT,6,3/31/2011 16:40,0.39,13126.0,United Kingdom
548520,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,18,3/31/2011 16:40,0.83,13126.0,United Kingdom
548520,35241,ENAMEL BLUE RIM BISCUIT BIN,3,3/31/2011 16:40,4.95,13126.0,United Kingdom
548520,22060,LARGE CAKE STAND HANGING HEARTS,8,3/31/2011 16:40,3.95,13126.0,United Kingdom
548520,21397,BLUE POLKADOT EGG CUP ,48,3/31/2011 16:40,0.39,13126.0,United Kingdom
548520,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,3/31/2011 16:40,0.79,13126.0,United Kingdom
548520,79164,BLACK WINE GLASS,48,3/31/2011 16:40,0.39,13126.0,United Kingdom
548520,21403,BLUE EGG  SPOON,24,3/31/2011 16:40,0.12,13126.0,United Kingdom
548520,22219,LOVEBIRD HANGING DECORATION WHITE ,12,3/31/2011 16:40,0.85,13126.0,United Kingdom
548520,22227,HANGING HEART MIRROR DECORATION ,24,3/31/2011 16:40,0.65,13126.0,United Kingdom
548520,85132A,CHARLIE + LOLA BISCUITS TINS,12,3/31/2011 16:40,1.95,13126.0,United Kingdom
548520,85132C,CHARLIE AND LOLA FIGURES TINS,12,3/31/2011 16:40,1.95,13126.0,United Kingdom
548520,84876D,BLUE HEART COMPACT MIRROR,24,3/31/2011 16:40,1.25,13126.0,United Kingdom
548520,79163,BLACK CHAMPAGNE GLASS,48,3/31/2011 16:40,0.39,13126.0,United Kingdom
548520,84531A,PINK KNITTED EGG COSY,24,3/31/2011 16:40,0.39,13126.0,United Kingdom
548520,84531B,BLUE KNITTED EGG COSY,24,3/31/2011 16:40,0.39,13126.0,United Kingdom
548520,21232,STRAWBERRY CERAMIC TRINKET BOX,12,3/31/2011 16:40,1.25,13126.0,United Kingdom
548520,22066,LOVE HEART TRINKET POT,48,3/31/2011 16:40,0.39,13126.0,United Kingdom
548521,21949,SET OF 6 STRAWBERRY CHOPSTICKS,12,3/31/2011 16:41,1.25,17735.0,United Kingdom
548521,21948,SET OF 6 CAKE CHOPSTICKS,12,3/31/2011 16:41,1.25,17735.0,United Kingdom
548521,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,3/31/2011 16:41,4.95,17735.0,United Kingdom
548521,22629,SPACEBOY LUNCH BOX ,12,3/31/2011 16:41,1.95,17735.0,United Kingdom
548521,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,4,3/31/2011 16:41,9.95,17735.0,United Kingdom
548521,84596E,SMALL LICORICE DES PINK BOWL,24,3/31/2011 16:41,0.42,17735.0,United Kingdom
548521,84596F,SMALL MARSHMALLOWS PINK BOWL,24,3/31/2011 16:41,0.42,17735.0,United Kingdom
548521,84596L,BISCUITS SMALL BOWL LIGHT BLUE,24,3/31/2011 16:41,0.42,17735.0,United Kingdom
548521,84596J,MIXED NUTS LIGHT GREEN BOWL,24,3/31/2011 16:41,0.42,17735.0,United Kingdom
548521,84596G,SMALL CHOCOLATES PINK BOWL,24,3/31/2011 16:41,0.42,17735.0,United Kingdom
548521,85159B,"WHITE TEA,COFFEE,SUGAR JARS",12,3/31/2011 16:41,1.95,17735.0,United Kingdom
548521,20751,FUNKY WASHING UP GLOVES ASSORTED,12,3/31/2011 16:41,2.1,17735.0,United Kingdom
548521,20752,BLUE POLKADOT WASHING UP GLOVES,6,3/31/2011 16:41,2.1,17735.0,United Kingdom
548521,20754,RETROSPOT RED WASHING UP GLOVES,6,3/31/2011 16:41,2.1,17735.0,United Kingdom
548521,22501,PICNIC BASKET WICKER LARGE,2,3/31/2011 16:41,9.95,17735.0,United Kingdom
548521,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,3/31/2011 16:41,8.5,17735.0,United Kingdom
548521,22443,GROW YOUR OWN HERBS SET OF 3,2,3/31/2011 16:41,7.95,17735.0,United Kingdom
548521,22442,GROW YOUR OWN FLOWERS SET OF 3,2,3/31/2011 16:41,7.95,17735.0,United Kingdom
548521,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,3/31/2011 16:41,2.95,17735.0,United Kingdom
548521,22930,BAKING MOULD HEART MILK CHOCOLATE,6,3/31/2011 16:41,2.55,17735.0,United Kingdom
548521,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,3/31/2011 16:41,2.95,17735.0,United Kingdom
548521,21213,PACK OF 72 SKULL CAKE CASES,24,3/31/2011 16:41,0.55,17735.0,United Kingdom
548521,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,3/31/2011 16:41,0.55,17735.0,United Kingdom
548521,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,3/31/2011 16:41,0.55,17735.0,United Kingdom
548521,21212,PACK OF 72 RETROSPOT CAKE CASES,24,3/31/2011 16:41,0.55,17735.0,United Kingdom
548521,22423,REGENCY CAKESTAND 3 TIER,1,3/31/2011 16:41,12.75,17735.0,United Kingdom
548521,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,3/31/2011 16:41,2.1,17735.0,United Kingdom
548521,84378,SET OF 3 HEART COOKIE CUTTERS,12,3/31/2011 16:41,1.25,17735.0,United Kingdom
548521,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,3/31/2011 16:41,1.25,17735.0,United Kingdom
548521,22966,GINGERBREAD MAN COOKIE CUTTER,12,3/31/2011 16:41,1.25,17735.0,United Kingdom
548521,22097,SWALLOW SQUARE TISSUE BOX,12,3/31/2011 16:41,1.25,17735.0,United Kingdom
548521,20725,LUNCH BAG RED RETROSPOT,10,3/31/2011 16:41,1.65,17735.0,United Kingdom
548521,20726,LUNCH BAG WOODLAND,10,3/31/2011 16:41,1.65,17735.0,United Kingdom
548521,22383,LUNCH BAG SUKI DESIGN ,10,3/31/2011 16:41,1.65,17735.0,United Kingdom
548521,22384,LUNCH BAG PINK POLKADOT,10,3/31/2011 16:41,1.65,17735.0,United Kingdom
548521,35912B,WHITE/PINK CHICK DECORATION,12,3/31/2011 16:41,1.25,17735.0,United Kingdom
548521,21397,BLUE POLKADOT EGG CUP ,48,3/31/2011 16:41,0.39,17735.0,United Kingdom
548521,21401,BLUE PUDDING SPOON,24,3/31/2011 16:41,0.12,17735.0,United Kingdom
548521,21398,RED POLKADOT COFFEE  MUG,48,3/31/2011 16:41,0.39,17735.0,United Kingdom
548521,21399,BLUE POLKADOT COFFEE MUG,48,3/31/2011 16:41,0.39,17735.0,United Kingdom
548521,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,24,3/31/2011 16:41,0.42,17735.0,United Kingdom
548522,10135,COLOURING PENCILS BROWN TUBE,1,3/31/2011 16:43,2.46,,United Kingdom
548522,15036,ASSORTED COLOURS SILK FAN,1,3/31/2011 16:43,1.63,,United Kingdom
548522,15039,SANDALWOOD FAN,1,3/31/2011 16:43,1.63,,United Kingdom
548522,15044C,PURPLE PAPER PARASOL,1,3/31/2011 16:43,5.79,,United Kingdom
548522,16235,RECYCLED PENCIL WITH RABBIT ERASER,4,3/31/2011 16:43,0.42,,United Kingdom
548522,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,2,3/31/2011 16:43,2.46,,United Kingdom
