InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
580276,20973,12 PENCIL SMALL TUBE WOODLAND,1,12/2/2011 12:59,0.65,16426.0,United Kingdom
580276,22621,TRADITIONAL KNITTING NANCY,2,12/2/2011 12:59,1.65,16426.0,United Kingdom
580276,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,12/2/2011 12:59,1.45,16426.0,United Kingdom
580276,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,12/2/2011 12:59,3.25,16426.0,United Kingdom
580276,22620,4 TRADITIONAL SPINNING TOPS,2,12/2/2011 12:59,1.45,16426.0,United Kingdom
580276,22547,MINI JIGSAW DINOSAUR ,5,12/2/2011 12:59,0.19,16426.0,United Kingdom
580276,22546,MINI JIGSAW PURDEY,10,12/2/2011 12:59,0.19,16426.0,United Kingdom
580276,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,5,12/2/2011 12:59,0.42,16426.0,United Kingdom
580276,22537,MAGIC DRAWING SLATE DINOSAUR,5,12/2/2011 12:59,0.42,16426.0,United Kingdom
580276,22534,MAGIC DRAWING SLATE SPACEBOY ,10,12/2/2011 12:59,0.42,16426.0,United Kingdom
580276,22536,MAGIC DRAWING SLATE PURDEY,6,12/2/2011 12:59,0.42,16426.0,United Kingdom
580276,22535,MAGIC DRAWING SLATE BUNNIES ,7,12/2/2011 12:59,0.42,16426.0,United Kingdom
580276,22545,MINI JIGSAW BUNNIES,5,12/2/2011 12:59,0.19,16426.0,United Kingdom
580276,22582,PACK OF 6 SWEETIE GIFT BOXES,2,12/2/2011 12:59,2.55,16426.0,United Kingdom
580276,22587,FELTCRAFT HAIRBAND RED AND BLUE,2,12/2/2011 12:59,0.85,16426.0,United Kingdom
580276,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2,12/2/2011 12:59,0.85,16426.0,United Kingdom
580276,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1,12/2/2011 12:59,0.85,16426.0,United Kingdom
580276,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,12/2/2011 12:59,0.85,16426.0,United Kingdom
580276,22374,AIRLINE BAG VINTAGE JET SET RED,1,12/2/2011 12:59,4.25,16426.0,United Kingdom
580276,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,12/2/2011 12:59,4.25,16426.0,United Kingdom
580276,22371,AIRLINE BAG VINTAGE TOKYO 78,1,12/2/2011 12:59,4.25,16426.0,United Kingdom
580276,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,12/2/2011 12:59,4.25,16426.0,United Kingdom
580276,20727,LUNCH BAG  BLACK SKULL.,3,12/2/2011 12:59,1.65,16426.0,United Kingdom
580276,23583,LUNCH BAG PAISLEY PARK  ,3,12/2/2011 12:59,1.65,16426.0,United Kingdom
580276,21930,JUMBO STORAGE BAG SKULLS,5,12/2/2011 12:59,2.08,16426.0,United Kingdom
580276,23344,JUMBO BAG 50'S CHRISTMAS ,2,12/2/2011 12:59,2.08,16426.0,United Kingdom
580276,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,12/2/2011 12:59,2.95,16426.0,United Kingdom
580276,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,12/2/2011 12:59,2.95,16426.0,United Kingdom
580276,22633,HAND WARMER UNION JACK,1,12/2/2011 12:59,2.1,16426.0,United Kingdom
580276,22551,PLASTERS IN TIN SPACEBOY,3,12/2/2011 12:59,1.65,16426.0,United Kingdom
580276,22554,PLASTERS IN TIN WOODLAND ANIMALS,4,12/2/2011 12:59,1.65,16426.0,United Kingdom
580276,22556,PLASTERS IN TIN CIRCUS PARADE ,1,12/2/2011 12:59,1.65,16426.0,United Kingdom
580276,22834,HAND WARMER BABUSHKA DESIGN,2,12/2/2011 12:59,2.1,16426.0,United Kingdom
580276,22556,PLASTERS IN TIN CIRCUS PARADE ,1,12/2/2011 12:59,1.65,16426.0,United Kingdom
580276,22553,PLASTERS IN TIN SKULLS,6,12/2/2011 12:59,1.65,16426.0,United Kingdom
580276,22730,ALARM CLOCK BAKELIKE IVORY,1,12/2/2011 12:59,3.75,16426.0,United Kingdom
580276,22727,ALARM CLOCK BAKELIKE RED ,1,12/2/2011 12:59,3.75,16426.0,United Kingdom
580276,22726,ALARM CLOCK BAKELIKE GREEN,1,12/2/2011 12:59,3.75,16426.0,United Kingdom
580276,22865,HAND WARMER OWL DESIGN,5,12/2/2011 12:59,2.1,16426.0,United Kingdom
580276,22633,HAND WARMER UNION JACK,9,12/2/2011 12:59,2.1,16426.0,United Kingdom
580276,22834,HAND WARMER BABUSHKA DESIGN,3,12/2/2011 12:59,2.1,16426.0,United Kingdom
580276,23439,HAND WARMER RED LOVE HEART,5,12/2/2011 12:59,2.1,16426.0,United Kingdom
580276,22866,HAND WARMER SCOTTY DOG DESIGN,5,12/2/2011 12:59,2.1,16426.0,United Kingdom
580276,22867,HAND WARMER BIRD DESIGN,5,12/2/2011 12:59,2.1,16426.0,United Kingdom
580276,23301,GARDENERS KNEELING PAD KEEP CALM ,5,12/2/2011 12:59,1.65,16426.0,United Kingdom
580277,21755,LOVE BUILDING BLOCK WORD,3,12/2/2011 13:02,6.25,16474.0,United Kingdom
580277,23080,RED METAL BOX TOP SECRET,2,12/2/2011 13:02,8.25,16474.0,United Kingdom
580277,21181,PLEASE ONE PERSON METAL SIGN,12,12/2/2011 13:02,2.1,16474.0,United Kingdom
580277,23084,RABBIT NIGHT LIGHT,24,12/2/2011 13:02,1.79,16474.0,United Kingdom
580277,22457,NATURAL SLATE HEART CHALKBOARD ,6,12/2/2011 13:02,2.95,16474.0,United Kingdom
580278,22318,FIVE HEART HANGING DECORATION,1,12/2/2011 13:11,2.95,13560.0,United Kingdom
580278,22669,RED BABY BUNTING ,5,12/2/2011 13:11,2.95,13560.0,United Kingdom
580278,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,12/2/2011 13:11,4.25,13560.0,United Kingdom
580278,21485,RETROSPOT HEART HOT WATER BOTTLE,1,12/2/2011 13:11,4.95,13560.0,United Kingdom
580278,23355,HOT WATER BOTTLE KEEP CALM,1,12/2/2011 13:11,4.95,13560.0,United Kingdom
580278,21479,WHITE SKULL HOT WATER BOTTLE ,1,12/2/2011 13:11,4.25,13560.0,United Kingdom
580278,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,12/2/2011 13:11,4.25,13560.0,United Kingdom
580278,21733,RED HANGING HEART T-LIGHT HOLDER,1,12/2/2011 13:11,2.95,13560.0,United Kingdom
580278,23356,LOVE HOT WATER BOTTLE,1,12/2/2011 13:11,5.95,13560.0,United Kingdom
580278,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,12/2/2011 13:11,0.79,13560.0,United Kingdom
580278,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,12/2/2011 13:11,0.79,13560.0,United Kingdom
580278,22654,DELUXE SEWING KIT ,1,12/2/2011 13:11,5.95,13560.0,United Kingdom
580278,22694,WICKER STAR ,3,12/2/2011 13:11,2.1,13560.0,United Kingdom
580278,22653,BUTTON BOX ,2,12/2/2011 13:11,1.95,13560.0,United Kingdom
580278,21165,BEWARE OF THE CAT METAL SIGN ,3,12/2/2011 13:11,1.69,13560.0,United Kingdom
580278,82582,AREA PATROLLED METAL SIGN,3,12/2/2011 13:11,2.1,13560.0,United Kingdom
580278,85150,LADIES & GENTLEMEN METAL SIGN,3,12/2/2011 13:11,2.55,13560.0,United Kingdom
580278,22413,METAL SIGN TAKE IT OR LEAVE IT ,3,12/2/2011 13:11,2.95,13560.0,United Kingdom
580278,21169,YOU'RE CONFUSING ME METAL SIGN ,3,12/2/2011 13:11,1.69,13560.0,United Kingdom
580278,21166,COOK WITH WINE METAL SIGN ,3,12/2/2011 13:11,2.08,13560.0,United Kingdom
580278,21181,PLEASE ONE PERSON METAL SIGN,3,12/2/2011 13:11,2.1,13560.0,United Kingdom
580278,22940,FELTCRAFT CHRISTMAS FAIRY,2,12/2/2011 13:11,4.25,13560.0,United Kingdom
580278,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,12/2/2011 13:11,2.95,13560.0,United Kingdom
580278,22507,MEMO BOARD RETROSPOT  DESIGN,2,12/2/2011 13:11,4.95,13560.0,United Kingdom
580278,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,12/2/2011 13:11,1.65,13560.0,United Kingdom
580278,23302,KNEELING MAT HOUSEWORK  DESIGN,1,12/2/2011 13:11,0.79,13560.0,United Kingdom
580278,23301,GARDENERS KNEELING PAD KEEP CALM ,1,12/2/2011 13:11,1.65,13560.0,United Kingdom
580278,22320,BIRDS MOBILE VINTAGE DESIGN,1,12/2/2011 13:11,5.95,13560.0,United Kingdom
580278,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,12/2/2011 13:11,2.95,13560.0,United Kingdom
580278,23344,JUMBO BAG 50'S CHRISTMAS ,3,12/2/2011 13:11,2.08,13560.0,United Kingdom
580278,23343,JUMBO BAG VINTAGE CHRISTMAS ,3,12/2/2011 13:11,2.08,13560.0,United Kingdom
580278,23582,VINTAGE DOILY JUMBO BAG RED ,3,12/2/2011 13:11,2.08,13560.0,United Kingdom
580278,21733,RED HANGING HEART T-LIGHT HOLDER,1,12/2/2011 13:11,2.95,13560.0,United Kingdom
580279,23579,SNACK TRAY I LOVE LONDON,8,12/2/2011 13:12,1.95,15123.0,United Kingdom
580279,23580,SNACK TRAY HAPPY FOREST  ,8,12/2/2011 13:12,1.95,15123.0,United Kingdom
580279,21788,KIDS RAIN MAC BLUE,24,12/2/2011 13:12,0.85,15123.0,United Kingdom
580279,21789,KIDS RAIN MAC PINK,24,12/2/2011 13:12,0.85,15123.0,United Kingdom
580279,22302,COFFEE MUG PEARS  DESIGN,6,12/2/2011 13:12,2.55,15123.0,United Kingdom
580279,22303,COFFEE MUG APPLES DESIGN,6,12/2/2011 13:12,2.55,15123.0,United Kingdom
580279,21329,DINOSAURS  WRITING SET ,12,12/2/2011 13:12,1.65,15123.0,United Kingdom
580279,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,12/2/2011 13:12,8.5,15123.0,United Kingdom
580279,22556,PLASTERS IN TIN CIRCUS PARADE ,12,12/2/2011 13:12,1.65,15123.0,United Kingdom
580279,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,12/2/2011 13:12,4.15,15123.0,United Kingdom
580279,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,12/2/2011 13:12,9.95,15123.0,United Kingdom
580279,22974,CHILDRENS DOLLY GIRL MUG,12,12/2/2011 13:12,1.65,15123.0,United Kingdom
580279,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,12/2/2011 13:12,0.55,15123.0,United Kingdom
580279,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,12/2/2011 13:12,1.25,15123.0,United Kingdom
580279,48184,DOORMAT ENGLISH ROSE ,2,12/2/2011 13:12,8.25,15123.0,United Kingdom
580279,22670,FRENCH WC SIGN BLUE METAL,12,12/2/2011 13:12,1.25,15123.0,United Kingdom
580279,22672,FRENCH BATHROOM SIGN BLUE METAL,12,12/2/2011 13:12,1.65,15123.0,United Kingdom
580279,22675,FRENCH KITCHEN SIGN BLUE METAL,12,12/2/2011 13:12,1.25,15123.0,United Kingdom
580279,84946,ANTIQUE SILVER T-LIGHT GLASS,24,12/2/2011 13:12,1.25,15123.0,United Kingdom
580279,23369,SET 36 COLOUR PENCILS LOVE LONDON,16,12/2/2011 13:12,1.25,15123.0,United Kingdom
580279,22616,PACK OF 12 LONDON TISSUES ,24,12/2/2011 13:12,0.39,15123.0,United Kingdom
580279,22423,REGENCY CAKESTAND 3 TIER,4,12/2/2011 13:12,12.75,15123.0,United Kingdom
580279,22698,PINK REGENCY TEACUP AND SAUCER,6,12/2/2011 13:12,2.95,15123.0,United Kingdom
580279,23171,REGENCY TEA PLATE GREEN ,12,12/2/2011 13:12,1.65,15123.0,United Kingdom
580279,23175,REGENCY MILK JUG PINK ,4,12/2/2011 13:12,3.25,15123.0,United Kingdom
580279,23174,REGENCY SUGAR BOWL GREEN,4,12/2/2011 13:12,4.15,15123.0,United Kingdom
580279,23172,REGENCY TEA PLATE PINK,12,12/2/2011 13:12,1.65,15123.0,United Kingdom
580279,23245,SET OF 3 REGENCY CAKE TINS,4,12/2/2011 13:12,4.95,15123.0,United Kingdom
580279,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,12/2/2011 13:12,3.25,15123.0,United Kingdom
580279,20973,12 PENCIL SMALL TUBE WOODLAND,24,12/2/2011 13:12,0.65,15123.0,United Kingdom
580279,20981,12 PENCILS TALL TUBE WOODLAND,12,12/2/2011 13:12,0.85,15123.0,United Kingdom
580279,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,12/2/2011 13:12,2.95,15123.0,United Kingdom
580279,21770,OPEN CLOSED METAL SIGN,6,12/2/2011 13:12,4.95,15123.0,United Kingdom
580279,21181,PLEASE ONE PERSON METAL SIGN,12,12/2/2011 13:12,2.1,15123.0,United Kingdom
580279,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,48,12/2/2011 13:12,0.85,15123.0,United Kingdom
580279,22300,COFFEE MUG DOG + BALL DESIGN,6,12/2/2011 13:12,2.55,15123.0,United Kingdom
580279,22301,COFFEE MUG CAT + BIRD DESIGN,6,12/2/2011 13:12,2.55,15123.0,United Kingdom
580279,22349,DOG BOWL CHASING BALL DESIGN,6,12/2/2011 13:12,3.75,15123.0,United Kingdom
580279,22350,ILLUSTRATED CAT BOWL ,6,12/2/2011 13:12,2.55,15123.0,United Kingdom
580279,22625,RED KITCHEN SCALES,2,12/2/2011 13:12,8.5,15123.0,United Kingdom
580279,22627,MINT KITCHEN SCALES,2,12/2/2011 13:12,8.5,15123.0,United Kingdom
580279,22915,ASSORTED BOTTLE TOP  MAGNETS ,36,12/2/2011 13:12,0.42,15123.0,United Kingdom
580279,23108,SET OF 10 LED DOLLY LIGHTS,2,12/2/2011 13:12,6.25,15123.0,United Kingdom
580279,23310,BUBBLEGUM RING ASSORTED,72,12/2/2011 13:12,0.42,15123.0,United Kingdom
580279,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,12/2/2011 13:12,2.95,15123.0,United Kingdom
580279,22727,ALARM CLOCK BAKELIKE RED ,4,12/2/2011 13:12,3.75,15123.0,United Kingdom
580279,22726,ALARM CLOCK BAKELIKE GREEN,4,12/2/2011 13:12,3.75,15123.0,United Kingdom
580279,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,12/2/2011 13:12,3.75,15123.0,United Kingdom
580279,22791,T-LIGHT GLASS FLUTED ANTIQUE,24,12/2/2011 13:12,1.25,15123.0,United Kingdom
580279,84879,ASSORTED COLOUR BIRD ORNAMENT,48,12/2/2011 13:12,1.69,15123.0,United Kingdom
580279,21754,HOME BUILDING BLOCK WORD,6,12/2/2011 13:12,6.25,15123.0,United Kingdom
580279,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,12/2/2011 13:12,1.65,15123.0,United Kingdom
580279,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,12/2/2011 13:12,1.65,15123.0,United Kingdom
580280,23552,BICYCLE PUNCTURE REPAIR KIT ,12,12/2/2011 13:15,2.08,16133.0,United Kingdom
580280,23498,CLASSIC BICYCLE CLIPS ,12,12/2/2011 13:15,1.45,16133.0,United Kingdom
580280,23569,TRADTIONAL ALPHABET STAMP SET,8,12/2/2011 13:15,4.95,16133.0,United Kingdom
580280,23570,TRADITIONAL PICK UP STICKS GAME ,12,12/2/2011 13:15,1.25,16133.0,United Kingdom
580280,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,12/2/2011 13:15,1.25,16133.0,United Kingdom
580280,23534,WALL ART STOP FOR TEA ,18,12/2/2011 13:15,5.35,16133.0,United Kingdom
580280,22621,TRADITIONAL KNITTING NANCY,12,12/2/2011 13:15,1.65,16133.0,United Kingdom
580280,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,12/2/2011 13:15,3.75,16133.0,United Kingdom
580281,23084,RABBIT NIGHT LIGHT,48,12/2/2011 13:15,1.79,12704.0,Finland
580281,23560,SET OF 6 RIBBONS COUNTRY STYLE,6,12/2/2011 13:15,2.89,12704.0,Finland
580281,21731,RED TOADSTOOL LED NIGHT LIGHT,24,12/2/2011 13:15,1.65,12704.0,Finland
580281,20750,RED RETROSPOT MINI CASES,2,12/2/2011 13:15,7.95,12704.0,Finland
580281,POST,POSTAGE,1,12/2/2011 13:15,40.0,12704.0,Finland
580282,23432,PRETTY HANGING QUILTED HEARTS,12,12/2/2011 13:17,0.83,14428.0,United Kingdom
580282,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,12/2/2011 13:17,4.95,14428.0,United Kingdom
580282,23245,SET OF 3 REGENCY CAKE TINS,4,12/2/2011 13:17,4.95,14428.0,United Kingdom
580282,21258,VICTORIAN SEWING BOX LARGE,1,12/2/2011 13:17,12.75,14428.0,United Kingdom
580282,21257,VICTORIAN SEWING BOX MEDIUM,2,12/2/2011 13:17,7.95,14428.0,United Kingdom
580282,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,12/2/2011 13:17,3.75,14428.0,United Kingdom
580282,20795,LARGE BLUE PROVENCAL CERAMIC BALL,6,12/2/2011 13:17,2.1,14428.0,United Kingdom
580282,22767,TRIPLE PHOTO FRAME CORNICE ,2,12/2/2011 13:17,9.95,14428.0,United Kingdom
580282,84946,ANTIQUE SILVER T-LIGHT GLASS,12,12/2/2011 13:17,1.25,14428.0,United Kingdom
580282,22602,RETROSPOT WOODEN HEART DECORATION,12,12/2/2011 13:17,0.85,14428.0,United Kingdom
580282,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,12/2/2011 13:17,3.95,14428.0,United Kingdom
580282,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,12/2/2011 13:17,0.85,14428.0,United Kingdom
580282,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,2,12/2/2011 13:17,14.95,14428.0,United Kingdom
580283,85032A,ROMANTIC IMAGES GIFT WRAP SET,12,12/2/2011 13:20,0.65,16133.0,United Kingdom
580283,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,12/2/2011 13:20,3.25,16133.0,United Kingdom
580283,22792,FLUTED ANTIQUE CANDLE HOLDER,72,12/2/2011 13:20,0.72,16133.0,United Kingdom
580283,20840,FRENCH FLORAL CUSHION COVER ,24,12/2/2011 13:20,0.85,16133.0,United Kingdom
580283,23578,SNACK TRAY RED GINGHAM,8,12/2/2011 13:20,1.95,16133.0,United Kingdom
580283,23580,SNACK TRAY HAPPY FOREST  ,8,12/2/2011 13:20,1.95,16133.0,United Kingdom
580283,23576,SNACK TRAY RED VINTAGE DOILY,8,12/2/2011 13:20,1.95,16133.0,United Kingdom
580283,23697,A PRETTY THANK YOU CARD,12,12/2/2011 13:20,0.42,16133.0,United Kingdom
580283,21577,SAVE THE PLANET COTTON TOTE BAG,6,12/2/2011 13:20,2.25,16133.0,United Kingdom
580283,21135,VICTORIAN  METAL POSTCARD SPRING,8,12/2/2011 13:20,1.69,16133.0,United Kingdom
580283,23433,HANGING QUILTED PATCHWORK APPLES,12,12/2/2011 13:20,0.83,16133.0,United Kingdom
580283,21062,PARTY INVITES SPACEMAN,12,12/2/2011 13:20,0.85,16133.0,United Kingdom
580283,21063,PARTY INVITES JAZZ HEARTS,12,12/2/2011 13:20,0.85,16133.0,United Kingdom
580283,21061,PARTY INVITES FOOTBALL,12,12/2/2011 13:20,0.85,16133.0,United Kingdom
580283,21060,PARTY INVITES BALLOON GIRL,12,12/2/2011 13:20,0.85,16133.0,United Kingdom
580283,23229,VINTAGE DONKEY TAIL GAME ,6,12/2/2011 13:20,3.75,16133.0,United Kingdom
580283,23393,HOME SWEET HOME CUSHION COVER ,4,12/2/2011 13:20,3.75,16133.0,United Kingdom
580283,21675,BUTTERFLIES STICKERS,12,12/2/2011 13:20,0.85,16133.0,United Kingdom
580283,35095A,BLUE VICTORIAN FABRIC OVAL BOX,24,12/2/2011 13:20,0.42,16133.0,United Kingdom
580283,21991,BOHEMIAN COLLAGE STATIONERY SET,12,12/2/2011 13:20,1.25,16133.0,United Kingdom
580283,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,12/2/2011 13:20,0.79,16133.0,United Kingdom
580284,22794,SWEETHEART WIRE MAGAZINE RACK,1,12/2/2011 13:21,7.95,15311.0,United Kingdom
580284,15056BL,EDWARDIAN PARASOL BLACK,2,12/2/2011 13:21,5.95,15311.0,United Kingdom
580284,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,12/2/2011 13:21,2.55,15311.0,United Kingdom
580284,21169,YOU'RE CONFUSING ME METAL SIGN ,3,12/2/2011 13:21,1.69,15311.0,United Kingdom
580284,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2,12/2/2011 13:21,2.55,15311.0,United Kingdom
580284,22781,GUMBALL MAGAZINE RACK,1,12/2/2011 13:21,7.65,15311.0,United Kingdom
580284,23315,IVORY REFECTORY CLOCK,1,12/2/2011 13:21,9.95,15311.0,United Kingdom
580284,23316,RED REFECTORY CLOCK ,1,12/2/2011 13:21,9.95,15311.0,United Kingdom
580284,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,12/2/2011 13:21,0.21,15311.0,United Kingdom
580284,84971S,SMALL HEART FLOWERS HOOK ,1,12/2/2011 13:21,0.39,15311.0,United Kingdom
580284,44235,ASSORTED COLOURED CIRCLE MOBILE ,1,12/2/2011 13:21,0.42,15311.0,United Kingdom
580284,44234,ASSORTED CIRCULAR MOBILE,1,12/2/2011 13:21,0.21,15311.0,United Kingdom
580284,44235,ASSORTED COLOURED CIRCLE MOBILE ,1,12/2/2011 13:21,0.42,15311.0,United Kingdom
580284,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,4,12/2/2011 13:21,0.39,15311.0,United Kingdom
580284,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,2,12/2/2011 13:21,0.21,15311.0,United Kingdom
580284,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2,12/2/2011 13:21,1.45,15311.0,United Kingdom
580284,22691,DOORMAT WELCOME SUNRISE,2,12/2/2011 13:21,8.25,15311.0,United Kingdom
580284,21137,BLACK RECORD COVER FRAME,24,12/2/2011 13:21,3.39,15311.0,United Kingdom
580284,21258,VICTORIAN SEWING BOX LARGE,8,12/2/2011 13:21,10.95,15311.0,United Kingdom
580285,23284,DOORMAT KEEP CALM AND COME IN,6,12/2/2011 13:22,8.25,12695.0,France
580285,84913B,MINT GREEN ROSE TOWEL,4,12/2/2011 13:22,4.65,12695.0,France
580285,22357,KINGS CHOICE BISCUIT TIN,4,12/2/2011 13:22,4.25,12695.0,France
580286,22573,STAR WOODEN CHRISTMAS DECORATION,12,12/2/2011 13:28,0.85,17611.0,United Kingdom
580286,23213,STAR WREATH DECORATION WITH BELL,12,12/2/2011 13:28,1.25,17611.0,United Kingdom
580286,23212,HEART WREATH DECORATION WITH BELL,12,12/2/2011 13:28,1.25,17611.0,United Kingdom
580286,22574,HEART WOODEN CHRISTMAS DECORATION,12,12/2/2011 13:28,0.85,17611.0,United Kingdom
580286,48184,DOORMAT ENGLISH ROSE ,4,12/2/2011 13:28,8.25,17611.0,United Kingdom
580286,22727,ALARM CLOCK BAKELIKE RED ,4,12/2/2011 13:28,3.75,17611.0,United Kingdom
580286,22625,RED KITCHEN SCALES,2,12/2/2011 13:28,8.5,17611.0,United Kingdom
580286,22429,ENAMEL MEASURING JUG CREAM,4,12/2/2011 13:28,4.25,17611.0,United Kingdom
580286,23252,VINTAGE RED ENAMEL TRIM JUG ,4,12/2/2011 13:28,3.75,17611.0,United Kingdom
580286,23552,BICYCLE PUNCTURE REPAIR KIT ,6,12/2/2011 13:28,2.08,17611.0,United Kingdom
580286,22624,IVORY KITCHEN SCALES,2,12/2/2011 13:28,8.5,17611.0,United Kingdom
580287,79066K,RETRO MOD TRAY,1,12/2/2011 13:28,0.85,14594.0,United Kingdom
580287,23070,EDWARDIAN HEART PHOTO FRAME,1,12/2/2011 13:28,4.15,14594.0,United Kingdom
580287,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,12/2/2011 13:28,3.29,14594.0,United Kingdom
580287,23501,KEY RING BASEBALL BOOT UNION JACK,5,12/2/2011 13:28,1.25,14594.0,United Kingdom
580287,23156,SET OF 5 MINI GROCERY MAGNETS,1,12/2/2011 13:28,2.08,14594.0,United Kingdom
580287,21832,CHOCOLATE CALCULATOR,1,12/2/2011 13:28,1.65,14594.0,United Kingdom
580287,22383,LUNCH BAG SUKI DESIGN ,2,12/2/2011 13:28,1.65,14594.0,United Kingdom
580287,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,12/2/2011 13:28,7.95,14594.0,United Kingdom
580287,23284,DOORMAT KEEP CALM AND COME IN,2,12/2/2011 13:28,8.25,14594.0,United Kingdom
580287,21689,SILVER VANILLA  FLOWER CANDLE POT,2,12/2/2011 13:28,3.75,14594.0,United Kingdom
580287,48184,DOORMAT ENGLISH ROSE ,1,12/2/2011 13:28,8.25,14594.0,United Kingdom
580287,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,12/2/2011 13:28,8.25,14594.0,United Kingdom
580287,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/2/2011 13:28,0.95,14594.0,United Kingdom
580287,22660,DOORMAT I LOVE LONDON,1,12/2/2011 13:28,8.25,14594.0,United Kingdom
580287,23284,DOORMAT KEEP CALM AND COME IN,2,12/2/2011 13:28,8.25,14594.0,United Kingdom
580287,23090,VINTAGE GLASS T-LIGHT HOLDER,6,12/2/2011 13:28,0.83,14594.0,United Kingdom
580287,23103,JINGLE BELL HEART DECORATION,1,12/2/2011 13:28,1.65,14594.0,United Kingdom
580287,23482,PEARLISED IVORY HEART LARGE ,3,12/2/2011 13:28,1.65,14594.0,United Kingdom
580287,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/2/2011 13:28,2.95,14594.0,United Kingdom
580287,23323,WHITE WICKER STAR ,1,12/2/2011 13:28,2.1,14594.0,United Kingdom
580287,22470,HEART OF WICKER LARGE,1,12/2/2011 13:28,2.95,14594.0,United Kingdom
580287,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,12/2/2011 13:28,3.29,14594.0,United Kingdom
580288,23247,BISCUIT TIN 50'S CHRISTMAS,6,12/2/2011 13:29,2.89,17611.0,United Kingdom
580288,22429,ENAMEL MEASURING JUG CREAM,4,12/2/2011 13:29,4.25,17611.0,United Kingdom
580288,22426,ENAMEL WASH BOWL CREAM,4,12/2/2011 13:29,3.75,17611.0,United Kingdom
580288,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,12/2/2011 13:29,1.25,17611.0,United Kingdom
580288,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,12/2/2011 13:29,1.95,17611.0,United Kingdom
580288,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,12/2/2011 13:29,5.95,17611.0,United Kingdom
580288,23241,TREASURE TIN GYMKHANA DESIGN,6,12/2/2011 13:29,2.08,17611.0,United Kingdom
580288,21914,BLUE HARMONICA IN BOX ,12,12/2/2011 13:29,1.25,17611.0,United Kingdom
580289,23350,ROLL WRAP VINTAGE SPOT ,1,12/2/2011 13:32,1.25,15856.0,United Kingdom
580289,23349,ROLL WRAP VINTAGE CHRISTMAS,1,12/2/2011 13:32,1.25,15856.0,United Kingdom
