InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
580163,37446,MINI CAKE STAND WITH HANGING CAKES,24,12/2/2011 11:12,1.45,12828.0,United Kingdom
580163,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,12/2/2011 11:12,1.95,12828.0,United Kingdom
580163,23355,HOT WATER BOTTLE KEEP CALM,4,12/2/2011 11:12,4.95,12828.0,United Kingdom
580163,22111,SCOTTIE DOG HOT WATER BOTTLE,9,12/2/2011 11:12,4.95,12828.0,United Kingdom
580163,46000S,POLYESTER FILLER PAD 40x40cm,6,12/2/2011 11:12,1.45,12828.0,United Kingdom
580163,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,1,12/2/2011 11:12,16.95,12828.0,United Kingdom
580163,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,12/2/2011 11:12,1.49,12828.0,United Kingdom
580164,23504,PLAYING CARDS JUBILEE UNION JACK,12,12/2/2011 11:16,1.25,18097.0,United Kingdom
580164,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,12/2/2011 11:16,1.25,18097.0,United Kingdom
580164,22109,FULL ENGLISH BREAKFAST PLATE,16,12/2/2011 11:16,3.39,18097.0,United Kingdom
580164,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12/2/2011 11:16,0.85,18097.0,United Kingdom
580164,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12/2/2011 11:16,1.25,18097.0,United Kingdom
580164,23284,DOORMAT KEEP CALM AND COME IN,10,12/2/2011 11:16,7.08,18097.0,United Kingdom
580164,23413,DECORATIVE VINTAGE COFFEE  BOX,12,12/2/2011 11:16,4.15,18097.0,United Kingdom
580164,23490,T-LIGHT HOLDER HANGING LOVE BIRD,6,12/2/2011 11:16,3.75,18097.0,United Kingdom
580164,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,12/2/2011 11:16,1.65,18097.0,United Kingdom
580164,22738,RIBBON REEL SNOWY VILLAGE,10,12/2/2011 11:16,1.65,18097.0,United Kingdom
580164,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,12/2/2011 11:16,2.89,18097.0,United Kingdom
580164,21232,STRAWBERRY CERAMIC TRINKET POT,12,12/2/2011 11:16,1.25,18097.0,United Kingdom
580164,23118,PARISIENNE JEWELLERY DRAWER ,2,12/2/2011 11:16,7.5,18097.0,United Kingdom
580164,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,12/2/2011 11:16,4.95,18097.0,United Kingdom
580164,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12/2/2011 11:16,0.85,18097.0,United Kingdom
580164,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,12/2/2011 11:16,1.65,18097.0,United Kingdom
580164,22457,NATURAL SLATE HEART CHALKBOARD ,6,12/2/2011 11:16,2.95,18097.0,United Kingdom
580164,21733,RED HANGING HEART T-LIGHT HOLDER,12,12/2/2011 11:16,2.95,18097.0,United Kingdom
580164,22960,JAM MAKING SET WITH JARS,6,12/2/2011 11:16,4.25,18097.0,United Kingdom
580164,20829,GLITTER HANGING BUTTERFLY STRING,8,12/2/2011 11:16,2.1,18097.0,United Kingdom
580164,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,12/2/2011 11:16,2.1,18097.0,United Kingdom
580164,23093,SMALL PARISIENNE HEART PHOTO FRAME ,16,12/2/2011 11:16,2.49,18097.0,United Kingdom
580164,21231,SWEETHEART CERAMIC TRINKET BOX,12,12/2/2011 11:16,1.25,18097.0,United Kingdom
580164,21745,GAOLERS KEYS DECORATIVE GARDEN ,32,12/2/2011 11:16,3.39,18097.0,United Kingdom
580166,23082,SET 6 PAPER TABLE LANTERN HEARTS ,18,12/2/2011 11:21,3.75,13495.0,United Kingdom
580166,23109,PACK OF SIX LED TEA LIGHTS,6,12/2/2011 11:21,2.89,13495.0,United Kingdom
580166,22835,HOT WATER BOTTLE I AM SO POORLY,24,12/2/2011 11:21,4.25,13495.0,United Kingdom
580166,22112,CHOCOLATE HOT WATER BOTTLE,24,12/2/2011 11:21,4.25,13495.0,United Kingdom
580166,23535,WALL ART BICYCLE SAFETY,4,12/2/2011 11:21,5.95,13495.0,United Kingdom
C580165,22797,CHEST OF DRAWERS GINGHAM HEART ,-2,12/2/2011 11:21,16.95,12359.0,Cyprus
C580165,23245,SET OF 3 REGENCY CAKE TINS,-2,12/2/2011 11:21,4.95,12359.0,Cyprus
C580165,22826,LOVE SEAT ANTIQUE WHITE METAL,-1,12/2/2011 11:21,42.5,12359.0,Cyprus
C580165,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,12/2/2011 11:21,4.95,12359.0,Cyprus
580167,21804,WHITE CHRISTMAS GARLAND STARS TREES,4,12/2/2011 11:28,3.75,17386.0,United Kingdom
580167,23501,KEY RING BASEBALL BOOT UNION JACK,200,12/2/2011 11:28,1.04,17386.0,United Kingdom
580167,22576,SWALLOW WOODEN CHRISTMAS DECORATION,48,12/2/2011 11:28,0.85,17386.0,United Kingdom
580167,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,10,12/2/2011 11:28,2.89,17386.0,United Kingdom
580167,85049A,TRADITIONAL CHRISTMAS RIBBONS,48,12/2/2011 11:28,1.25,17386.0,United Kingdom
580167,85049G,CHOCOLATE BOX RIBBONS ,48,12/2/2011 11:28,1.25,17386.0,United Kingdom
580167,23263,SET OF 3 WOODEN HEART DECORATIONS,12,12/2/2011 11:28,1.25,17386.0,United Kingdom
580167,22593,CHRISTMAS GINGHAM STAR,36,12/2/2011 11:28,0.85,17386.0,United Kingdom
580167,23266,SET OF 3 WOODEN STOCKING DECORATION,12,12/2/2011 11:28,1.25,17386.0,United Kingdom
580167,22574,HEART WOODEN CHRISTMAS DECORATION,96,12/2/2011 11:28,0.85,17386.0,United Kingdom
580167,22573,STAR WOODEN CHRISTMAS DECORATION,96,12/2/2011 11:28,0.85,17386.0,United Kingdom
580167,23215,JINGLE BELL HEART ANTIQUE SILVER,48,12/2/2011 11:28,2.08,17386.0,United Kingdom
580167,22594,CHRISTMAS GINGHAM TREE,36,12/2/2011 11:28,0.85,17386.0,United Kingdom
580167,84879,ASSORTED COLOUR BIRD ORNAMENT,40,12/2/2011 11:28,1.69,17386.0,United Kingdom
580167,21034,REX CASH+CARRY JUMBO SHOPPER,2,12/2/2011 11:28,0.95,17386.0,United Kingdom
580167,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,12/2/2011 11:28,1.06,17386.0,United Kingdom
580167,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,12/2/2011 11:28,1.06,17386.0,United Kingdom
C580168,22628,PICNIC BOXES SET OF 3 RETROSPOT ,-1,12/2/2011 11:34,4.95,12465.0,Belgium
C580168,22321,BIRD DECORATION RED RETROSPOT,-1,12/2/2011 11:34,0.85,12465.0,Belgium
C580168,22601,CHRISTMAS RETROSPOT ANGEL WOOD,-1,12/2/2011 11:34,0.85,12465.0,Belgium
C580168,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-1,12/2/2011 11:34,1.65,12465.0,Belgium
580169,23108,SET OF 10 LED DOLLY LIGHTS,24,12/2/2011 11:38,3.39,17949.0,United Kingdom
580170,22197,POPCORN HOLDER,1000,12/2/2011 11:39,0.72,17949.0,United Kingdom
C580171,23108,SET OF 10 LED DOLLY LIGHTS,-24,12/2/2011 11:42,3.39,17949.0,United Kingdom
580172,23108,SET OF 10 LED DOLLY LIGHTS,24,12/2/2011 11:43,5.39,17949.0,United Kingdom
580173,22423,REGENCY CAKESTAND 3 TIER,2,12/2/2011 11:43,12.75,18282.0,United Kingdom
580173,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/2/2011 11:43,2.95,18282.0,United Kingdom
580173,22818,CARD CHRISTMAS VILLAGE,12,12/2/2011 11:43,0.42,18282.0,United Kingdom
580173,23174,REGENCY SUGAR BOWL GREEN,4,12/2/2011 11:43,4.15,18282.0,United Kingdom
580173,23175,REGENCY MILK JUG PINK ,4,12/2/2011 11:43,3.25,18282.0,United Kingdom
580175,20961,STRAWBERRY BATH SPONGE ,50,12/2/2011 11:45,1.25,14126.0,United Kingdom
C580174,20961,STRAWBERRY BATH SPONGE ,-50,12/2/2011 11:45,1.25,14126.0,United Kingdom
580176,85014B,RED RETROSPOT UMBRELLA,48,12/2/2011 11:49,4.95,14292.0,United Kingdom
580176,23497,CLASSIC CHROME BICYCLE BELL ,12,12/2/2011 11:49,1.45,14292.0,United Kingdom
580176,23338,EGG FRYING PAN RED ,6,12/2/2011 11:49,2.08,14292.0,United Kingdom
580176,23336,EGG FRYING PAN PINK ,6,12/2/2011 11:49,2.08,14292.0,United Kingdom
580176,22813,PACK 3 BOXES BIRD PANETTONE ,12,12/2/2011 11:49,1.95,14292.0,United Kingdom
580176,22197,POPCORN HOLDER,100,12/2/2011 11:49,0.85,14292.0,United Kingdom
580177,23552,BICYCLE PUNCTURE REPAIR KIT ,12,12/2/2011 11:50,2.08,14292.0,United Kingdom
580178,22684,FRENCH BLUE METAL DOOR SIGN 9,10,12/2/2011 11:53,1.19,16013.0,United Kingdom
580178,22683,FRENCH BLUE METAL DOOR SIGN 8,10,12/2/2011 11:53,1.19,16013.0,United Kingdom
580178,22682,FRENCH BLUE METAL DOOR SIGN 7,10,12/2/2011 11:53,1.19,16013.0,United Kingdom
580178,22681,FRENCH BLUE METAL DOOR SIGN 6,10,12/2/2011 11:53,1.19,16013.0,United Kingdom
580178,22680,FRENCH BLUE METAL DOOR SIGN 5,20,12/2/2011 11:53,1.19,16013.0,United Kingdom
580178,22679,FRENCH BLUE METAL DOOR SIGN 4,10,12/2/2011 11:53,1.19,16013.0,United Kingdom
580178,22678,FRENCH BLUE METAL DOOR SIGN 3,20,12/2/2011 11:53,1.19,16013.0,United Kingdom
580178,22677,FRENCH BLUE METAL DOOR SIGN 2,20,12/2/2011 11:53,1.19,16013.0,United Kingdom
580178,22676,FRENCH BLUE METAL DOOR SIGN 1,20,12/2/2011 11:53,1.19,16013.0,United Kingdom
580178,22685,FRENCH BLUE METAL DOOR SIGN 0,10,12/2/2011 11:53,1.19,16013.0,United Kingdom
580178,23326,HANGING MINI COLOURED BOTTLES,384,12/2/2011 11:53,0.52,16013.0,United Kingdom
580178,23460,SWEETHEART WALL TIDY ,32,12/2/2011 11:53,7.84,16013.0,United Kingdom
580178,22811,SET OF 6 T-LIGHTS CACTI ,96,12/2/2011 11:53,2.42,16013.0,United Kingdom
580178,22686,FRENCH BLUE METAL DOOR SIGN No,96,12/2/2011 11:53,1.01,16013.0,United Kingdom
580178,71477,COLOURED GLASS STAR T-LIGHT HOLDER,144,12/2/2011 11:53,3.16,16013.0,United Kingdom
580178,79321,CHILLI LIGHTS,96,12/2/2011 11:53,4.7,16013.0,United Kingdom
C580179,22974,CHILDRENS DOLLY GIRL MUG,-2,12/2/2011 11:58,1.65,13352.0,United Kingdom
C580179,22972,CHILDREN'S SPACEBOY MUG,-1,12/2/2011 11:58,1.65,13352.0,United Kingdom
C580179,21231,SWEETHEART CERAMIC TRINKET BOX,-3,12/2/2011 11:58,1.25,13352.0,United Kingdom
C580180,23348,CHILDRENS TOY COOKING UTENSIL SET,-3,12/2/2011 12:00,2.08,14688.0,United Kingdom
C580180,22381,TOY TIDY PINK POLKADOT,-1,12/2/2011 12:00,2.1,14688.0,United Kingdom
C580180,22379,RECYCLING BAG RETROSPOT ,-8,12/2/2011 12:00,1.85,14688.0,United Kingdom
580188,23331,DECORATIVE WICKER HEART SMALL,10,12/2/2011 12:02,0.63,16440.0,United Kingdom
580188,23329,DECORATIVE WICKER HEART LARGE,9,12/2/2011 12:02,1.65,16440.0,United Kingdom
580188,23330,DECORATIVE WICKER HEART MEDIUM,10,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,23343,JUMBO BAG VINTAGE CHRISTMAS ,4,12/2/2011 12:02,2.08,16440.0,United Kingdom
580188,23344,JUMBO BAG 50'S CHRISTMAS ,5,12/2/2011 12:02,2.08,16440.0,United Kingdom
580188,21098,CHRISTMAS TOILET ROLL,6,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,23323,WHITE WICKER STAR ,3,12/2/2011 12:02,2.1,16440.0,United Kingdom
580188,22695,WICKER WREATH SMALL,2,12/2/2011 12:02,0.59,16440.0,United Kingdom
580188,22696,WICKER WREATH LARGE,2,12/2/2011 12:02,1.95,16440.0,United Kingdom
580188,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,10,12/2/2011 12:02,2.95,16440.0,United Kingdom
580188,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,12/2/2011 12:02,2.95,16440.0,United Kingdom
580188,23313,VINTAGE CHRISTMAS BUNTING,3,12/2/2011 12:02,4.95,16440.0,United Kingdom
580188,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,12/2/2011 12:02,0.85,16440.0,United Kingdom
580188,23311,VINTAGE CHRISTMAS STOCKING ,4,12/2/2011 12:02,2.55,16440.0,United Kingdom
580188,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,12/2/2011 12:02,2.49,16440.0,United Kingdom
580188,23319,BOX OF 6 MINI 50'S CRACKERS,6,12/2/2011 12:02,2.49,16440.0,United Kingdom
580188,22992,REVOLVER WOODEN RULER ,10,12/2/2011 12:02,1.95,16440.0,United Kingdom
580188,23503,PLAYING CARDS KEEP CALM & CARRY ON,4,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,23502,PLAYING CARDS VINTAGE DOILY ,4,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,23570,TRADITIONAL PICK UP STICKS GAME ,10,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,21889,WOODEN BOX OF DOMINOES,6,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,23569,TRADTIONAL ALPHABET STAMP SET,4,12/2/2011 12:02,4.95,16440.0,United Kingdom
580188,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,12/2/2011 12:02,3.75,16440.0,United Kingdom
580188,21914,BLUE HARMONICA IN BOX ,9,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,22112,CHOCOLATE HOT WATER BOTTLE,24,12/2/2011 12:02,4.25,16440.0,United Kingdom
580188,22835,HOT WATER BOTTLE I AM SO POORLY,10,12/2/2011 12:02,4.95,16440.0,United Kingdom
580188,22111,SCOTTIE DOG HOT WATER BOTTLE,6,12/2/2011 12:02,4.95,16440.0,United Kingdom
580188,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,23267,SET OF 4 SANTA PLACE SETTINGS,12,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,22197,POPCORN HOLDER,10,12/2/2011 12:02,0.85,16440.0,United Kingdom
580188,23493,VINTAGE DOILY TRAVEL SEWING KIT,8,12/2/2011 12:02,1.95,16440.0,United Kingdom
580188,22065,CHRISTMAS PUDDING TRINKET POT ,8,12/2/2011 12:02,0.39,16440.0,United Kingdom
580188,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,10,12/2/2011 12:02,0.42,16440.0,United Kingdom
580188,22537,MAGIC DRAWING SLATE DINOSAUR,10,12/2/2011 12:02,0.42,16440.0,United Kingdom
580188,22551,PLASTERS IN TIN SPACEBOY,6,12/2/2011 12:02,1.65,16440.0,United Kingdom
580188,23101,SILVER STARS TABLE DECORATION,12,12/2/2011 12:02,0.83,16440.0,United Kingdom
580188,23100,SILVER BELLS TABLE DECORATION,12,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,22903,CALENDAR FAMILY FAVOURITES,6,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,22905,CALENDAR IN SEASON DESIGN,6,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,12/2/2011 12:02,4.25,16440.0,United Kingdom
580188,21918,SET 12 KIDS COLOUR  CHALK STICKS,4,12/2/2011 12:02,0.42,16440.0,United Kingdom
580188,23499,SET 12 VINTAGE DOILY CHALK ,4,12/2/2011 12:02,0.42,16440.0,United Kingdom
580188,22969,HOMEMADE JAM SCENTED CANDLES,12,12/2/2011 12:02,1.45,16440.0,United Kingdom
580188,23496,PANTRY KITCHEN THERMOMETER ,4,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,21914,BLUE HARMONICA IN BOX ,1,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,23321,SMALL WHITE HEART OF WICKER,3,12/2/2011 12:02,1.65,16440.0,United Kingdom
580188,22469,HEART OF WICKER SMALL,3,12/2/2011 12:02,1.65,16440.0,United Kingdom
580188,22866,HAND WARMER SCOTTY DOG DESIGN,10,12/2/2011 12:02,2.1,16440.0,United Kingdom
580188,20975,12 PENCILS SMALL TUBE RED RETROSPOT,6,12/2/2011 12:02,0.65,16440.0,United Kingdom
580188,23367,SET 12 COLOUR PENCILS SPACEBOY ,6,12/2/2011 12:02,0.65,16440.0,United Kingdom
580188,20973,12 PENCIL SMALL TUBE WOODLAND,6,12/2/2011 12:02,0.65,16440.0,United Kingdom
580188,23365,SET 12 COLOUR PENCILS LOVE LONDON,6,12/2/2011 12:02,0.65,16440.0,United Kingdom
580188,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,6,12/2/2011 12:02,1.95,16440.0,United Kingdom
580188,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,7,12/2/2011 12:02,0.79,16440.0,United Kingdom
580188,22604,SET OF 4 NAPKIN CHARMS CUTLERY,6,12/2/2011 12:02,2.55,16440.0,United Kingdom
580188,22638,SET OF 4 NAPKIN CHARMS CROWNS ,6,12/2/2011 12:02,0.79,16440.0,United Kingdom
580188,22993,SET OF 4 PANTRY JELLY MOULDS,8,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,23571,TRADITIONAL NAUGHTS & CROSSES,5,12/2/2011 12:02,1.65,16440.0,United Kingdom
580188,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,12/2/2011 12:02,3.95,16440.0,United Kingdom
580188,22960,JAM MAKING SET WITH JARS,2,12/2/2011 12:02,4.25,16440.0,United Kingdom
580188,23453,OVAL  MINI PORTRAIT FRAME,8,12/2/2011 12:02,1.95,16440.0,United Kingdom
580188,23451,SQUARE MINI PORTRAIT FRAME,6,12/2/2011 12:02,1.95,16440.0,United Kingdom
580188,23452,HEART MINI PORTRAIT FRAME,6,12/2/2011 12:02,1.95,16440.0,United Kingdom
580188,23237,SET OF 4 KNICK KNACK TINS LEAF,3,12/2/2011 12:02,4.15,16440.0,United Kingdom
580188,23238,SET OF 4 KNICK KNACK TINS LONDON ,4,12/2/2011 12:02,4.15,16440.0,United Kingdom
580188,23188,VINTAGE  2 METRE FOLDING RULER,4,12/2/2011 12:02,1.65,16440.0,United Kingdom
580188,23498,CLASSIC BICYCLE CLIPS ,4,12/2/2011 12:02,1.45,16440.0,United Kingdom
580188,23552,BICYCLE PUNCTURE REPAIR KIT ,8,12/2/2011 12:02,2.08,16440.0,United Kingdom
580188,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,12/2/2011 12:02,2.95,16440.0,United Kingdom
580188,22978,PANTRY ROLLING PIN,2,12/2/2011 12:02,3.75,16440.0,United Kingdom
580188,23497,CLASSIC CHROME BICYCLE BELL ,6,12/2/2011 12:02,1.45,16440.0,United Kingdom
580188,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4,12/2/2011 12:02,4.95,16440.0,United Kingdom
580188,22982,PANTRY PASTRY BRUSH,4,12/2/2011 12:02,1.25,16440.0,United Kingdom
580188,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,6,12/2/2011 12:02,3.75,16440.0,United Kingdom
580188,22907,PACK OF 20 NAPKINS PANTRY DESIGN,6,12/2/2011 12:02,0.85,16440.0,United Kingdom
580188,22981,PANTRY APPLE CORER,4,12/2/2011 12:02,1.45,16440.0,United Kingdom
580188,22980,PANTRY SCRUBBING BRUSH,4,12/2/2011 12:02,1.65,16440.0,United Kingdom
580188,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,3,12/2/2011 12:02,2.1,16440.0,United Kingdom
580188,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,6,12/2/2011 12:02,1.45,16440.0,United Kingdom
580188,23165,LARGE CERAMIC TOP STORAGE JAR,2,12/2/2011 12:02,1.65,16440.0,United Kingdom
580189,79321,CHILLI LIGHTS,48,12/2/2011 12:02,4.95,16353.0,United Kingdom
580193,22690,DOORMAT HOME SWEET HOME BLUE ,3,12/2/2011 12:03,8.25,16899.0,United Kingdom
580193,23317,BLUE REFECTORY CLOCK ,1,12/2/2011 12:03,9.95,16899.0,United Kingdom
580193,23317,BLUE REFECTORY CLOCK ,1,12/2/2011 12:03,9.95,16899.0,United Kingdom
580193,22384,LUNCH BAG PINK POLKADOT,1,12/2/2011 12:03,1.65,16899.0,United Kingdom
580193,21240,BLUE POLKADOT CUP,6,12/2/2011 12:03,0.85,16899.0,United Kingdom
580193,21238,RED RETROSPOT CUP,5,12/2/2011 12:03,0.85,16899.0,United Kingdom
580193,21239,PINK  POLKADOT CUP,3,12/2/2011 12:03,0.85,16899.0,United Kingdom
580193,22898,CHILDRENS APRON APPLES DESIGN,2,12/2/2011 12:03,1.95,16899.0,United Kingdom
580193,22899,CHILDREN'S APRON DOLLY GIRL ,2,12/2/2011 12:03,2.1,16899.0,United Kingdom
580193,21156,RETROSPOT CHILDRENS APRON,2,12/2/2011 12:03,1.95,16899.0,United Kingdom
580193,22367,CHILDRENS APRON SPACEBOY DESIGN,2,12/2/2011 12:03,1.95,16899.0,United Kingdom
580193,22659,LUNCH BOX I LOVE LONDON,4,12/2/2011 12:03,1.95,16899.0,United Kingdom
580193,22629,SPACEBOY LUNCH BOX ,3,12/2/2011 12:03,1.95,16899.0,United Kingdom
580193,23315,IVORY REFECTORY CLOCK,1,12/2/2011 12:03,9.95,16899.0,United Kingdom
580193,23316,RED REFECTORY CLOCK ,1,12/2/2011 12:03,9.95,16899.0,United Kingdom
580193,21523,DOORMAT FANCY FONT HOME SWEET HOME,5,12/2/2011 12:03,8.25,16899.0,United Kingdom
580193,48138,DOORMAT UNION FLAG,5,12/2/2011 12:03,8.25,16899.0,United Kingdom
580193,23284,DOORMAT KEEP CALM AND COME IN,6,12/2/2011 12:03,8.25,16899.0,United Kingdom
580193,48173C,DOORMAT BLACK FLOCK ,3,12/2/2011 12:03,8.25,16899.0,United Kingdom
580193,23283,DOORMAT VINTAGE LEAF,2,12/2/2011 12:03,8.25,16899.0,United Kingdom
580193,23344,JUMBO BAG 50'S CHRISTMAS ,1,12/2/2011 12:03,2.08,16899.0,United Kingdom
580193,23349,ROLL WRAP VINTAGE CHRISTMAS,2,12/2/2011 12:03,1.25,16899.0,United Kingdom
580193,23351,ROLL WRAP 50'S CHRISTMAS,2,12/2/2011 12:03,1.25,16899.0,United Kingdom
580193,22667,RECIPE BOX RETROSPOT ,3,12/2/2011 12:03,2.95,16899.0,United Kingdom
580193,22666,RECIPE BOX PANTRY YELLOW DESIGN,5,12/2/2011 12:03,2.95,16899.0,United Kingdom
580197,22696,,6,12/2/2011 12:04,0.0,,United Kingdom
580208,23358,HOT STUFF HOT WATER BOTTLE,6,12/2/2011 12:07,3.75,13468.0,United Kingdom
580208,23355,HOT WATER BOTTLE KEEP CALM,4,12/2/2011 12:07,4.95,13468.0,United Kingdom
580208,20828,GLITTER BUTTERFLY CLIPS,12,12/2/2011 12:07,2.55,13468.0,United Kingdom
580208,22179,SET 10 NIGHT OWL LIGHTS,2,12/2/2011 12:07,6.75,13468.0,United Kingdom
580208,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,12/2/2011 12:07,5.95,13468.0,United Kingdom
580208,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,12/2/2011 12:07,1.25,13468.0,United Kingdom
580208,46000M,POLYESTER FILLER PAD 45x45cm,4,12/2/2011 12:07,1.55,13468.0,United Kingdom
580208,37449,CERAMIC CAKE STAND + HANGING CAKES,2,12/2/2011 12:07,9.95,13468.0,United Kingdom
580208,22113,GREY HEART HOT WATER BOTTLE,4,12/2/2011 12:07,4.25,13468.0,United Kingdom
580213,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,12/2/2011 12:08,0.85,17495.0,United Kingdom
580213,23267,SET OF 4 SANTA PLACE SETTINGS,12,12/2/2011 12:08,1.25,17495.0,United Kingdom
580213,22300,COFFEE MUG DOG + BALL DESIGN,12,12/2/2011 12:08,2.55,17495.0,United Kingdom
580213,22301,COFFEE MUG CAT + BIRD DESIGN,6,12/2/2011 12:08,2.55,17495.0,United Kingdom
580213,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,12/2/2011 12:08,2.95,17495.0,United Kingdom
580213,84879,ASSORTED COLOUR BIRD ORNAMENT,8,12/2/2011 12:08,1.69,17495.0,United Kingdom
580213,23313,VINTAGE CHRISTMAS BUNTING,5,12/2/2011 12:08,4.95,17495.0,United Kingdom
580214,23497,CLASSIC CHROME BICYCLE BELL ,12,12/2/2011 12:10,1.45,14092.0,United Kingdom
580214,23552,BICYCLE PUNCTURE REPAIR KIT ,12,12/2/2011 12:10,2.08,14092.0,United Kingdom
580218,22577,check,-300,12/2/2011 12:12,0.0,,United Kingdom
580221,16237,SLEEPING CAT ERASERS,30,12/2/2011 12:13,0.21,14092.0,United Kingdom
580221,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,18,12/2/2011 12:13,2.55,14092.0,United Kingdom
580221,22988,SOLDIERS EGG CUP ,12,12/2/2011 12:13,1.25,14092.0,United Kingdom
580221,22971,QUEENS GUARD COFFEE MUG,6,12/2/2011 12:13,2.55,14092.0,United Kingdom
580221,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,12/2/2011 12:13,4.95,14092.0,United Kingdom
580221,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,12/2/2011 12:13,4.95,14092.0,United Kingdom
580221,23582,VINTAGE DOILY JUMBO BAG RED ,10,12/2/2011 12:13,2.08,14092.0,United Kingdom
580221,22966,GINGERBREAD MAN COOKIE CUTTER,12,12/2/2011 12:13,1.25,14092.0,United Kingdom
580221,21212,PACK OF 72 RETROSPOT CAKE CASES,24,12/2/2011 12:13,0.55,14092.0,United Kingdom
580221,22891,TEA FOR ONE POLKADOT,3,12/2/2011 12:13,4.25,14092.0,United Kingdom
580221,84978,HANGING HEART JAR T-LIGHT HOLDER,12,12/2/2011 12:13,1.25,14092.0,United Kingdom
580221,23083,SET 6 PAPER TABLE LANTERN STARS ,12,12/2/2011 12:13,3.75,14092.0,United Kingdom
580221,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,12/2/2011 12:13,3.75,14092.0,United Kingdom
