InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
576860,21980,PACK OF 12 RED RETROSPOT TISSUES ,12,11/16/2011 15:58,0.39,17602.0,United Kingdom
576860,21967,PACK OF 12 SKULL TISSUES,12,11/16/2011 15:58,0.39,17602.0,United Kingdom
576860,22994,TRAVEL CARD WALLET RETROSPOT,22,11/16/2011 15:58,0.42,17602.0,United Kingdom
576860,23002,TRAVEL CARD WALLET SKULLS,24,11/16/2011 15:58,0.42,17602.0,United Kingdom
576860,22970,LONDON BUS COFFEE MUG,6,11/16/2011 15:58,2.55,17602.0,United Kingdom
576860,22971,QUEENS GUARD COFFEE MUG,6,11/16/2011 15:58,2.55,17602.0,United Kingdom
576860,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,11/16/2011 15:58,2.55,17602.0,United Kingdom
576860,22560,TRADITIONAL MODELLING CLAY,6,11/16/2011 15:58,1.25,17602.0,United Kingdom
576860,22489,PACK OF 12 TRADITIONAL CRAYONS,7,11/16/2011 15:58,0.42,17602.0,United Kingdom
576860,23084,RABBIT NIGHT LIGHT,6,11/16/2011 15:58,2.08,17602.0,United Kingdom
576860,21098,CHRISTMAS TOILET ROLL,10,11/16/2011 15:58,1.25,17602.0,United Kingdom
576860,23537,WALL ART I LOVE LONDON ,2,11/16/2011 15:58,4.95,17602.0,United Kingdom
576860,23077,DOUGHNUT LIP GLOSS ,20,11/16/2011 15:58,1.25,17602.0,United Kingdom
576860,22807,SET OF 6 T-LIGHTS TOADSTOOLS,2,11/16/2011 15:58,2.95,17602.0,United Kingdom
576860,20728,LUNCH BAG CARS BLUE,2,11/16/2011 15:58,1.65,17602.0,United Kingdom
576860,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,11/16/2011 15:58,4.15,17602.0,United Kingdom
576860,23157,SET OF 6 NATIVITY MAGNETS ,12,11/16/2011 15:58,2.08,17602.0,United Kingdom
576860,23391, I LOVE LONDON MINI BACKPACK,6,11/16/2011 15:58,4.15,17602.0,United Kingdom
576860,22659,LUNCH BOX I LOVE LONDON,6,11/16/2011 15:58,1.95,17602.0,United Kingdom
576860,20725,LUNCH BAG RED RETROSPOT,2,11/16/2011 15:58,1.65,17602.0,United Kingdom
576860,20727,LUNCH BAG  BLACK SKULL.,2,11/16/2011 15:58,1.65,17602.0,United Kingdom
576860,22383,LUNCH BAG SUKI DESIGN ,2,11/16/2011 15:58,1.65,17602.0,United Kingdom
576860,23207,LUNCH BAG ALPHABET DESIGN,2,11/16/2011 15:58,1.65,17602.0,United Kingdom
576860,22997,TRAVEL CARD WALLET UNION JACK,24,11/16/2011 15:58,0.42,17602.0,United Kingdom
576860,23005,TRAVEL CARD WALLET I LOVE LONDON,48,11/16/2011 15:58,0.42,17602.0,United Kingdom
576860,20772,GARDEN PATH JOURNAL,3,11/16/2011 15:58,2.55,17602.0,United Kingdom
576860,20758,ABSTRACT CIRCLES POCKET BOOK,3,11/16/2011 15:58,0.85,17602.0,United Kingdom
576860,20756,GREEN FERN POCKET BOOK,3,11/16/2011 15:58,0.85,17602.0,United Kingdom
576860,20757,RED DAISY POCKET BOOK ,3,11/16/2011 15:58,0.85,17602.0,United Kingdom
576860,20775,DAISY NOTEBOOK ,3,11/16/2011 15:58,1.65,17602.0,United Kingdom
576860,20777,CHRYSANTHEMUM NOTEBOOK,2,11/16/2011 15:58,1.65,17602.0,United Kingdom
576860,23597,PAPER BUNTING PAISLEY PARK,2,11/16/2011 15:58,2.95,17602.0,United Kingdom
576860,22087,PAPER BUNTING WHITE LACE,2,11/16/2011 15:58,2.95,17602.0,United Kingdom
576860,22911,PAPER CHAIN KIT LONDON,8,11/16/2011 15:58,2.95,17602.0,United Kingdom
576860,22491,PACK OF 12 COLOURED PENCILS,6,11/16/2011 15:58,0.85,17602.0,United Kingdom
576860,22561,WOODEN SCHOOL COLOURING SET,6,11/16/2011 15:58,1.65,17602.0,United Kingdom
576860,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,5,11/16/2011 15:58,0.55,17602.0,United Kingdom
576860,84992,72 SWEETHEART FAIRY CAKE CASES,3,11/16/2011 15:58,0.55,17602.0,United Kingdom
576860,23309,SET OF 60 I LOVE LONDON CAKE CASES ,6,11/16/2011 15:58,0.55,17602.0,United Kingdom
576860,35004B,SET OF 3 BLACK FLYING DUCKS,1,11/16/2011 15:58,5.45,17602.0,United Kingdom
576860,21993,FLORAL FOLK STATIONERY SET,3,11/16/2011 15:58,1.25,17602.0,United Kingdom
576860,21990,MODERN FLORAL STATIONERY SET,3,11/16/2011 15:58,1.25,17602.0,United Kingdom
576860,21991,BOHEMIAN COLLAGE STATIONERY SET,3,11/16/2011 15:58,1.25,17602.0,United Kingdom
576860,22142,CHRISTMAS CRAFT WHITE FAIRY ,3,11/16/2011 15:58,1.45,17602.0,United Kingdom
576860,22616,PACK OF 12 LONDON TISSUES ,24,11/16/2011 15:58,0.39,17602.0,United Kingdom
576860,21504,SKULLS GREETING CARD,12,11/16/2011 15:58,0.42,17602.0,United Kingdom
576860,21207,SKULL AND CROSSBONES  GARLAND ,2,11/16/2011 15:58,1.65,17602.0,United Kingdom
576860,22732,3D VINTAGE CHRISTMAS STICKERS ,3,11/16/2011 15:58,1.25,17602.0,United Kingdom
576860,21871,SAVE THE PLANET MUG,6,11/16/2011 15:58,1.65,17602.0,United Kingdom
576860,22988,SOLDIERS EGG CUP ,12,11/16/2011 15:58,1.25,17602.0,United Kingdom
576860,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,12,11/16/2011 15:58,2.55,17602.0,United Kingdom
576860,23365,SET 12 COLOUR PENCILS LOVE LONDON,24,11/16/2011 15:58,0.65,17602.0,United Kingdom
576860,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,4,11/16/2011 15:58,0.65,17602.0,United Kingdom
576860,23367,SET 12 COLOUR PENCILS SPACEBOY ,4,11/16/2011 15:58,0.65,17602.0,United Kingdom
576860,20975,12 PENCILS SMALL TUBE RED RETROSPOT,4,11/16/2011 15:58,0.65,17602.0,United Kingdom
576860,20973,12 PENCIL SMALL TUBE WOODLAND,4,11/16/2011 15:58,0.65,17602.0,United Kingdom
576860,23366,SET 12 COLOURING PENCILS DOILY,4,11/16/2011 15:58,0.65,17602.0,United Kingdom
576861,23185,FRENCH STYLE STORAGE JAR JAM,36,11/16/2011 16:00,0.29,18041.0,United Kingdom
576861,23186,FRENCH STYLE STORAGE JAR CAFE ,36,11/16/2011 16:00,0.29,18041.0,United Kingdom
576861,21156,RETROSPOT CHILDRENS APRON,5,11/16/2011 16:00,1.95,18041.0,United Kingdom
576861,22367,CHILDRENS APRON SPACEBOY DESIGN,5,11/16/2011 16:00,1.95,18041.0,United Kingdom
576861,21210,SET OF 72 RETROSPOT PAPER  DOILIES,10,11/16/2011 16:00,1.45,18041.0,United Kingdom
576861,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,11/16/2011 16:00,3.75,18041.0,United Kingdom
576861,23495,SET OF 3 PANTRY WOODEN SPOONS,1,11/16/2011 16:00,1.25,18041.0,United Kingdom
576861,20674,GREEN POLKADOT BOWL,12,11/16/2011 16:00,1.25,18041.0,United Kingdom
576861,20676,RED RETROSPOT BOWL,12,11/16/2011 16:00,1.25,18041.0,United Kingdom
576861,79051A,SMOKEY GREY COLOUR GLASS,24,11/16/2011 16:00,0.29,18041.0,United Kingdom
576861,22489,PACK OF 12 TRADITIONAL CRAYONS,24,11/16/2011 16:00,0.42,18041.0,United Kingdom
576861,22732,3D VINTAGE CHRISTMAS STICKERS ,6,11/16/2011 16:00,1.25,18041.0,United Kingdom
576861,22733,3D TRADITIONAL CHRISTMAS STICKERS,10,11/16/2011 16:00,1.25,18041.0,United Kingdom
576861,21616,4 PEAR BOTANICAL DINNER CANDLES,2,11/16/2011 16:00,1.25,18041.0,United Kingdom
576861,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,11/16/2011 16:00,0.79,18041.0,United Kingdom
576861,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,50,11/16/2011 16:00,0.29,18041.0,United Kingdom
576861,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,11/16/2011 16:00,0.72,18041.0,United Kingdom
576862,22580,ADVENT CALENDAR GINGHAM SACK,3,11/16/2011 16:06,5.95,14825.0,United Kingdom
576862,23582,VINTAGE DOILY JUMBO BAG RED ,10,11/16/2011 16:06,2.08,14825.0,United Kingdom
576862,23581,JUMBO BAG PAISLEY PARK,10,11/16/2011 16:06,2.08,14825.0,United Kingdom
576862,84879,ASSORTED COLOUR BIRD ORNAMENT,24,11/16/2011 16:06,1.69,14825.0,United Kingdom
576862,21429,RED GINGHAM ROSE JEWELLERY BOX,8,11/16/2011 16:06,1.95,14825.0,United Kingdom
576862,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,11/16/2011 16:06,1.95,14825.0,United Kingdom
576862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/16/2011 16:06,2.95,14825.0,United Kingdom
576862,21733,RED HANGING HEART T-LIGHT HOLDER,12,11/16/2011 16:06,2.95,14825.0,United Kingdom
576862,23203,JUMBO BAG VINTAGE DOILY ,10,11/16/2011 16:06,2.08,14825.0,United Kingdom
576862,23200,JUMBO BAG PEARS,10,11/16/2011 16:06,2.08,14825.0,United Kingdom
576862,23199,JUMBO BAG APPLES,10,11/16/2011 16:06,2.08,14825.0,United Kingdom
576862,23490,T-LIGHT HOLDER HANGING LOVE BIRD,6,11/16/2011 16:06,3.75,14825.0,United Kingdom
576863,23084,RABBIT NIGHT LIGHT,6,11/16/2011 16:06,2.08,12626.0,Germany
576863,23245,SET OF 3 REGENCY CAKE TINS,4,11/16/2011 16:06,4.95,12626.0,Germany
576863,22029,SPACEBOY BIRTHDAY CARD,12,11/16/2011 16:06,0.42,12626.0,Germany
576863,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,24,11/16/2011 16:06,2.1,12626.0,Germany
576863,22551,PLASTERS IN TIN SPACEBOY,12,11/16/2011 16:06,1.65,12626.0,Germany
576863,22382,LUNCH BAG SPACEBOY DESIGN ,10,11/16/2011 16:06,1.65,12626.0,Germany
576863,20726,LUNCH BAG WOODLAND,10,11/16/2011 16:06,1.65,12626.0,Germany
576863,23157,SET OF 6 NATIVITY MAGNETS ,12,11/16/2011 16:06,2.08,12626.0,Germany
576863,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,11/16/2011 16:06,2.89,12626.0,Germany
576863,22423,REGENCY CAKESTAND 3 TIER,1,11/16/2011 16:06,12.75,12626.0,Germany
576863,21058,PARTY INVITES WOODLAND,12,11/16/2011 16:06,0.85,12626.0,Germany
576863,21062,PARTY INVITES SPACEMAN,12,11/16/2011 16:06,0.85,12626.0,Germany
576863,POST,POSTAGE,2,11/16/2011 16:06,18.0,12626.0,Germany
576864,46000S,POLYESTER FILLER PAD 40x40cm,2,11/16/2011 16:06,1.45,12748.0,United Kingdom
576864,23283,DOORMAT VINTAGE LEAF,1,11/16/2011 16:06,8.25,12748.0,United Kingdom
576864,16169M,WRAP DAISY CARPET ,25,11/16/2011 16:06,0.42,12748.0,United Kingdom
576864,21498,RED RETROSPOT WRAP ,25,11/16/2011 16:06,0.42,12748.0,United Kingdom
576864,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,11/16/2011 16:06,0.65,12748.0,United Kingdom
576864,23322,LARGE WHITE HEART OF WICKER,2,11/16/2011 16:06,2.95,12748.0,United Kingdom
576864,23323,WHITE WICKER STAR ,4,11/16/2011 16:06,2.1,12748.0,United Kingdom
576864,22457,NATURAL SLATE HEART CHALKBOARD ,1,11/16/2011 16:06,2.95,12748.0,United Kingdom
576864,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,11/16/2011 16:06,0.65,12748.0,United Kingdom
576864,23396,LE JARDIN BOTANIQUE CUSHION COVER,2,11/16/2011 16:06,3.75,12748.0,United Kingdom
576864,20749,ASSORTED COLOUR MINI CASES,1,11/16/2011 16:06,7.95,12748.0,United Kingdom
576864,22536,MAGIC DRAWING SLATE PURDEY,1,11/16/2011 16:06,0.42,12748.0,United Kingdom
576864,22537,MAGIC DRAWING SLATE DINOSAUR,1,11/16/2011 16:06,0.42,12748.0,United Kingdom
576864,22435,SET OF 9 HEART SHAPED BALLOONS,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,23101,SILVER STARS TABLE DECORATION,2,11/16/2011 16:06,0.83,12748.0,United Kingdom
576864,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,11/16/2011 16:06,4.95,12748.0,United Kingdom
576864,21328,BALLOONS  WRITING SET ,1,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,21327,SKULLS WRITING SET ,1,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,21329,DINOSAURS  WRITING SET ,1,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,11/16/2011 16:06,2.95,12748.0,United Kingdom
576864,22810,SET OF 6 T-LIGHTS SNOWMEN,1,11/16/2011 16:06,2.95,12748.0,United Kingdom
576864,22602,RETROSPOT WOODEN HEART DECORATION,1,11/16/2011 16:06,0.85,12748.0,United Kingdom
576864,22092,BLUE PAISLEY TISSUE BOX,2,11/16/2011 16:06,0.39,12748.0,United Kingdom
576864,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,23431,NATURAL HANGING QUILTED HEARTS ,6,11/16/2011 16:06,0.83,12748.0,United Kingdom
576864,21212,PACK OF 72 RETROSPOT CAKE CASES,1,11/16/2011 16:06,0.55,12748.0,United Kingdom
576864,23329,DECORATIVE WICKER HEART LARGE,4,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,10,11/16/2011 16:06,0.29,12748.0,United Kingdom
576864,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,11/16/2011 16:06,4.95,12748.0,United Kingdom
576864,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,1,11/16/2011 16:06,8.25,12748.0,United Kingdom
576864,21990,MODERN FLORAL STATIONERY SET,2,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,21993,FLORAL FOLK STATIONERY SET,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,22382,LUNCH BAG SPACEBOY DESIGN ,1,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,22383,LUNCH BAG SUKI DESIGN ,1,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,20728,LUNCH BAG CARS BLUE,1,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,22481,BLACK TEA TOWEL CLASSIC DESIGN,4,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,17003,BROCADE RING PURSE ,9,11/16/2011 16:06,0.39,12748.0,United Kingdom
576864,85231B,CINAMMON SET OF 9 T-LIGHTS,2,11/16/2011 16:06,0.85,12748.0,United Kingdom
576864,21915,RED  HARMONICA IN BOX ,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,84378,SET OF 3 HEART COOKIE CUTTERS,1,11/16/2011 16:06,1.45,12748.0,United Kingdom
576864,22082,RIBBON REEL STRIPES DESIGN ,2,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,21212,PACK OF 72 RETROSPOT CAKE CASES,1,11/16/2011 16:06,0.55,12748.0,United Kingdom
576864,22602,RETROSPOT WOODEN HEART DECORATION,2,11/16/2011 16:06,0.85,12748.0,United Kingdom
576864,23501,KEY RING BASEBALL BOOT UNION JACK,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,22564,ALPHABET STENCIL CRAFT,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,22563,HAPPY STENCIL CRAFT,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,22562,MONSTERS STENCIL CRAFT,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,22489,PACK OF 12 TRADITIONAL CRAYONS,1,11/16/2011 16:06,0.42,12748.0,United Kingdom
576864,21263,GREEN GOOSE FEATHER TREE 60CM,2,11/16/2011 16:06,1.95,12748.0,United Kingdom
576864,23500,KEY RING BASEBALL BOOT ASSORTED ,6,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,21914,BLUE HARMONICA IN BOX ,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,23159,SET OF 5 PANCAKE DAY MAGNETS,1,11/16/2011 16:06,2.08,12748.0,United Kingdom
576864,21896,POTTING SHED TWINE,1,11/16/2011 16:06,2.1,12748.0,United Kingdom
576864,20978,36 PENCILS TUBE SKULLS,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,23332,IVORY WICKER HEART LARGE,2,11/16/2011 16:06,1.65,12748.0,United Kingdom
576864,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,11/16/2011 16:06,4.95,12748.0,United Kingdom
576864,23504,PLAYING CARDS JUBILEE UNION JACK,1,11/16/2011 16:06,1.25,12748.0,United Kingdom
576864,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,11/16/2011 16:06,2.08,12748.0,United Kingdom
576865,22946,WOODEN ADVENT CALENDAR CREAM,2,11/16/2011 16:08,16.95,12748.0,United Kingdom
576865,22947,WOODEN ADVENT CALENDAR RED,2,11/16/2011 16:08,7.95,12748.0,United Kingdom
576865,22116,METAL SIGN HIS DINNER IS SERVED,1,11/16/2011 16:08,0.79,12748.0,United Kingdom
576865,23159,SET OF 5 PANCAKE DAY MAGNETS,1,11/16/2011 16:08,2.08,12748.0,United Kingdom
576865,22091,EMPIRE TISSUE BOX,1,11/16/2011 16:08,0.39,12748.0,United Kingdom
576865,22190,LOCAL CAFE MUG,1,11/16/2011 16:08,2.1,12748.0,United Kingdom
576865,21098,CHRISTMAS TOILET ROLL,1,11/16/2011 16:08,1.25,12748.0,United Kingdom
576865,23569,TRADTIONAL ALPHABET STAMP SET,1,11/16/2011 16:08,4.95,12748.0,United Kingdom
576865,23509,MINI PLAYING CARDS FUN FAIR ,1,11/16/2011 16:08,0.42,12748.0,United Kingdom
576865,23508,MINI PLAYING CARDS DOLLY GIRL ,1,11/16/2011 16:08,0.42,12748.0,United Kingdom
576865,23507,MINI PLAYING CARDS BUFFALO BILL ,2,11/16/2011 16:08,0.42,12748.0,United Kingdom
576865,22262,FELT EGG COSY CHICKEN,4,11/16/2011 16:08,0.85,12748.0,United Kingdom
576865,22810,SET OF 6 T-LIGHTS SNOWMEN,1,11/16/2011 16:08,2.95,12748.0,United Kingdom
576865,22809,SET OF 6 T-LIGHTS SANTA,1,11/16/2011 16:08,2.95,12748.0,United Kingdom
576865,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,11/16/2011 16:08,1.25,12748.0,United Kingdom
576865,22906,12 MESSAGE CARDS WITH ENVELOPES,2,11/16/2011 16:08,1.65,12748.0,United Kingdom
576865,23158,SET OF 5 LUCKY CAT MAGNETS ,1,11/16/2011 16:08,2.08,12748.0,United Kingdom
576865,23154,SET OF 4 JAM JAR MAGNETS,1,11/16/2011 16:08,2.08,12748.0,United Kingdom
576865,22944,CHRISTMAS METAL POSTCARD WITH BELLS,6,11/16/2011 16:08,0.39,12748.0,United Kingdom
576865,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,2,11/16/2011 16:08,0.39,12748.0,United Kingdom
576865,21803,CHRISTMAS TREE STAR DECORATION,4,11/16/2011 16:08,0.42,12748.0,United Kingdom
576865,22732,3D VINTAGE CHRISTMAS STICKERS ,1,11/16/2011 16:08,1.25,12748.0,United Kingdom
576865,22731,3D CHRISTMAS STAMPS STICKERS ,1,11/16/2011 16:08,1.25,12748.0,United Kingdom
576865,20935,ROUND CACTUS CANDLE,1,11/16/2011 16:08,2.95,12748.0,United Kingdom
576865,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,11/16/2011 16:08,6.75,12748.0,United Kingdom
576865,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1,11/16/2011 16:08,2.95,12748.0,United Kingdom
576865,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,11/16/2011 16:08,0.79,12748.0,United Kingdom
576865,72122,COFFEE SCENT PILLAR CANDLE,2,11/16/2011 16:08,0.95,12748.0,United Kingdom
C576866,22423,REGENCY CAKESTAND 3 TIER,-1,11/16/2011 16:09,12.75,16278.0,United Kingdom
576867,22055,MINI CAKE STAND  HANGING STRAWBERY,8,11/16/2011 16:18,1.65,13012.0,United Kingdom
576867,22485,SET OF 2 WOODEN MARKET CRATES,2,11/16/2011 16:18,12.75,13012.0,United Kingdom
576867,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,11/16/2011 16:18,1.25,13012.0,United Kingdom
576867,15036,ASSORTED COLOURS SILK FAN,12,11/16/2011 16:18,0.83,13012.0,United Kingdom
576867,23497,CLASSIC CHROME BICYCLE BELL ,12,11/16/2011 16:18,1.45,13012.0,United Kingdom
576867,21137,BLACK RECORD COVER FRAME,4,11/16/2011 16:18,3.75,13012.0,United Kingdom
576867,47566,PARTY BUNTING,4,11/16/2011 16:18,4.95,13012.0,United Kingdom
576867,21703,BAG 125g SWIRLY MARBLES,12,11/16/2011 16:18,0.42,13012.0,United Kingdom
576867,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,11/16/2011 16:18,1.45,13012.0,United Kingdom
576867,23298,SPOTTY BUNTING,3,11/16/2011 16:18,4.95,13012.0,United Kingdom
576867,22424,ENAMEL BREAD BIN CREAM,1,11/16/2011 16:18,12.75,13012.0,United Kingdom
576867,82583,HOT BATHS METAL SIGN,12,11/16/2011 16:18,2.1,13012.0,United Kingdom
576867,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,11/16/2011 16:18,2.95,13012.0,United Kingdom
576867,23404,HOME SWEET HOME BLACKBOARD,6,11/16/2011 16:18,4.95,13012.0,United Kingdom
576867,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,11/16/2011 16:18,7.95,13012.0,United Kingdom
576867,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,11/16/2011 16:18,1.25,13012.0,United Kingdom
C576868,23581,JUMBO BAG PAISLEY PARK,-1,11/16/2011 16:19,2.08,18263.0,United Kingdom
576869,23211,RED ROCKING HORSE HAND PAINTED,144,11/16/2011 16:20,1.04,12500.0,Germany
576869,23212,HEART WREATH DECORATION WITH BELL,144,11/16/2011 16:20,1.04,12500.0,Germany
576869,23213,STAR WREATH DECORATION WITH BELL,144,11/16/2011 16:20,1.04,12500.0,Germany
576869,23210,WHITE ROCKING HORSE HAND PAINTED,144,11/16/2011 16:20,1.04,12500.0,Germany
576869,POST,POSTAGE,1,11/16/2011 16:20,18.0,12500.0,Germany
C576870,23358,HOT STUFF HOT WATER BOTTLE,-2,11/16/2011 16:21,3.75,14907.0,United Kingdom
C576871,23118,PARISIENNE JEWELLERY DRAWER ,-2,11/16/2011 16:23,7.5,14441.0,United Kingdom
C576871,23111,PARISIENNE SEWING BOX,-1,11/16/2011 16:23,12.5,14441.0,United Kingdom
576872,23344,JUMBO BAG 50'S CHRISTMAS ,10,11/16/2011 16:26,2.08,13238.0,United Kingdom
576872,85099B,JUMBO BAG RED RETROSPOT,10,11/16/2011 16:26,2.08,13238.0,United Kingdom
576872,22386,JUMBO BAG PINK POLKADOT,10,11/16/2011 16:26,2.08,13238.0,United Kingdom
576872,23202,JUMBO BAG VINTAGE LEAF,10,11/16/2011 16:26,2.08,13238.0,United Kingdom
576872,85099F,JUMBO BAG STRAWBERRY,10,11/16/2011 16:26,2.08,13238.0,United Kingdom
576872,23203,JUMBO BAG VINTAGE DOILY ,10,11/16/2011 16:26,2.08,13238.0,United Kingdom
576872,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,11/16/2011 16:26,2.08,13238.0,United Kingdom
576872,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,11/16/2011 16:26,2.08,13238.0,United Kingdom
576872,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,11/16/2011 16:26,2.08,13238.0,United Kingdom
576872,23485,BOTANICAL GARDENS WALL CLOCK ,1,11/16/2011 16:26,25.0,13238.0,United Kingdom
576872,21931,JUMBO STORAGE BAG SUKI,10,11/16/2011 16:26,2.08,13238.0,United Kingdom
576872,23397,FOOT STOOL HOME SWEET HOME ,2,11/16/2011 16:26,9.95,13238.0,United Kingdom
576872,23406,HOME SWEET HOME KEY HOLDER,2,11/16/2011 16:26,6.25,13238.0,United Kingdom
576872,23335,EGG FRYING PAN IVORY ,6,11/16/2011 16:26,2.08,13238.0,United Kingdom
576873,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,11/16/2011 16:30,1.65,17835.0,United Kingdom
576873,21429,RED GINGHAM ROSE JEWELLERY BOX,2,11/16/2011 16:30,1.95,17835.0,United Kingdom
576873,23301,GARDENERS KNEELING PAD KEEP CALM ,2,11/16/2011 16:30,1.65,17835.0,United Kingdom
576873,22867,HAND WARMER BIRD DESIGN,1,11/16/2011 16:30,2.1,17835.0,United Kingdom
576873,22865,HAND WARMER OWL DESIGN,2,11/16/2011 16:30,2.1,17835.0,United Kingdom
