InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
557671,22556,PLASTERS IN TIN CIRCUS PARADE ,12,6/22/2011 10:11,1.65,13849.0,United Kingdom
557671,22620,4 TRADITIONAL SPINNING TOPS,12,6/22/2011 10:11,1.45,13849.0,United Kingdom
557671,21056,DOCTOR'S BAG SOFT TOY,1,6/22/2011 10:11,8.95,13849.0,United Kingdom
557671,21055,TOOL BOX SOFT TOY ,1,6/22/2011 10:11,8.95,13849.0,United Kingdom
557671,84507B,STRIPES DESIGN MONKEY DOLL,6,6/22/2011 10:11,2.55,13849.0,United Kingdom
557671,23204,CHARLOTTE BAG APPLES DESIGN,10,6/22/2011 10:11,0.85,13849.0,United Kingdom
557671,23207,LUNCH BAG ALPHABET DESIGN,10,6/22/2011 10:11,1.65,13849.0,United Kingdom
557671,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,6/22/2011 10:11,3.25,13849.0,United Kingdom
557671,23103,JINGLE BELL HEART DECORATION,24,6/22/2011 10:11,1.65,13849.0,United Kingdom
557671,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,6/22/2011 10:11,1.65,13849.0,United Kingdom
557671,23263,SET OF 3 WOODEN HEART DECORATIONS,12,6/22/2011 10:11,1.25,13849.0,United Kingdom
557671,23251,VINTAGE RED ENAMEL TRIM MUG ,12,6/22/2011 10:11,1.25,13849.0,United Kingdom
557672,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/22/2011 10:13,2.95,16114.0,United Kingdom
557672,22699,ROSES REGENCY TEACUP AND SAUCER ,6,6/22/2011 10:13,2.95,16114.0,United Kingdom
557672,22698,PINK REGENCY TEACUP AND SAUCER,6,6/22/2011 10:13,2.95,16114.0,United Kingdom
557672,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,6/22/2011 10:13,4.95,16114.0,United Kingdom
557672,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,6/22/2011 10:13,2.95,16114.0,United Kingdom
557672,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,6/22/2011 10:13,4.95,16114.0,United Kingdom
557672,22904,CALENDAR PAPER CUT DESIGN,6,6/22/2011 10:13,2.95,16114.0,United Kingdom
557672,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,6/22/2011 10:13,2.1,16114.0,United Kingdom
557673,21754,HOME BUILDING BLOCK WORD,3,6/22/2011 10:15,5.95,16180.0,United Kingdom
557673,23209,LUNCH BAG DOILEY PATTERN ,20,6/22/2011 10:15,1.65,16180.0,United Kingdom
557673,23207,LUNCH BAG ALPHABET DESIGN,20,6/22/2011 10:15,1.65,16180.0,United Kingdom
557673,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,6/22/2011 10:15,1.65,16180.0,United Kingdom
557673,23201,JUMBO BAG ALPHABET,100,6/22/2011 10:15,1.79,16180.0,United Kingdom
557673,23203,JUMBO BAG DOILEY PATTERNS,100,6/22/2011 10:15,1.79,16180.0,United Kingdom
557673,23202,JUMBO BAG VINTAGE LEAF,100,6/22/2011 10:15,1.79,16180.0,United Kingdom
557673,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,100,6/22/2011 10:15,1.79,16180.0,United Kingdom
557673,21929,JUMBO BAG PINK VINTAGE PAISLEY,100,6/22/2011 10:15,1.79,16180.0,United Kingdom
557673,85099B,JUMBO BAG RED RETROSPOT,100,6/22/2011 10:15,1.79,16180.0,United Kingdom
557673,23200,JUMBO BAG PEARS,100,6/22/2011 10:15,1.79,16180.0,United Kingdom
557673,23199,JUMBO BAG APPLES,100,6/22/2011 10:15,1.79,16180.0,United Kingdom
557673,23206,LUNCH BAG APPLE DESIGN,20,6/22/2011 10:15,1.65,16180.0,United Kingdom
557674,21094,SET/6 RED SPOTTY PAPER PLATES,96,6/22/2011 10:19,0.64,16422.0,United Kingdom
557674,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,6/22/2011 10:19,0.72,16422.0,United Kingdom
557674,21086,SET/6 RED SPOTTY PAPER CUPS,216,6/22/2011 10:19,0.53,16422.0,United Kingdom
557674,22333,RETROSPOT PARTY BAG + STICKER SET,48,6/22/2011 10:19,1.45,16422.0,United Kingdom
557674,21207,SKULL AND CROSSBONES  GARLAND ,48,6/22/2011 10:19,1.45,16422.0,United Kingdom
557674,21213,PACK OF 72 SKULL CAKE CASES,120,6/22/2011 10:19,0.42,16422.0,United Kingdom
557674,17003,BROCADE RING PURSE ,720,6/22/2011 10:19,0.25,16422.0,United Kingdom
557674,21380,WOODEN HAPPY BIRTHDAY GARLAND,24,6/22/2011 10:19,2.95,16422.0,United Kingdom
557674,22083,PAPER CHAIN KIT RETROSPOT,40,6/22/2011 10:19,2.55,16422.0,United Kingdom
557674,22090,PAPER BUNTING RETROSPOT,120,6/22/2011 10:19,2.55,16422.0,United Kingdom
557674,21172,PARTY METAL SIGN ,96,6/22/2011 10:19,1.25,16422.0,United Kingdom
557674,47566B,TEA TIME PARTY BUNTING,40,6/22/2011 10:19,4.95,16422.0,United Kingdom
557674,22088,PAPER BUNTING COLOURED LACE,15,6/22/2011 10:19,2.55,16422.0,United Kingdom
557674,21121,SET/10 RED POLKADOT PARTY CANDLES,288,6/22/2011 10:19,1.06,16422.0,United Kingdom
557675,21915,RED  HARMONICA IN BOX ,24,6/22/2011 10:27,1.25,,Hong Kong
557675,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,6/22/2011 10:27,11.95,,Hong Kong
557675,22620,4 TRADITIONAL SPINNING TOPS,24,6/22/2011 10:27,1.45,,Hong Kong
557675,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,6/22/2011 10:27,1.25,,Hong Kong
557675,22452,MEASURING TAPE BABUSHKA PINK,12,6/22/2011 10:27,2.95,,Hong Kong
557675,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,6/22/2011 10:27,2.95,,Hong Kong
557675,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,6/22/2011 10:27,2.55,,Hong Kong
557675,22418,10 COLOUR SPACEBOY PEN,48,6/22/2011 10:27,0.85,,Hong Kong
557675,20750,RED RETROSPOT MINI CASES,8,6/22/2011 10:27,7.95,,Hong Kong
557675,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,6/22/2011 10:27,4.95,,Hong Kong
557675,23229,VINTAGE DONKEY TAIL GAME ,6,6/22/2011 10:27,3.75,,Hong Kong
557675,23122,PARTY CHARMS 50 PIECES,108,6/22/2011 10:27,0.83,,Hong Kong
557675,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,144,6/22/2011 10:27,0.29,,Hong Kong
557675,21700,BIG DOUGHNUT FRIDGE MAGNETS,60,6/22/2011 10:27,0.85,,Hong Kong
557675,23119,PACK OF 6 LARGE FRUIT STRAWS ,48,6/22/2011 10:27,0.62,,Hong Kong
557675,POST,POSTAGE,1,6/22/2011 10:27,15.0,,Hong Kong
557676,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,22050,PINK PAISLEY ROSE GIFT WRAP,25,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,23232,WRAP VINTAGE PETALS  DESIGN,25,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,23233,WRAP POPPIES  DESIGN,25,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,22985,WRAP BILLBOARD FONTS DESIGN,25,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,22035,VINTAGE CARAVAN GREETING CARD ,12,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,84247G,"DECOUPAGE,GREETING CARD,",12,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,22029,SPACEBOY BIRTHDAY CARD,12,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,23084,RABBIT NIGHT LIGHT,12,6/22/2011 10:28,2.08,15804.0,United Kingdom
557676,21658,GLASS  BEURRE DISH,4,6/22/2011 10:28,3.95,15804.0,United Kingdom
557676,22655,VINTAGE RED KITCHEN CABINET,2,6/22/2011 10:28,125.0,15804.0,United Kingdom
557676,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,6/22/2011 10:28,12.75,15804.0,United Kingdom
557676,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,6/22/2011 10:28,8.25,15804.0,United Kingdom
557676,23049,RECYCLED ACAPULCO MAT RED,2,6/22/2011 10:28,8.25,15804.0,United Kingdom
557676,23054,RECYCLED ACAPULCO MAT LAVENDER,2,6/22/2011 10:28,8.25,15804.0,United Kingdom
557676,21770,OPEN CLOSED METAL SIGN,2,6/22/2011 10:28,4.95,15804.0,United Kingdom
557676,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,6/22/2011 10:28,9.95,15804.0,United Kingdom
557676,23108,SET OF 10 LED DOLLY LIGHTS,2,6/22/2011 10:28,6.25,15804.0,United Kingdom
557676,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,6/22/2011 10:28,4.15,15804.0,United Kingdom
557676,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,6/22/2011 10:28,12.75,15804.0,United Kingdom
557676,22082,RIBBON REEL STRIPES DESIGN ,10,6/22/2011 10:28,1.65,15804.0,United Kingdom
557676,22634,CHILDS BREAKFAST SET SPACEBOY ,2,6/22/2011 10:28,9.95,15804.0,United Kingdom
557676,23256,CHILDRENS CUTLERY SPACEBOY ,4,6/22/2011 10:28,4.15,15804.0,United Kingdom
557676,22423,REGENCY CAKESTAND 3 TIER,1,6/22/2011 10:28,12.75,15804.0,United Kingdom
557676,22045,SPACEBOY GIFT WRAP,25,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,22047,EMPIRE GIFT WRAP,25,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,22048,BIRTHDAY BANQUET GIFT WRAP,25,6/22/2011 10:28,0.42,15804.0,United Kingdom
557676,22708,WRAP DOLLY GIRL,25,6/22/2011 10:28,0.42,15804.0,United Kingdom
557681,23444,Next Day Carriage,1,6/22/2011 10:31,15.0,14463.0,United Kingdom
557681,15056N,EDWARDIAN PARASOL NATURAL,30,6/22/2011 10:31,5.95,14463.0,United Kingdom
C557709,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,6/22/2011 10:39,4.95,15840.0,United Kingdom
557734,20974,12 PENCILS SMALL TUBE SKULL,48,6/22/2011 11:20,0.65,12684.0,France
557734,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,6/22/2011 11:20,1.65,12684.0,France
557734,22149,FELTCRAFT 6 FLOWER FRIENDS,6,6/22/2011 11:20,2.1,12684.0,France
557734,23126,FELTCRAFT GIRL AMELIE KIT,4,6/22/2011 11:20,4.95,12684.0,France
557734,22437,SET OF 9 BLACK SKULL BALLOONS,40,6/22/2011 11:20,0.85,12684.0,France
557734,22492,MINI PAINT SET VINTAGE ,108,6/22/2011 11:20,0.65,12684.0,France
557734,22992,REVOLVER WOODEN RULER ,48,6/22/2011 11:20,1.95,12684.0,France
557734,22493,PAINT YOUR OWN CANVAS SET,36,6/22/2011 11:20,1.65,12684.0,France
557734,22620,4 TRADITIONAL SPINNING TOPS,12,6/22/2011 11:20,1.45,12684.0,France
557734,21915,RED  HARMONICA IN BOX ,24,6/22/2011 11:20,1.25,12684.0,France
557734,22553,PLASTERS IN TIN SKULLS,12,6/22/2011 11:20,1.65,12684.0,France
557734,15039,SANDALWOOD FAN,10,6/22/2011 11:20,0.85,12684.0,France
557734,22489,PACK OF 12 TRADITIONAL CRAYONS,24,6/22/2011 11:20,0.42,12684.0,France
557734,POST,POSTAGE,2,6/22/2011 11:20,18.0,12684.0,France
557735,23173,REGENCY TEAPOT ROSES ,12,6/22/2011 11:30,8.15,16214.0,United Kingdom
557735,22699,ROSES REGENCY TEACUP AND SAUCER ,12,6/22/2011 11:30,2.95,16214.0,United Kingdom
557735,22697,GREEN REGENCY TEACUP AND SAUCER,12,6/22/2011 11:30,2.95,16214.0,United Kingdom
557735,22698,PINK REGENCY TEACUP AND SAUCER,12,6/22/2011 11:30,2.95,16214.0,United Kingdom
557735,23245,SET OF 3 REGENCY CAKE TINS,4,6/22/2011 11:30,4.95,16214.0,United Kingdom
557735,23170,REGENCY TEA PLATE ROSES ,12,6/22/2011 11:30,1.65,16214.0,United Kingdom
557735,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,12,6/22/2011 11:30,1.65,16214.0,United Kingdom
557735,23163,REGENCY SUGAR TONGS,12,6/22/2011 11:30,2.49,16214.0,United Kingdom
557735,23171,REGENCY TEA PLATE GREEN ,12,6/22/2011 11:30,1.65,16214.0,United Kingdom
557736,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,6/22/2011 11:35,1.45,13420.0,United Kingdom
557736,84988,SET OF 72 PINK HEART PAPER DOILIES,12,6/22/2011 11:35,1.45,13420.0,United Kingdom
557736,16161P,WRAP ENGLISH ROSE ,25,6/22/2011 11:35,0.42,13420.0,United Kingdom
557736,22986,WRAP GINGHAM ROSE ,25,6/22/2011 11:35,0.42,13420.0,United Kingdom
557739,23200,JUMBO BAG PEARS,1,6/22/2011 11:43,2.08,13780.0,United Kingdom
557739,22082,RIBBON REEL STRIPES DESIGN ,3,6/22/2011 11:43,1.65,13780.0,United Kingdom
557739,85049D,BRIGHT BLUES RIBBONS ,3,6/22/2011 11:43,1.25,13780.0,United Kingdom
557739,85049C,ROMANTIC PINKS RIBBONS ,3,6/22/2011 11:43,1.25,13780.0,United Kingdom
557739,85049A,TRADITIONAL CHRISTMAS RIBBONS,3,6/22/2011 11:43,1.25,13780.0,United Kingdom
557739,22654,DELUXE SEWING KIT ,1,6/22/2011 11:43,5.95,13780.0,United Kingdom
557739,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/22/2011 11:43,1.65,13780.0,United Kingdom
557739,21937,STRAWBERRY   PICNIC BAG,1,6/22/2011 11:43,2.95,13780.0,United Kingdom
557739,21326,AGED GLASS SILVER T-LIGHT HOLDER,156,6/22/2011 11:43,0.55,13780.0,United Kingdom
557742,84970S,HANGING HEART ZINC T-LIGHT HOLDER,36,6/22/2011 11:46,0.85,14911.0,EIRE
557742,22561,WOODEN SCHOOL COLOURING SET,12,6/22/2011 11:46,1.65,14911.0,EIRE
557742,22443,GROW YOUR OWN HERBS SET OF 3,6,6/22/2011 11:46,7.95,14911.0,EIRE
557742,23168,CLASSIC CAFE SUGAR DISPENSER,12,6/22/2011 11:46,1.25,14911.0,EIRE
557742,21084,SET/6 COLLAGE PAPER CUPS,24,6/22/2011 11:46,0.19,14911.0,EIRE
557742,21090,SET/6 COLLAGE PAPER PLATES,24,6/22/2011 11:46,0.39,14911.0,EIRE
557742,84944,SET OF 6 KASHMIR FOLKART BAUBLES,24,6/22/2011 11:46,1.65,14911.0,EIRE
557742,C2,CARRIAGE,1,6/22/2011 11:46,50.0,14911.0,EIRE
557742,23249,VINTAGE RED ENAMEL TRIM PLATE,12,6/22/2011 11:46,1.65,14911.0,EIRE
557742,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,6/22/2011 11:46,1.25,14911.0,EIRE
557742,23251,VINTAGE RED ENAMEL TRIM MUG ,12,6/22/2011 11:46,1.25,14911.0,EIRE
557742,23252,VINTAGE RED ENAMEL TRIM JUG ,8,6/22/2011 11:46,3.75,14911.0,EIRE
557742,84978,HANGING HEART JAR T-LIGHT HOLDER,36,6/22/2011 11:46,1.06,14911.0,EIRE
557742,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,6/22/2011 11:46,1.25,14911.0,EIRE
557742,23165,LARGE CERAMIC TOP STORAGE JAR,12,6/22/2011 11:46,1.65,14911.0,EIRE
557742,23167,SMALL CERAMIC TOP STORAGE JAR ,24,6/22/2011 11:46,0.83,14911.0,EIRE
557742,23169,CLASSIC GLASS COOKIE JAR,6,6/22/2011 11:46,4.15,14911.0,EIRE
557742,21658,GLASS  BEURRE DISH,24,6/22/2011 11:46,3.39,14911.0,EIRE
557742,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,12,6/22/2011 11:46,2.55,14911.0,EIRE
557743,22429,ENAMEL MEASURING JUG CREAM,4,6/22/2011 11:59,4.25,18155.0,United Kingdom
557743,21658,GLASS  BEURRE DISH,4,6/22/2011 11:59,3.95,18155.0,United Kingdom
557743,22151,PLACE SETTING WHITE HEART,24,6/22/2011 11:59,0.42,18155.0,United Kingdom
557743,22427,ENAMEL FLOWER JUG CREAM,3,6/22/2011 11:59,5.95,18155.0,United Kingdom
557743,84978,HANGING HEART JAR T-LIGHT HOLDER,12,6/22/2011 11:59,1.25,18155.0,United Kingdom
557743,23168,CLASSIC CAFE SUGAR DISPENSER,12,6/22/2011 11:59,1.25,18155.0,United Kingdom
557743,22156,HEART DECORATION WITH PEARLS ,12,6/22/2011 11:59,0.85,18155.0,United Kingdom
557743,21313,GLASS HEART T-LIGHT HOLDER ,12,6/22/2011 11:59,0.85,18155.0,United Kingdom
557743,23036,T-LIGHT HOLDER SILVER PETIT FOUR ,12,6/22/2011 11:59,1.25,18155.0,United Kingdom
557743,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,6,6/22/2011 11:59,1.65,18155.0,United Kingdom
557743,23021,GLASS BONNE JAM JAR,4,6/22/2011 11:59,4.15,18155.0,United Kingdom
557744,22711,WRAP CIRCUS PARADE,25,6/22/2011 12:09,0.42,15194.0,United Kingdom
557744,22904,CALENDAR PAPER CUT DESIGN,6,6/22/2011 12:09,2.95,15194.0,United Kingdom
557744,22969,HOMEMADE JAM SCENTED CANDLES,12,6/22/2011 12:09,1.45,15194.0,United Kingdom
557744,23301,GARDENERS KNEELING PAD KEEP CALM ,12,6/22/2011 12:09,1.65,15194.0,United Kingdom
557744,22386,JUMBO BAG PINK POLKADOT,10,6/22/2011 12:09,2.08,15194.0,United Kingdom
557744,23118,PARISIENNE JEWELLERY DRAWER ,2,6/22/2011 12:09,7.5,15194.0,United Kingdom
557744,22962,JAM JAR WITH PINK LID,12,6/22/2011 12:09,0.85,15194.0,United Kingdom
557744,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,6/22/2011 12:09,4.95,15194.0,United Kingdom
557744,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,6/22/2011 12:09,1.25,15194.0,United Kingdom
557744,23167,SMALL CERAMIC TOP STORAGE JAR ,12,6/22/2011 12:09,0.83,15194.0,United Kingdom
557744,23165,LARGE CERAMIC TOP STORAGE JAR,12,6/22/2011 12:09,1.65,15194.0,United Kingdom
557744,23245,SET OF 3 REGENCY CAKE TINS,4,6/22/2011 12:09,4.95,15194.0,United Kingdom
557744,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,6/22/2011 12:09,4.95,15194.0,United Kingdom
557744,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,6/22/2011 12:09,0.55,15194.0,United Kingdom
557744,23306,SET OF 36 DOILIES PANTRY DESIGN,12,6/22/2011 12:09,1.45,15194.0,United Kingdom
557744,23322,LARGE WHITE HEART OF WICKER,12,6/22/2011 12:09,2.95,15194.0,United Kingdom
557744,23321,SMALL WHITE HEART OF WICKER,12,6/22/2011 12:09,1.65,15194.0,United Kingdom
557744,21654,RIDGED GLASS FINGER BOWL,36,6/22/2011 12:09,0.39,15194.0,United Kingdom
557744,79051A,SMOKEY GREY COLOUR D.O.F. GLASS,48,6/22/2011 12:09,0.29,15194.0,United Kingdom
557744,79163,BLACK CHAMPAGNE GLASS,48,6/22/2011 12:09,0.39,15194.0,United Kingdom
557744,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,6/22/2011 12:09,0.42,15194.0,United Kingdom
557744,84595E,LARGE TORTILLA DESIGN RED BOWL,12,6/22/2011 12:09,1.65,15194.0,United Kingdom
557744,84596F,SMALL MARSHMALLOWS PINK BOWL,16,6/22/2011 12:09,0.42,15194.0,United Kingdom
557744,21990,MODERN FLORAL STATIONERY SET,12,6/22/2011 12:09,1.25,15194.0,United Kingdom
557744,21991,BOHEMIAN COLLAGE STATIONERY SET,12,6/22/2011 12:09,1.25,15194.0,United Kingdom
557745,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,6/22/2011 12:16,1.65,15750.0,United Kingdom
557745,23301,GARDENERS KNEELING PAD KEEP CALM ,2,6/22/2011 12:16,1.65,15750.0,United Kingdom
557745,23302,KNEELING MAT HOUSEWORK  DESIGN,2,6/22/2011 12:16,1.65,15750.0,United Kingdom
557745,22038,BOTANICAL LAVENDER GIFT WRAP ,25,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,23232,WRAP VINTAGE LEAF DESIGN,25,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22709,WRAP WEDDING DAY,25,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22706,WRAP COWBOYS  ,25,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22040,BOTANICAL ROSE GIFT WRAP,25,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,6/22/2011 12:16,5.95,15750.0,United Kingdom
557745,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,2,6/22/2011 12:16,3.25,15750.0,United Kingdom
557745,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,6/22/2011 12:16,3.25,15750.0,United Kingdom
557745,22714,CARD BIRTHDAY COWBOY,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22028,PENNY FARTHING BIRTHDAY CARD,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22024,RAINY LADIES BIRTHDAY CARD,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22025,RING OF ROSES BIRTHDAY CARD,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22715,CARD WEDDING DAY,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22023,EMPIRE BIRTHDAY CARD,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22032,BOTANICAL LILY GREETING CARD,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22033,BOTANICAL ROSE GREETING CARD,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,21507,"ELEPHANT, BIRTHDAY CARD, ",12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,21506,"FANCY FONT BIRTHDAY CARD, ",12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,22030,SWALLOWS GREETING CARD,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
557745,23084,RABBIT NIGHT LIGHT,2,6/22/2011 12:16,2.08,15750.0,United Kingdom
557745,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,1,6/22/2011 12:16,4.95,15750.0,United Kingdom
557745,20727,LUNCH BAG  BLACK SKULL.,3,6/22/2011 12:16,1.65,15750.0,United Kingdom
557745,22383,LUNCH BAG SUKI DESIGN ,3,6/22/2011 12:16,1.65,15750.0,United Kingdom
557745,22384,LUNCH BAG PINK POLKADOT,3,6/22/2011 12:16,1.65,15750.0,United Kingdom
557745,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,6/22/2011 12:16,2.55,15750.0,United Kingdom
557745,21586,KINGS CHOICE GIANT TUBE MATCHES,3,6/22/2011 12:16,2.55,15750.0,United Kingdom
557745,23076,ICE CREAM SUNDAE LIP GLOSS,24,6/22/2011 12:16,1.25,15750.0,United Kingdom
557745,23077,DOUGHNUT LIP GLOSS ,20,6/22/2011 12:16,1.25,15750.0,United Kingdom
557745,23078,ICE CREAM PEN LIP GLOSS ,24,6/22/2011 12:16,1.25,15750.0,United Kingdom
557745,20717,STRAWBERRY SHOPPER BAG,4,6/22/2011 12:16,1.25,15750.0,United Kingdom
557745,21931,JUMBO STORAGE BAG SUKI,3,6/22/2011 12:16,2.08,15750.0,United Kingdom
557745,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,6/22/2011 12:16,2.08,15750.0,United Kingdom
557745,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,6/22/2011 12:16,2.08,15750.0,United Kingdom
557745,22386,JUMBO BAG PINK POLKADOT,3,6/22/2011 12:16,2.08,15750.0,United Kingdom
557745,23322,LARGE WHITE HEART OF WICKER,2,6/22/2011 12:16,2.95,15750.0,United Kingdom
557745,22112,CHOCOLATE HOT WATER BOTTLE,2,6/22/2011 12:16,4.95,15750.0,United Kingdom
557745,22835,HOT WATER BOTTLE I AM SO POORLY,2,6/22/2011 12:16,4.65,15750.0,United Kingdom
557745,22469,HEART OF WICKER SMALL,2,6/22/2011 12:16,1.65,15750.0,United Kingdom
557745,22470,HEART OF WICKER LARGE,2,6/22/2011 12:16,2.95,15750.0,United Kingdom
557745,21558,SKULL LUNCH BOX WITH CUTLERY ,3,6/22/2011 12:16,2.55,15750.0,United Kingdom
557745,21561,DINOSAUR LUNCH BOX WITH CUTLERY,3,6/22/2011 12:16,2.55,15750.0,United Kingdom
557745,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,3,6/22/2011 12:16,2.55,15750.0,United Kingdom
