InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
543541,20749,ASSORTED COLOUR MINI CASES,2,2/9/2011 14:44,7.95,12462.0,Spain
543541,POST,POSTAGE,6,2/9/2011 14:44,28.0,12462.0,Spain
543542,22722,SET OF 6 SPICE TINS PANTRY DESIGN,16,2/9/2011 15:25,3.95,16607.0,United Kingdom
543542,23231,WRAP DOILEY DESIGN,25,2/9/2011 15:25,0.42,16607.0,United Kingdom
543542,23233,WRAP POPPIES  DESIGN,25,2/9/2011 15:25,0.42,16607.0,United Kingdom
543542,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2/9/2011 15:25,2.1,16607.0,United Kingdom
543542,22046,TEA PARTY  WRAPPING PAPER ,25,2/9/2011 15:25,0.42,16607.0,United Kingdom
543542,22052,VINTAGE CARAVAN GIFT WRAP,25,2/9/2011 15:25,0.42,16607.0,United Kingdom
543542,22706,WRAP COWBOYS  ,25,2/9/2011 15:25,0.42,16607.0,United Kingdom
543542,22710,WRAP I LOVE LONDON ,25,2/9/2011 15:25,0.42,16607.0,United Kingdom
543542,22616,PACK OF 12 LONDON TISSUES ,24,2/9/2011 15:25,0.29,16607.0,United Kingdom
543542,22960,JAM MAKING SET WITH JARS,6,2/9/2011 15:25,4.25,16607.0,United Kingdom
543542,22822,CREAM WALL PLANTER HEART SHAPED,2,2/9/2011 15:25,5.95,16607.0,United Kingdom
543542,22498,WOODEN REGATTA BUNTING,3,2/9/2011 15:25,5.95,16607.0,United Kingdom
543542,84692,BOX OF 24 COCKTAIL PARASOLS,25,2/9/2011 15:25,0.42,16607.0,United Kingdom
543542,22264,FELT FARM ANIMAL WHITE BUNNY ,24,2/9/2011 15:25,0.85,16607.0,United Kingdom
543543,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2/9/2011 15:33,0.29,17843.0,United Kingdom
543543,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,1,2/9/2011 15:33,8.95,17843.0,United Kingdom
543543,90070,RUBY GLASS CLUSTER BRACELET,2,2/9/2011 15:33,5.95,17843.0,United Kingdom
543543,90160A,PURPLE BOUDICCA LARGE BRACELET,2,2/9/2011 15:33,6.95,17843.0,United Kingdom
543543,90010B,BLACK/WHITE GLASS/SILVER BRACELET,1,2/9/2011 15:33,8.95,17843.0,United Kingdom
543543,90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,1,2/9/2011 15:33,8.95,17843.0,United Kingdom
543543,90123A,PINK HEART OF GLASS BRACELET,2,2/9/2011 15:33,5.95,17843.0,United Kingdom
543543,72133,COLUMBIAN CANDLE RECTANGLE,3,2/9/2011 15:33,1.25,17843.0,United Kingdom
543543,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2/9/2011 15:33,3.95,17843.0,United Kingdom
543543,22271,FELTCRAFT DOLL ROSIE,1,2/9/2011 15:33,2.95,17843.0,United Kingdom
543543,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2/9/2011 15:33,1.25,17843.0,United Kingdom
543543,20984,12 PENCILS TALL TUBE POSY,1,2/9/2011 15:33,0.85,17843.0,United Kingdom
543543,20982,12 PENCILS TALL TUBE SKULLS,2,2/9/2011 15:33,0.85,17843.0,United Kingdom
543543,20981,12 PENCILS TALL TUBE WOODLAND,2,2/9/2011 15:33,0.85,17843.0,United Kingdom
543543,M,Manual,1,2/9/2011 15:33,2.95,17843.0,United Kingdom
543543,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,2/9/2011 15:33,1.25,17843.0,United Kingdom
543543,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2/9/2011 15:33,2.95,17843.0,United Kingdom
543543,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,3,2/9/2011 15:33,0.85,17843.0,United Kingdom
543543,75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,5,2/9/2011 15:33,1.25,17843.0,United Kingdom
543543,85025C,PINK HEART SHAPE PHOTO FRAME,2,2/9/2011 15:33,1.65,17843.0,United Kingdom
543543,35004C,SET OF 3 COLOURED  FLYING DUCKS,1,2/9/2011 15:33,5.45,17843.0,United Kingdom
543543,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,2,2/9/2011 15:33,2.1,17843.0,United Kingdom
543543,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,3,2/9/2011 15:33,0.85,17843.0,United Kingdom
543543,21644,ASSORTED TUTTI FRUTTI HEART BOX,2,2/9/2011 15:33,1.25,17843.0,United Kingdom
543543,84356,POMPOM CURTAIN,1,2/9/2011 15:33,6.95,17843.0,United Kingdom
543543,22474,SPACEBOY TV DINNER TRAY,1,2/9/2011 15:33,4.95,17843.0,United Kingdom
543543,22472,TV DINNER TRAY DOLLY GIRL,1,2/9/2011 15:33,4.95,17843.0,United Kingdom
543543,84375,SET OF 20 KIDS COOKIE CUTTERS,3,2/9/2011 15:33,2.1,17843.0,United Kingdom
543543,75172,PAINTED SEA SHELL METAL WINDCHIME,2,2/9/2011 15:33,3.75,17843.0,United Kingdom
543543,22138,BAKING SET 9 PIECE RETROSPOT ,2,2/9/2011 15:33,4.95,17843.0,United Kingdom
543543,22617,BAKING SET SPACEBOY DESIGN,2,2/9/2011 15:33,4.95,17843.0,United Kingdom
543543,21643,ASSORTED TUTTI FRUTTI MIRROR,6,2/9/2011 15:33,1.25,17843.0,United Kingdom
543543,85020,ROUND PINK HEART MIRROR,2,2/9/2011 15:33,2.1,17843.0,United Kingdom
543543,22620,4 TRADITIONAL SPINNING TOPS,1,2/9/2011 15:33,1.25,17843.0,United Kingdom
543543,22621,TRADITIONAL KNITTING NANCY,2,2/9/2011 15:33,1.45,17843.0,United Kingdom
543543,22444,GROW YOUR OWN PLANT IN A CAN ,12,2/9/2011 15:33,1.25,17843.0,United Kingdom
543543,M,Manual,24,2/9/2011 15:33,0.2,17843.0,United Kingdom
543544,22706,WRAP COWBOYS  ,4,2/9/2011 15:39,0.42,,United Kingdom
543544,22707,WRAP MONSTER FUN ,4,2/9/2011 15:39,0.42,,United Kingdom
543544,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2/9/2011 15:39,4.95,,United Kingdom
543544,21916,SET 12 RETRO WHITE CHALK STICKS,1,2/9/2011 15:39,0.42,,United Kingdom
543544,20986,BLUE CALCULATOR RULER,1,2/9/2011 15:39,1.25,,United Kingdom
543544,21900,"KEY FOB , SHED",1,2/9/2011 15:39,0.65,,United Kingdom
543544,22334,DINOSAUR PARTY BAG + STICKER SET,2,2/9/2011 15:39,1.65,,United Kingdom
543544,22439,6 ROCKET BALLOONS ,3,2/9/2011 15:39,0.65,,United Kingdom
543544,22436,12 COLOURED PARTY BALLOONS,1,2/9/2011 15:39,0.65,,United Kingdom
543544,22418,10 COLOUR SPACEBOY PEN,10,2/9/2011 15:39,0.85,,United Kingdom
543544,22493,PAINT YOUR OWN CANVAS SET,10,2/9/2011 15:39,1.65,,United Kingdom
543544,22744,MAKE YOUR OWN MONSOON CARD KIT,2,2/9/2011 15:39,2.95,,United Kingdom
543544,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2/9/2011 15:39,1.65,,United Kingdom
543545,22627,,-11,2/9/2011 15:50,0.0,,United Kingdom
543546,85066,CREAM SWEETHEART MINI CHEST,1,2/9/2011 16:52,24.96,,United Kingdom
543546,85099B,JUMBO BAG RED RETROSPOT,3,2/9/2011 16:52,4.13,,United Kingdom
543546,85099F,JUMBO BAG STRAWBERRY,3,2/9/2011 16:52,4.13,,United Kingdom
543546,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2/9/2011 16:52,5.79,,United Kingdom
543546,85132A,CHARLIE + LOLA BISCUITS TINS,1,2/9/2011 16:52,8.29,,United Kingdom
543546,90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,1,2/9/2011 16:52,5.4,,United Kingdom
543546,DOT,DOTCOM POSTAGE,1,2/9/2011 16:52,206.15,,United Kingdom
543546,11001,ASSTD DESIGN RACING CAR PEN,10,2/9/2011 16:52,3.29,,United Kingdom
543546,15034,PAPER POCKET TRAVELING FAN ,6,2/9/2011 16:52,0.83,,United Kingdom
543546,15036,ASSORTED COLOURS SILK FAN,31,2/9/2011 16:52,1.63,,United Kingdom
543546,15039,SANDALWOOD FAN,2,2/9/2011 16:52,1.63,,United Kingdom
543546,16235,RECYCLED PENCIL WITH RABBIT ERASER,18,2/9/2011 16:52,0.42,,United Kingdom
543546,18094C,WHITE AND BLUE CERAMIC OIL BURNER,1,2/9/2011 16:52,2.46,,United Kingdom
543546,20676,RED RETROSPOT BOWL,2,2/9/2011 16:52,2.46,,United Kingdom
543546,20711,JUMBO BAG TOYS ,1,2/9/2011 16:52,4.13,,United Kingdom
543546,20717,STRAWBERRY SHOPPER BAG,1,2/9/2011 16:52,2.46,,United Kingdom
543546,20725,LUNCH BAG RED RETROSPOT,1,2/9/2011 16:52,4.13,,United Kingdom
543546,20727,LUNCH BAG  BLACK SKULL.,2,2/9/2011 16:52,4.13,,United Kingdom
543546,20728,LUNCH BAG CARS BLUE,1,2/9/2011 16:52,4.13,,United Kingdom
543546,20768,GREEN FERN JOURNAL ,1,2/9/2011 16:52,4.96,,United Kingdom
543546,20771,CHRYSANTHEMUM  JOURNAL,1,2/9/2011 16:52,4.96,,United Kingdom
543546,20974,12 PENCILS SMALL TUBE SKULL,18,2/9/2011 16:52,1.25,,United Kingdom
543546,20978,36 PENCILS TUBE SKULLS,1,2/9/2011 16:52,2.46,,United Kingdom
543546,21060,PARTY INVITES BALLOON GIRL,3,2/9/2011 16:52,1.63,,United Kingdom
543546,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,2/9/2011 16:52,2.46,,United Kingdom
543546,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2/9/2011 16:52,1.63,,United Kingdom
543546,21192,WHITE BELL HONEYCOMB PAPER ,11,2/9/2011 16:52,3.29,,United Kingdom
543546,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,3,2/9/2011 16:52,4.96,,United Kingdom
543546,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2/9/2011 16:52,2.92,,United Kingdom
543546,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2/9/2011 16:52,1.25,,United Kingdom
543546,21215,IVORY PAPER CUP CAKE CASES ,2,2/9/2011 16:52,1.25,,United Kingdom
543546,21242,RED RETROSPOT PLATE ,3,2/9/2011 16:52,3.29,,United Kingdom
543546,21294,ETCHED GLASS COASTER,6,2/9/2011 16:52,2.46,,United Kingdom
543546,21326,AGED GLASS SILVER T-LIGHT HOLDER,10,2/9/2011 16:52,1.63,,United Kingdom
543546,21363,HOME SMALL WOOD LETTERS,1,2/9/2011 16:52,10.79,,United Kingdom
543546,21479,WHITE SKULL HOT WATER BOTTLE ,1,2/9/2011 16:52,7.46,,United Kingdom
543546,21621,VINTAGE UNION JACK BUNTING,1,2/9/2011 16:52,16.63,,United Kingdom
543546,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,15,2/9/2011 16:52,1.63,,United Kingdom
543546,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,12,2/9/2011 16:52,1.63,,United Kingdom
543546,21662,VINTAGE GLASS COFFEE CADDY,1,2/9/2011 16:52,11.63,,United Kingdom
543546,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,2/9/2011 16:52,2.46,,United Kingdom
543546,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,5,2/9/2011 16:52,4.96,,United Kingdom
543546,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2/9/2011 16:52,3.29,,United Kingdom
543546,21733,RED HANGING HEART T-LIGHT HOLDER,1,2/9/2011 16:52,5.79,,United Kingdom
543546,21741,COSY SLIPPER SHOES LARGE GREEN,1,2/9/2011 16:52,5.79,,United Kingdom
543546,21790,VINTAGE SNAP CARDS,1,2/9/2011 16:52,1.63,,United Kingdom
543546,21868,POTTING SHED TEA MUG,1,2/9/2011 16:52,3.29,,United Kingdom
543546,21936,RED RETROSPOT PICNIC BAG,1,2/9/2011 16:52,5.79,,United Kingdom
543546,21942,SKULLS DESIGN FLANNEL,1,2/9/2011 16:52,1.63,,United Kingdom
543546,21983,PACK OF 12 BLUE PAISLEY TISSUES ,10,2/9/2011 16:52,0.83,,United Kingdom
543546,21984,PACK OF 12 PINK PAISLEY TISSUES ,10,2/9/2011 16:52,0.83,,United Kingdom
543546,21992,VINTAGE PAISLEY STATIONERY SET,1,2/9/2011 16:52,2.46,,United Kingdom
543546,22035,VINTAGE CARAVAN GREETING CARD ,2,2/9/2011 16:52,0.83,,United Kingdom
543546,22059,CERAMIC STRAWBERRY DESIGN MUG,1,2/9/2011 16:52,3.29,,United Kingdom
543546,22083,PAPER CHAIN KIT RETROSPOT,1,2/9/2011 16:52,5.79,,United Kingdom
543546,22087,PAPER BUNTING WHITE LACE,3,2/9/2011 16:52,5.79,,United Kingdom
543546,22090,PAPER BUNTING RETROSPOT,2,2/9/2011 16:52,5.79,,United Kingdom
543546,22120,WELCOME  WOODEN BLOCK LETTERS,1,2/9/2011 16:52,19.96,,United Kingdom
543546,22151,PLACE SETTING WHITE HEART,2,2/9/2011 16:52,1.63,,United Kingdom
543546,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2/9/2011 16:52,2.46,,United Kingdom
543546,22183,CAKE STAND VICTORIAN FILIGREE MED,3,2/9/2011 16:52,5.79,,United Kingdom
543546,22197,SMALL POPCORN HOLDER,4,2/9/2011 16:52,1.63,,United Kingdom
543546,22215,CAKE STAND WHITE TWO TIER LACE,1,2/9/2011 16:52,16.63,,United Kingdom
543546,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2/9/2011 16:52,1.63,,United Kingdom
543546,22227,HANGING HEART MIRROR DECORATION ,1,2/9/2011 16:52,1.25,,United Kingdom
543546,22244,3 HOOK HANGER MAGIC GARDEN,1,2/9/2011 16:52,4.13,,United Kingdom
543546,22268,EASTER DECORATION SITTING BUNNY,1,2/9/2011 16:52,1.63,,United Kingdom
543546,22281,EASTER TREE YELLOW BIRDS,1,2/9/2011 16:52,12.46,,United Kingdom
543546,22295,HEART FILIGREE DOVE LARGE,1,2/9/2011 16:52,3.29,,United Kingdom
543546,22297,HEART IVORY TRELLIS SMALL,5,2/9/2011 16:52,2.46,,United Kingdom
543546,22311,OFFICE MUG WARMER BLACK+SILVER ,1,2/9/2011 16:52,5.79,,United Kingdom
543546,22332,SKULLS PARTY BAG + STICKER SET,3,2/9/2011 16:52,3.29,,United Kingdom
543546,22333,RETROSPOT PARTY BAG + STICKER SET,5,2/9/2011 16:52,3.29,,United Kingdom
543546,22341,LOVE GARLAND PAINTED ZINC ,1,2/9/2011 16:52,3.29,,United Kingdom
543546,22360,GLASS JAR ENGLISH CONFECTIONERY,2,2/9/2011 16:52,5.79,,United Kingdom
543546,22380,TOY TIDY SPACEBOY  ,1,2/9/2011 16:52,4.13,,United Kingdom
543546,22383,LUNCH BAG SUKI  DESIGN ,1,2/9/2011 16:52,4.13,,United Kingdom
543546,22384,LUNCH BAG PINK POLKADOT,3,2/9/2011 16:52,2.46,,United Kingdom
543546,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2/9/2011 16:52,5.79,,United Kingdom
543546,22419,LIPSTICK PEN RED,7,2/9/2011 16:52,0.83,,United Kingdom
543546,22421,LIPSTICK PEN FUSCHIA,7,2/9/2011 16:52,0.83,,United Kingdom
543546,22423,REGENCY CAKESTAND 3 TIER,1,2/9/2011 16:52,24.96,,United Kingdom
543546,22427,ENAMEL FLOWER JUG CREAM,1,2/9/2011 16:52,11.63,,United Kingdom
543546,22430,ENAMEL WATERING CAN CREAM,1,2/9/2011 16:52,9.96,,United Kingdom
543546,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2/9/2011 16:52,4.13,,United Kingdom
543546,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2/9/2011 16:52,9.96,,United Kingdom
543546,22457,NATURAL SLATE HEART CHALKBOARD ,1,2/9/2011 16:52,5.79,,United Kingdom
543546,22467,GUMBALL COAT RACK,2,2/9/2011 16:52,4.96,,United Kingdom
543546,22469,HEART OF WICKER SMALL,5,2/9/2011 16:52,3.29,,United Kingdom
543546,22502,PICNIC BASKET WICKER SMALL,1,2/9/2011 16:52,8.29,,United Kingdom
543546,22505,MEMO BOARD COTTAGE DESIGN,1,2/9/2011 16:52,10.79,,United Kingdom
543546,22585,PACK OF 6 BIRDY GIFT TAGS,1,2/9/2011 16:52,2.46,,United Kingdom
543546,22595,GINGHAM HEART DECORATION,1,2/9/2011 16:52,1.63,,United Kingdom
543546,22602,RETROSPOT WOODEN HEART DECORATION,1,2/9/2011 16:52,1.63,,United Kingdom
543546,22625,RED KITCHEN SCALES,1,2/9/2011 16:52,16.63,,United Kingdom
543546,22659,LUNCH BOX I LOVE LONDON,2,2/9/2011 16:52,4.13,,United Kingdom
543546,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2/9/2011 16:52,4.13,,United Kingdom
543546,22697,GREEN REGENCY TEACUP AND SAUCER,3,2/9/2011 16:52,5.79,,United Kingdom
543546,22713,CARD I LOVE LONDON ,1,2/9/2011 16:52,0.83,,United Kingdom
543546,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2/9/2011 16:52,10.79,,United Kingdom
543546,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2/9/2011 16:52,8.29,,United Kingdom
543546,22740,POLKADOT PEN,1,2/9/2011 16:52,1.63,,United Kingdom
543546,22776,SWEETHEART CAKESTAND 3 TIER,1,2/9/2011 16:52,19.96,,United Kingdom
543546,22784,LANTERN CREAM GAZEBO ,1,2/9/2011 16:52,10.79,,United Kingdom
543546,22831,WHITE BROCANTE SOAP DISH,1,2/9/2011 16:52,5.79,,United Kingdom
543546,22837,HOT WATER BOTTLE BABUSHKA ,1,2/9/2011 16:52,9.13,,United Kingdom
543546,22882,NUMBER TILE VINTAGE FONT 3,2,2/9/2011 16:52,4.13,,United Kingdom
543546,22887,NUMBER TILE VINTAGE FONT 8,1,2/9/2011 16:52,4.13,,United Kingdom
543546,22889,NUMBER TILE VINTAGE FONT No ,1,2/9/2011 16:52,4.13,,United Kingdom
543546,22904,CALENDAR PAPER CUT DESIGN,1,2/9/2011 16:52,5.79,,United Kingdom
543546,22960,JAM MAKING SET WITH JARS,2,2/9/2011 16:52,8.29,,United Kingdom
543546,22961,JAM MAKING SET PRINTED,2,2/9/2011 16:52,3.29,,United Kingdom
543546,22962,JAM JAR WITH PINK LID,1,2/9/2011 16:52,1.63,,United Kingdom
543546,22963,JAM JAR WITH GREEN LID,1,2/9/2011 16:52,1.63,,United Kingdom
543546,22988,SOLDIERS EGG CUP ,4,2/9/2011 16:52,2.46,,United Kingdom
543546,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2/9/2011 16:52,2.46,,United Kingdom
543546,35924,HANGING FAIRY CAKE DECORATION,1,2/9/2011 16:52,4.13,,United Kingdom
543546,35961,FOLKART ZINC HEART CHRISTMAS DEC,2,2/9/2011 16:52,1.63,,United Kingdom
543546,47566,PARTY BUNTING,1,2/9/2011 16:52,10.79,,United Kingdom
543546,48129,DOORMAT TOPIARY,1,2/9/2011 16:52,14.13,,United Kingdom
543546,75049L,LARGE CIRCULAR MIRROR MOBILE,5,2/9/2011 16:52,2.46,,United Kingdom
543546,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2/9/2011 16:52,4.96,,United Kingdom
543546,82567,"AIRLINE LOUNGE,METAL SIGN",1,2/9/2011 16:52,4.13,,United Kingdom
543546,82580,BATHROOM METAL SIGN,1,2/9/2011 16:52,1.25,,United Kingdom
543546,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2/9/2011 16:52,2.46,,United Kingdom
543546,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2/9/2011 16:52,2.46,,United Kingdom
543546,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2/9/2011 16:52,8.29,,United Kingdom
543546,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2/9/2011 16:52,4.13,,United Kingdom
543546,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2/9/2011 16:52,8.29,,United Kingdom
543546,84378,SET OF 3 HEART COOKIE CUTTERS,1,2/9/2011 16:52,2.46,,United Kingdom
543546,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2/9/2011 16:52,2.46,,United Kingdom
543546,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2/9/2011 16:52,1.63,,United Kingdom
543546,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2/9/2011 16:52,9.13,,United Kingdom
543546,84836,ZINC METAL HEART DECORATION,2,2/9/2011 16:52,2.46,,United Kingdom
543546,84849B,FAIRY SOAP SOAP HOLDER,1,2/9/2011 16:52,3.29,,United Kingdom
543546,84946,ANTIQUE SILVER TEA GLASS ETCHED,19,2/9/2011 16:52,2.46,,United Kingdom
543546,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,15,2/9/2011 16:52,2.46,,United Kingdom
543546,84971S,SMALL HEART FLOWERS HOOK ,2,2/9/2011 16:52,1.63,,United Kingdom
543546,84978,HANGING HEART JAR T-LIGHT HOLDER,5,2/9/2011 16:52,2.46,,United Kingdom
543546,85032A,ROMANTIC IMAGES GIFT WRAP SET,2,2/9/2011 16:52,4.13,,United Kingdom
543546,85032B,BLOSSOM IMAGES GIFT WRAP SET,1,2/9/2011 16:52,4.13,,United Kingdom
543547,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2/9/2011 16:57,1.25,17358.0,United Kingdom
543547,22988,SOLDIERS EGG CUP ,12,2/9/2011 16:57,1.25,17358.0,United Kingdom
543547,22188,BLACK HEART CARD HOLDER,1,2/9/2011 16:57,3.95,17358.0,United Kingdom
543547,21624,VINTAGE UNION JACK DOORSTOP,1,2/9/2011 16:57,5.95,17358.0,United Kingdom
543547,84356,POMPOM CURTAIN,1,2/9/2011 16:57,6.95,17358.0,United Kingdom
543547,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",1,2/9/2011 16:57,2.55,17358.0,United Kingdom
543547,35004C,SET OF 3 COLOURED  FLYING DUCKS,1,2/9/2011 16:57,5.45,17358.0,United Kingdom
543547,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,2/9/2011 16:57,3.75,17358.0,United Kingdom
543547,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,2/9/2011 16:57,3.75,17358.0,United Kingdom
543547,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2/9/2011 16:57,2.95,17358.0,United Kingdom
543547,75049L,LARGE CIRCULAR MIRROR MOBILE,1,2/9/2011 16:57,1.25,17358.0,United Kingdom
543547,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2/9/2011 16:57,4.95,17358.0,United Kingdom
543547,20828,GLITTER BUTTERFLY CLIPS,2,2/9/2011 16:57,2.55,17358.0,United Kingdom
543547,21784,SHOE SHINE BOX ,1,2/9/2011 16:57,9.95,17358.0,United Kingdom
543547,22926,IVORY GIANT GARDEN THERMOMETER,2,2/9/2011 16:57,5.95,17358.0,United Kingdom
543547,45013,FOLDING SHOE TIDY,2,2/9/2011 16:57,2.95,17358.0,United Kingdom
543547,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2/9/2011 16:57,1.95,17358.0,United Kingdom
543548,22916,HERB MARKER THYME,12,2/10/2011 9:21,0.65,13706.0,United Kingdom
543548,22917,HERB MARKER ROSEMARY,12,2/10/2011 9:21,0.65,13706.0,United Kingdom
543548,22918,HERB MARKER PARSLEY,12,2/10/2011 9:21,0.65,13706.0,United Kingdom
543548,22919,HERB MARKER MINT,12,2/10/2011 9:21,0.65,13706.0,United Kingdom
543548,22921,HERB MARKER CHIVES ,12,2/10/2011 9:21,0.65,13706.0,United Kingdom
543548,22920,HERB MARKER BASIL,12,2/10/2011 9:21,0.65,13706.0,United Kingdom
543548,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2/10/2011 9:21,1.69,13706.0,United Kingdom
543548,21136,PAINTED METAL PEARS ASSORTED,8,2/10/2011 9:21,1.69,13706.0,United Kingdom
543548,22285,HANGING HEN ON NEST DECORATION,12,2/10/2011 9:21,1.65,13706.0,United Kingdom
543548,22284,HEN HOUSE DECORATION,12,2/10/2011 9:21,1.65,13706.0,United Kingdom
543548,22256,FELT FARM ANIMAL CHICKEN,12,2/10/2011 9:21,1.25,13706.0,United Kingdom
543548,22258,FELT FARM ANIMAL RABBIT,12,2/10/2011 9:21,1.25,13706.0,United Kingdom
543548,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,2/10/2011 9:21,2.95,13706.0,United Kingdom
543548,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,6,2/10/2011 9:21,2.95,13706.0,United Kingdom
543548,22300,COFFEE MUG DOG + BALL DESIGN,12,2/10/2011 9:21,2.55,13706.0,United Kingdom
543548,22301,COFFEE MUG CAT + BIRD DESIGN,12,2/10/2011 9:21,2.55,13706.0,United Kingdom
543548,22427,ENAMEL FLOWER JUG CREAM,3,2/10/2011 9:21,5.95,13706.0,United Kingdom
543548,21636,MADRAS NOTEBOOK MEDIUM,6,2/10/2011 9:21,2.55,13706.0,United Kingdom
543548,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2/10/2011 9:21,2.95,13706.0,United Kingdom
